id_producao,id_produto,data_producao,linha_producao,volume_entrada_litros,volume_saida,custo_total,lote,validade
335,16,2023-06-09,Linha A,5675.72,4885.93,43878.05,L00335,2025-06-30
336,11,2024-07-29,linha b,6839.02,4919.14,,L00336,2025-01-27
337,7,2024-06-02,Linha A,1595.82,1175.73,20006.75,L00337,2025-05-10
338,20,2024-12-30,linha b,3471.38,2506.22,4013.26,L00338,2024-12-25
339,7,2024-06-16,Linha A,9060.2,7782.57,45328.42,L00339,2024-07-01
340,11,2023-07-27,Linha B,7235.55,5881.11,25462.05,L00340,2024-08-17
341,25,2024-02-16,Linha A,1603.23,1244.3,,L00341,2025-05-25
342,7,2023-12-16,Linha C,4068.42,3270.49,,L00342,2025-02-15
343,27,2023-09-04,Linha C,8269.49,8093.73,38807.05,L00343,2024-04-14
344,6,2024-08-30,Linha B,1458.62,1295.87,22337.08,L00344,24/08/2024
345,18,2024-07-11,Linha C,6402.79,4523.92,30702.76,L00345,2025-04-07
346,1,2023-12-07,linha a,6978.89,6356.56,14983.67,L00346,2024-06-19
347,22,2024-11-13,Linha B,4411.19,3414.46,33858.78,L00347,2025-05-24
348,2,2024-10-23,Linha A,5768.36,5187.39,19101.38,L00348,2024-06-11
349,3,2023-11-24,linha b,837.9,588.65,22150.41,L00349,2025-04-21
350,13,2023-10-14,Linha C,4121.49,3701.59,6733.79,L00350,2024-04-03
351,8,2023-04-04,Linha A,1869.92,1792.93,10086.32,L00351,2025-05-21
352,19,06/10/2024,Linha C,1810.63,1416.98,32646.78,L00352,2025-01-09
353,2,2023-04-27,Linha B,8852.47,7854.41,20958.02,L00353,2025-03-19
354,11,2024-02-27,LINHA B,8282.44,6839.13,4713.38,L00354,2024-02-11
355,8,2023-12-03,LINHA C,651.87,457.75,26068.3,L00355,2024-07-27
356,18,2023-10-26,Linha A,7061.29,6521.75,2799.77,L00356,2024-01-02
357,28,2023-07-19,Linha A,2227.84,1839.68,14402.69,L00357,2024-01-06
358,26,2023-09-05,Linha B,9499.2,7550.02,11529.23,L00358,2024-04-25
359,18,22/05/2024,Linha A,8728.17,7932.98,2674.75,L00359,2024-10-06
360,27,2024-09-29,LINHA B,2126.74,2014.84,9906.01,L00360,2024-08-28
361,4,2023-09-18,linha c,5594.75,3932.7,45163.6,L00361,2024-12-28
362,7,2023-12-15,Linha B,4396.94,3343.37,24630.0,L00362,2024-10-09
363,21,2023-08-19,Linha C,7342.52,5183.76,16260.86,L00363,2024-08-29
364,2,2024-12-01,Linha B,6948.15,5370.25,4653.77,L00364,2024-06-21
365,23,2024-07-30,Linha C,1541.76,1489.6,29417.41,L00365,2025-01-28
366,10,2023-04-04,Linha B,7523.9,5408.36,7188.82,L00366,2025-06-22
367,11,2024-12-04,Linha A,7128.65,6924.97,13798.6,L00367,2024-05-16
368,12,2023-10-06,Linha C,5805.54,5584.89,7752.28,L00368,2024-06-23
369,18,2023-01-03,Linha C,9872.07,8767.56,41188.53,L00369,2024-07-20
370,4,2024-04-10,Linha B,4586.97,3824.42,,L00370,2025-05-14
371,25,2024-01-01,Linha C,3026.2,2663.77,21386.37,L00371,2024-06-23
372,18,2024-11-17,linha b,4850.56,4308.03,35324.26,L00372,05/01/2025
373,12,2024-08-21,Linha C,1769.05,1483.44,32840.83,L00373,2024-08-18
374,6,15/07/2024,Linha C,1555.11,1209.88,44387.29,L00374,2024-10-05
375,18,2023-08-20,Linha B,8934.89,7202.98,43839.57,L00375,2025-03-17
376,14,19/09/2023,Linha C,2924.66,2419.96,41907.2,L00376,2025-05-19
377,28,2024-05-29,Linha C,7051.58,5108.48,39128.43,L00377,2024-08-18
378,15,2023-02-22,Linha A,3387.9,3151.06,48781.69,L00378,2024-12-11
379,26,2023-08-08,Linha A,9867.16,8860.1,11449.01,L00379,2025-03-19
380,24,2023-12-14,Linha C,6444.05,4786.73,43883.84,L00380,2024-12-25
381,10,2024-04-20,Linha C,572.66,418.77,,L00381,2025-03-19
382,26,2024-10-02,Linha C,4223.69,3022.75,31703.7,L00382,2025-01-24
383,15,2023-04-12,LINHA B,4008.73,3279.66,11564.94,L00383,2024-08-14
384,13,2023-11-16,Linha B,8626.01,6891.84,14964.97,L00384,2024-06-22
385,12,2023-09-03,linha b,948.32,808.92,23359.34,L00385,2024-08-21
386,25,2024-03-29,Linha B,1908.48,1542.33,36777.1,L00386,2025-03-04
387,1,2023-05-28,Linha A,8520.61,7747.27,33121.05,L00387,2024-04-26
388,25,2023-06-12,Linha C,8881.83,6439.86,33643.93,L00388,2025-01-12
389,15,2023-02-21,linha b,8184.99,7436.19,36524.63,L00389,2024-02-25
390,22,2023-09-30,LINHA A,6771.38,4959.73,2158.84,L00390,2024-10-07
391,8,2024-03-04,Linha C,8076.36,7660.45,41016.84,L00391,2024-05-27
392,17,2024-10-20,Linha B,2056.58,1486.11,39638.13,L00392,2024-09-21
393,12,2023-07-16,Linha B,6644.94,5404.35,40342.05,L00393,2024-05-26
394,21,2024-11-30,Linha B,1235.12,927.99,27113.61,L00394,2025-04-09
395,23,2023-01-25,Linha A,8404.43,6651.93,36605.35,L00395,2025-05-22
396,19,2023-11-06,linha a,5446.9,4635.09,21915.41,L00396,11/02/2025
397,19,2024-12-31,Linha C,1383.88,1039.95,31057.24,L00397,2024-04-22
398,10,2023-11-05,LINHA C,3851.6,3706.58,24485.04,L00398,2024-01-14
399,20,2024-04-10,linha c,6589.24,6215.64,45774.61,L00399,2024-11-04
400,17,2023-05-17,Linha B,1151.03,857.03,7259.67,L00400,2024-02-01
401,23,2023-12-19,Linha B,5395.47,4604.59,33891.43,L00401,2025-03-14
402,21,2023-09-01,LINHA A,2973.71,2886.3,1537.16,L00402,2024-06-16
403,8,2023-10-01,Linha A,4480.35,3636.74,18683.59,L00403,2024-05-06
404,1,2024-11-29,Linha B,3541.81,2567.41,49256.8,L00404,2024-12-19
405,2,2023-06-29,Linha A,8855.19,8205.86,25503.23,L00405,2024-03-14
406,19,2023-07-04,Linha C,9187.62,8653.02,,L00406,26/01/2025
407,20,2024-10-24,Linha B,5630.18,4345.15,26415.28,L00407,2025-01-02
408,22,2023-03-09,Linha C,3401.08,2491.23,3897.24,L00408,2024-08-16
409,22,2023-10-25,Linha B,2010.78,1465.36,6324.85,L00409,2024-11-02
410,20,2023-10-21,Linha B,7939.93,7097.3,42076.46,L00410,2024-09-21
411,28,2023-02-01,Linha A,3244.43,2619.77,47460.85,L00411,2025-02-11
412,7,2024-01-29,Linha A,3231.19,2530.85,36780.13,L00412,2025-05-15
413,25,2023-03-26,linha c,6325.62,5681.92,48141.17,L00413,2024-02-22
414,19,2023-07-13,Linha C,2803.06,2337.67,19792.13,L00414,2025-03-29
415,10,2024-02-29,Linha C,749.57,632.4,19095.1,L00415,2024-04-12
416,2,2024-04-28,Linha B,1174.5,1005.23,33654.49,L00416,2024-08-08
417,7,2024-02-15,Linha B,1126.42,1065.92,40122.65,L00417,2024-08-23
418,27,2023-11-28,Linha B,6760.58,5475.42,12666.69,L00418,2024-06-23
419,4,2024-08-02,Linha A,6517.04,4832.47,,L00419,2024-08-27
420,19,2023-03-23,Linha B,6556.35,4895.58,4235.95,L00420,2024-05-24
421,7,2023-07-11,Linha B,9027.36,7016.82,11206.04,L00421,2024-05-27
422,20,2024-02-26,Linha B,830.78,609.74,45364.4,L00422,2024-12-29
423,16,2024-12-19,linha c,8143.13,7704.16,23141.61,L00423,2025-05-03
424,11,2023-01-10,linha b,3015.47,2865.63,20417.54,L00424,2024-01-15
425,10,2023-01-18,Linha B,1523.08,1150.32,3993.9,L00425,2024-11-25
426,6,2024-02-21,Linha B,9762.58,8732.94,38860.73,L00426,2025-06-05
427,8,2024-03-04,Linha C,6896.78,6025.35,13669.3,L00427,2024-01-22
428,8,2024-10-04,Linha A,7297.48,5116.16,3521.93,L00428,2024-08-31
429,7,2024-05-03,Linha B,3020.48,2402.65,18440.6,L00429,2025-03-22
430,21,2023-06-17,Linha B,7052.65,5262.19,22533.11,L00430,2025-04-16
431,22,2024-02-21,Linha C,6304.26,5256.75,13744.4,L00431,2024-11-28
432,15,2024-06-27,LINHA C,2940.58,2126.39,34433.53,L00432,2024-10-17
433,16,2024-08-01,Linha A,3022.55,2193.91,44183.21,L00433,2025-03-27
434,10,2023-09-03,Linha A,5039.72,3861.21,15595.41,L00434,2024-08-31
435,1,2023-06-08,Linha A,6101.45,4656.97,43645.77,L00435,2024-08-09
436,1,2023-02-09,Linha A,2141.8,2089.86,49601.69,L00436,2024-06-18
437,21,2024-09-15,Linha B,8741.94,7149.77,29717.12,L00437,2025-06-20
438,14,2024-04-16,Linha C,8358.0,7350.69,32776.77,L00438,2024-07-27
439,14,2023-01-13,Linha A,928.16,654.86,29404.45,L00439,2024-05-02
440,10,2024-05-23,Linha C,4420.66,4126.85,3165.52,L00440,2024-06-10
441,22,2024-02-07,Linha B,2941.19,2519.95,9260.44,L00441,2024-10-27
442,29,2023-05-25,linha a,9580.09,7960.7,49209.9,L00442,2024-10-25
443,22,2024-04-02,Linha A,3835.23,3627.9,17257.64,L00443,2024-07-22
444,1,2024-07-29,linha b,6787.55,6075.63,27712.12,L00444,2024-01-22
445,9,2024-02-01,Linha A,3966.4,2872.54,47589.76,L00445,2025-04-02
446,16,2023-07-04,Linha B,9113.84,8447.8,12273.33,L00446,2024-01-21
447,25,2023-01-24,Linha B,1146.64,1086.2,30586.21,L00447,2025-03-03
448,23,2024-09-10,Linha C,6112.15,4628.45,13477.77,L00448,2025-03-16
449,25,2023-06-10,Linha C,6350.51,5463.27,,L00449,2024-06-10
450,8,2023-07-06,Linha B,2084.26,1618.12,12195.35,L00450,2024-12-27
451,22,2024-01-26,Linha A,1545.74,1273.72,45024.76,L00451,2024-10-09
452,6,2023-06-14,Linha A,3367.9,2778.52,45140.36,L00452,2024-10-22
453,9,2023-09-12,Linha B,1866.99,1678.65,19156.81,L00453,2024-04-17
454,1,2023-11-02,Linha B,1757.1,1669.17,42554.58,L00454,2024-01-29
455,27,07/10/2024,Linha C,1710.42,1381.4,26456.75,L00455,2025-01-20
456,20,2023-02-05,Linha C,5752.81,4247.95,43701.16,L00456,2024-03-21
457,13,2023-05-06,Linha A,5702.58,4133.77,5307.74,L00457,2024-05-22
458,13,2024-12-31,Linha B,1511.84,1205.18,43121.45,L00458,2024-04-11
459,15,2024-12-26,Linha C,6639.32,6039.08,12231.47,L00459,2024-01-24
460,16,2024-12-09,linha a,6919.17,6412.62,43824.69,L00460,2024-07-28
461,19,2024-02-26,linha c,6271.25,5838.23,5996.23,L00461,2025-03-26
462,17,2023-06-08,LINHA A,6261.83,5602.19,2754.45,L00462,2025-04-11
463,23,2024-04-06,Linha B,9681.45,7232.49,4107.43,L00463,2024-09-27
464,21,2023-02-12,Linha C,1031.49,901.8,23683.25,L00464,2025-06-20
465,20,2024-03-24,Linha B,8483.46,6527.11,7567.15,L00465,2025-01-13
466,2,2024-11-26,Linha A,5440.03,5070.94,19112.69,L00466,2024-02-27
467,1,2023-07-04,linha a,1390.69,1281.54,46337.64,L00467,2024-11-19
468,5,2023-01-03,Linha B,3110.31,2476.85,44534.18,L00468,2025-05-02
469,4,2024-10-14,Linha A,8646.98,8133.7,31128.99,L00469,11/12/2024
470,5,2023-03-13,Linha C,1029.05,961.78,24323.45,L00470,2024-12-03
471,9,2024-06-08,Linha B,8306.2,7893.43,3111.96,L00471,2024-09-28
472,8,2024-12-24,Linha B,8718.23,6523.88,12521.8,L00472,2025-05-12
473,10,2024-01-07,LINHA B,6048.75,5558.58,12722.88,L00473,2025-04-07
474,11,2024-10-02,Linha B,6758.58,6255.86,37418.82,L00474,2025-04-17
475,12,2023-05-26,Linha B,4437.71,3772.67,24012.0,L00475,2024-12-06
476,14,2023-12-08,Linha C,4707.62,3956.79,6430.08,L00476,2024-04-04
477,14,2024-12-13,Linha B,3656.23,3057.18,45100.61,L00477,2024-03-27
478,1,2024-03-28,Linha A,1802.72,1499.98,47476.78,L00478,2024-02-06
479,11,2024-12-24,LINHA C,6205.48,4692.94,2581.87,L00479,2024-09-14
480,19,2023-04-14,Linha B,1001.56,704.9,49454.11,L00480,2025-03-24
481,26,2023-03-09,Linha C,9343.78,7730.2,28179.69,L00481,2024-09-13
482,4,2024-09-09,Linha B,6978.89,6464.98,6647.0,L00482,2025-04-30
483,9,2023-09-29,Linha A,1885.46,1470.35,13839.33,L00483,2024-09-16
484,26,2024-09-03,Linha B,6038.71,5823.05,5413.51,L00484,2024-04-14
485,27,2023-12-04,LINHA A,3174.29,2895.78,30952.04,L00485,2025-04-17
486,2,2023-07-01,Linha C,1986.77,1510.56,40820.53,L00486,2025-06-06
487,1,2024-07-20,Linha B,8989.24,7700.39,10510.67,L00487,2024-05-17
488,13,2023-12-24,linha b,1811.42,1540.62,11659.09,L00488,2024-11-29
489,25,2023-01-11,Linha B,8290.84,6741.96,,L00489,2024-08-24
490,10,2023-09-12,LINHA B,8835.52,8637.42,44787.24,L00490,2025-05-09
491,22,2023-12-17,Linha A,3131.69,2794.22,2309.0,L00491,2024-06-28
492,27,2023-09-22,Linha C,4506.13,3828.59,22911.0,L00492,2024-11-28
493,2,2024-04-06,Linha C,5912.9,4984.99,7792.77,L00493,2024-12-30
494,16,2024-06-26,Linha B,3287.97,2722.98,25629.52,L00494,2025-02-05
495,26,2024-08-15,Linha B,3744.8,3484.8,,L00495,2025-05-23
496,21,2023-06-29,Linha C,7716.23,7229.61,24537.52,L00496,2025-05-22
497,3,2023-09-17,linha b,6202.64,5765.5,34591.36,L00497,2025-05-21
498,16,2024-05-23,Linha C,9895.17,9182.47,8170.14,L00498,2024-10-27
499,30,2024-07-08,Linha A,8446.79,6664.99,26207.03,L00499,2024-03-02
500,18,2023-01-14,LINHA B,6640.68,5745.74,29676.47,L00500,2025-05-12
501,10,2024-12-05,Linha B,9697.11,8301.54,5191.26,L00501,2024-10-24
502,28,2023-06-24,Linha C,8815.6,6595.13,3238.86,L00502,2024-08-27
503,22,2023-09-27,Linha A,4416.94,3384.03,43182.56,L00503,2024-08-14
504,9,2024-07-22,linha a,8248.86,6880.34,30710.27,L00504,2024-08-18
505,7,2024-10-06,Linha B,2647.98,2096.87,17929.29,L00505,2024-02-14
506,16,02/05/2024,Linha C,6981.52,6627.16,10183.27,L00506,2025-03-17
507,25,05/08/2024,Linha C,8706.17,6804.11,6275.8,L00507,2024-02-15
508,29,2023-04-12,Linha C,9923.49,8382.17,38864.05,L00508,2024-05-25
509,15,2024-06-08,Linha A,3525.69,2491.53,45767.8,L00509,2024-11-15
510,18,2023-03-27,Linha C,4092.83,3912.03,14023.04,L00510,2024-05-17
511,27,2024-01-18,Linha C,9065.78,7681.51,1416.44,L00511,2024-07-29
512,26,2023-03-18,Linha C,7664.64,6805.99,7561.93,L00512,2025-03-16
513,8,2023-03-22,Linha A,1865.32,1688.49,16469.93,L00513,2024-02-10
514,22,2024-09-17,Linha B,8193.68,7243.12,18682.54,L00514,2024-09-24
515,26,2024-09-11,Linha B,3832.38,3333.71,25733.83,L00515,2024-09-21
516,24,2023-04-24,Linha A,1744.58,1619.35,16360.88,L00516,2024-09-26
517,11,2024-08-30,Linha A,6593.84,5152.54,37041.39,L00517,2024-11-01
518,26,2023-03-08,Linha B,9094.67,8619.76,44445.93,L00518,2025-04-26
519,24,2023-07-05,Linha B,9663.06,7564.06,18593.66,L00519,2024-12-29
520,7,2023-01-12,Linha B,9384.59,8602.15,13637.88,L00520,2024-09-07
521,6,04/09/2023,Linha B,6135.87,5846.5,32621.71,L00521,2024-08-24
522,18,2024-08-16,Linha A,7848.22,7527.4,6720.88,L00522,2025-03-19
523,26,2023-10-10,Linha C,3107.09,2253.51,,L00523,2025-02-27
524,17,2024-05-21,linha c,7664.87,7082.36,47785.34,L00524,2025-03-26
525,3,2023-08-02,Linha C,3687.8,3105.36,47758.43,L00525,2024-07-05
526,11,2024-11-05,LINHA C,502.89,449.56,10360.12,L00526,2024-02-10
527,30,08/12/2023,LINHA A,2809.87,1999.28,16544.53,L00527,2025-06-30
528,2,2024-10-18,linha c,7657.03,6984.97,894.52,L00528,2025-01-13
529,29,2024-12-21,Linha B,2609.76,2245.34,30872.29,L00529,2024-11-25
530,17,2024-05-23,Linha A,4033.3,3878.56,18506.45,L00530,2025-03-10
531,22,2023-10-07,linha a,7472.71,5357.56,25835.13,L00531,2024-01-05
532,9,2023-06-16,linha b,864.55,614.39,18898.71,L00532,2024-01-18
533,8,2023-01-16,Linha B,5544.54,4423.87,18741.95,L00533,2024-02-25
534,6,2024-11-26,Linha C,9256.54,7206.49,38901.17,L00534,2025-02-26
535,7,13/01/2023,LINHA B,5201.03,5041.03,33571.5,L00535,2025-03-30
536,2,2024-05-05,Linha B,6895.91,5870.85,41852.17,L00536,2025-04-05
537,26,2024-11-23,Linha A,2337.71,1784.03,29682.72,L00537,2024-07-07
538,11,2023-05-01,Linha B,9177.17,7504.44,10647.8,L00538,2025-06-10
539,17,2023-02-20,Linha B,4180.65,3240.53,,L00539,2025-06-25
540,14,2023-09-10,Linha C,3552.21,2906.95,,L00540,2024-10-21
541,15,2024-12-25,Linha C,5550.65,4829.81,18967.83,L00541,2025-01-06
542,20,2023-12-15,Linha A,2669.64,2439.38,23635.5,L00542,2025-05-30
543,15,2024-06-20,Linha C,9345.89,9112.15,49190.38,L00543,2024-05-16
544,26,2023-06-21,Linha A,5221.27,4610.89,6277.99,L00544,2024-07-28
545,28,2023-08-03,linha b,2319.04,1945.55,20309.8,L00545,2025-02-08
546,14,2024-03-18,Linha B,4293.29,4079.3,6296.59,L00546,2024-04-29
547,28,2024-06-27,Linha A,2058.96,1444.45,13974.15,L00547,2025-02-25
548,27,2024-02-02,Linha B,2334.84,2093.96,1163.05,L00548,2024-03-19
549,29,2024-05-24,LINHA B,2011.76,1583.92,38576.34,L00549,2024-05-17
550,2,2023-08-27,linha b,1621.08,1573.88,11058.14,L00550,2024-04-22
551,5,2023-07-08,Linha C,8100.47,7361.78,8552.95,L00551,2025-01-24
552,28,2023-06-16,linha a,2473.55,2090.49,35297.72,L00552,2024-07-27
553,29,2023-07-15,LINHA A,5041.34,3751.97,11416.43,L00553,2024-02-04
554,22,2024-05-20,Linha A,1949.85,1884.11,6903.69,L00554,2024-02-17
555,16,2023-12-06,Linha C,5980.95,5076.78,33690.87,L00555,2024-12-26
556,29,2024-04-08,Linha C,6645.24,5749.61,3756.43,L00556,2024-04-21
557,11,2023-07-15,Linha A,4306.2,3023.45,10486.75,L00557,2024-03-01
558,5,2024-03-04,Linha A,4135.79,3938.99,18744.55,L00558,2024-08-04
559,1,2023-07-25,linha c,4940.56,3618.69,35499.42,L00559,2024-10-31
560,24,2024-01-28,Linha B,5423.52,5080.63,41871.51,L00560,2025-03-28
561,8,2023-12-03,Linha C,7399.14,5544.39,45539.65,L00561,2024-12-04
562,3,2024-04-07,Linha A,507.35,372.3,23989.9,L00562,2024-04-09
563,25,2024-08-01,Linha C,7659.14,5818.29,2014.31,L00563,2025-02-11
564,10,2024-08-14,Linha B,3102.61,2807.03,38463.42,L00564,2024-02-26
565,29,2023-12-01,Linha A,4670.66,3956.02,17793.83,L00565,2025-05-14
566,16,2023-11-07,Linha A,8948.82,6622.52,21624.95,L00566,2025-05-29
567,16,2023-06-30,Linha B,554.76,529.14,,L00567,2024-08-21
568,21,2024-10-24,Linha C,8678.46,7467.46,9297.71,L00568,2025-03-12
569,15,2023-10-07,Linha C,2043.27,1896.04,45221.05,L00569,27/06/2025
570,15,2024-07-07,Linha A,3129.45,2988.1,5628.78,L00570,2024-11-09
571,22,2024-11-02,Linha C,2014.41,1646.25,11027.97,L00571,2024-04-12
572,22,2024-03-08,Linha B,5982.71,5685.79,,L00572,2024-10-12
573,3,2023-03-12,Linha A,3543.22,2705.34,22113.17,L00573,2024-08-03
574,4,2023-06-25,Linha B,6478.85,4833.51,34952.1,L00574,2024-02-23
575,26,2023-10-27,Linha B,4479.5,3215.52,32477.68,L00575,2025-02-23
576,30,2024-09-18,Linha A,1099.48,882.26,36972.82,L00576,2024-01-01
577,9,2023-10-24,Linha C,1243.88,1185.04,45827.82,L00577,2025-06-12
578,11,2024-03-09,linha a,8854.52,8618.72,16696.49,L00578,2024-05-07
579,8,2023-09-03,Linha B,7382.46,6089.15,,L00579,2024-11-16
580,25,2024-08-23,Linha A,7011.99,5908.71,41514.01,L00580,2024-08-14
581,21,2023-05-31,Linha B,8793.59,6189.23,41015.85,L00581,2024-10-13
582,21,2023-02-02,Linha C,1850.19,1552.83,10956.57,L00582,2025-03-22
583,10,2024-02-18,Linha A,5602.19,4023.84,27833.07,L00583,2024-08-09
584,23,2024-05-09,LINHA A,9934.27,7087.62,46249.07,L00584,2025-01-21
585,17,2024-04-30,Linha A,3087.17,2236.6,17005.69,L00585,2025-05-12
586,18,2023-10-29,Linha B,7583.19,6441.88,15998.8,L00586,2025-06-09
587,3,2023-08-30,Linha C,9855.39,7262.04,30416.32,L00587,2025-02-10
588,5,2023-08-04,Linha C,9600.92,9090.61,,L00588,2024-03-12
589,4,27/05/2023,Linha C,6650.87,5677.94,1832.79,L00589,2025-02-21
590,6,2024-05-19,Linha C,3529.72,2512.91,29571.29,L00590,2024-11-24
591,9,2024-01-15,Linha B,5338.89,4363.77,48625.58,L00591,2025-02-20
592,11,2023-07-25,LINHA C,2396.02,2342.92,16648.45,L00592,2025-04-12
593,2,2023-05-05,Linha A,9801.9,9503.37,4021.85,L00593,2025-03-15
594,11,2023-09-09,Linha C,9700.45,8993.36,16019.4,L00594,2025-04-12
595,16,2023-03-27,Linha A,2613.53,2512.88,4043.15,L00595,2025-05-16
596,15,2024-12-17,linha b,1755.16,1679.88,32104.22,L00596,2024-12-27
597,20,2023-01-11,Linha A,5794.13,4697.25,44336.48,L00597,2024-04-02
598,21,2023-04-27,Linha C,5116.41,4126.32,30786.52,L00598,2025-03-07
599,2,2023-11-27,Linha B,2082.84,1693.05,9665.36,L00599,2024-12-17
600,19,2023-11-10,LINHA C,9315.9,6524.53,37926.47,L00600,2024-11-01
601,21,2023-03-24,LINHA C,1028.93,896.33,29803.26,L00601,2024-04-02
602,14,2023-01-11,Linha B,3095.86,2965.41,18392.01,L00602,2024-07-05
603,6,05/11/2023,Linha C,9386.99,6655.05,38445.42,L00603,2024-07-30
604,27,2023-04-08,Linha C,8115.41,6915.98,941.8,L00604,2024-01-03
605,18,2024-01-06,Linha B,1251.16,913.9,45722.14,L00605,2025-05-13
606,2,2024-08-22,Linha B,9864.2,8144.82,28906.92,L00606,2024-11-03
607,30,2024-12-20,Linha C,7464.57,6117.08,34614.71,L00607,2024-05-21
608,21,2023-11-03,Linha B,3042.43,2356.13,46888.22,L00608,2024-01-16
609,13,2024-11-13,linha c,4368.98,3187.82,12098.73,L00609,2024-03-21
610,10,2023-03-11,Linha A,5337.15,4763.51,36824.61,L00610,2024-08-27
611,8,2023-07-31,linha c,6794.5,5778.16,16664.71,L00611,2024-12-29
612,5,2023-06-11,Linha B,6376.89,5114.92,,L00612,2025-04-30
613,28,2024-04-20,Linha B,5314.04,4667.45,7356.95,L00613,2024-07-25
614,10,2023-06-12,Linha A,4693.65,4053.8,10900.89,L00614,20/02/2025
615,1,2023-09-26,Linha B,4540.8,3221.15,41665.81,L00615,2024-05-11
616,10,2023-02-26,Linha B,6571.15,4612.62,44223.48,L00616,2025-03-13
617,4,2024-10-12,Linha C,6249.48,5338.31,10213.76,L00617,2024-08-29
618,23,2024-11-01,Linha C,9308.05,8594.16,46764.47,L00618,2025-06-15
619,27,2024-01-26,Linha A,8538.95,6473.27,24075.05,L00619,2024-03-02
620,14,2023-02-27,Linha C,8733.82,7999.57,49432.9,L00620,2025-02-28
621,23,2024-12-10,Linha C,5534.66,4697.17,3979.44,L00621,2025-01-12
622,28,2023-12-29,Linha B,8898.77,6271.0,42262.74,L00622,2024-05-23
623,12,2024-08-01,Linha B,8839.29,7085.25,1494.84,L00623,2025-04-23
624,12,2023-10-26,Linha B,7678.46,6725.84,19398.9,L00624,2024-05-20
625,2,2024-05-15,Linha A,7560.26,6597.35,27554.25,L00625,2025-05-21
626,9,2023-05-28,Linha A,8888.13,8579.19,26388.75,L00626,2024-08-01
627,1,2023-01-01,Linha A,4477.54,4260.53,37467.62,L00627,2024-05-21
628,18,2023-12-27,Linha C,1418.92,1262.96,15151.91,L00628,2024-12-05
629,16,2023-08-30,LINHA B,7156.45,5319.75,18203.23,L00629,2025-05-02
630,27,2024-05-25,Linha B,6797.43,4786.02,49946.21,L00630,2024-03-01
631,12,2023-09-24,Linha A,1911.55,1484.75,40653.2,L00631,2024-08-19
632,19,2023-10-26,Linha C,6169.37,4428.29,12259.37,L00632,2024-06-14
633,9,2024-10-11,Linha A,9436.37,7320.63,30368.88,L00633,2024-10-20
634,3,2024-05-08,Linha C,9927.84,9583.92,33732.89,L00634,2024-04-19
635,5,15/09/2024,Linha C,5006.85,4613.43,21539.55,L00635,2024-07-24
636,4,2024-05-25,Linha C,4798.66,4477.19,,L00636,2024-04-17
637,22,2023-09-10,Linha B,7195.35,6883.54,29196.04,L00637,2024-01-30
638,21,2024-07-26,linha c,8947.74,7467.16,4314.45,L00638,2025-01-09
639,26,2024-02-23,Linha B,2526.83,1827.12,34317.11,L00639,2024-04-20
640,22,2023-07-21,Linha C,5656.86,4068.77,13222.22,L00640,2025-05-18
641,23,2023-12-13,Linha A,7174.6,6513.38,6651.43,L00641,2024-08-22
642,22,2023-05-28,Linha C,3370.99,2890.96,13299.15,L00642,2025-06-03
643,30,2024-06-06,Linha B,3446.66,3295.89,11507.86,L00643,2025-04-16
644,21,2024-12-01,Linha B,6985.94,6581.2,38499.79,L00644,2024-03-26
645,12,2023-03-26,Linha A,7506.39,5353.55,40273.15,L00645,2024-06-09
646,29,2024-01-18,Linha B,4109.2,3616.86,5316.54,L00646,2024-10-16
647,12,2023-05-10,Linha A,6136.3,5587.73,34417.63,L00647,2024-06-28
648,28,24/07/2024,Linha C,934.92,907.38,47132.02,L00648,2024-01-30
649,18,2024-06-05,Linha A,9219.26,7633.65,31083.31,L00649,2025-03-25
650,26,2024-09-25,Linha A,1624.95,1516.11,45369.91,L00650,2024-12-08
651,24,2023-10-10,Linha C,6127.46,5356.54,41946.88,L00651,2024-03-18
652,20,2023-12-23,Linha C,4423.21,3317.2,34537.29,L00652,25/12/2024
653,14,2023-01-02,Linha A,5498.95,4812.27,,L00653,2024-11-01
654,4,2023-08-18,LINHA A,7784.18,5482.55,1357.73,L00654,2024-12-30
655,16,2023-10-06,linha a,9125.37,8410.41,26978.73,L00655,2024-01-28
656,9,2023-12-29,Linha B,6473.59,5966.41,21275.66,L00656,2024-04-29
657,13,2023-04-27,Linha A,4046.0,3866.01,15945.11,L00657,2025-03-18
658,20,2023-10-07,Linha C,6059.42,5382.73,17751.87,L00658,2024-12-08
659,19,2023-07-04,Linha C,7257.06,6580.42,45674.01,L00659,2025-05-02
660,15,27/11/2024,linha c,4477.92,3597.26,36669.43,L00660,2024-03-25
661,2,2024-10-08,Linha B,3039.61,2162.88,29024.07,L00661,2024-09-23
662,4,2024-09-03,Linha C,2534.47,2331.46,13048.58,L00662,2024-03-26
663,19,2023-11-11,Linha A,9959.5,7449.84,27731.18,L00663,07/02/2024
664,4,2024-03-07,Linha A,2326.0,1938.38,34540.26,L00664,2024-06-10
665,17,2023-05-31,Linha A,1072.85,991.97,8832.02,L00665,2025-05-07
