id_coleta;id_fazenda;id_rota;data_coleta;volume_litros;temperatura_c;gordura_pct;proteina_pct;acidez
1273;155;3;12/01/2023;2282.43;4.4;3.54;2.96;16.06
1275;56;20;12/01/2023;3498.77;9.4;3.6;3.78;17.6
1277;141;8;12/01/2023;3400.21;3.8;3.51;3.77;14.47
1283;123;8;12/01/2023;2344.08;2.1;3.69;3.73;14.71
1284;45;2;12/01/2023;788.19;10.0;4.63;3.1;19.65
1287;71;11;12/01/2023;4597.52;3.3;5.42;3.88;19.44
1294;132;6;12/01/2023;3660.06;6.6;4.21;2.95;17.69
1295;36;8;12/01/2023;4327.07;3.2;4.73;3.07;19.36
1300;42;13;12/01/2023;1458.26;5.8;4.88;3.05;15.3
1303;46;8;12/01/2023;3349.23;8.7;4.81;3.09;
1316;65;19;12/01/2023;2289.24;5.6;3.77;3.3;19.34
1317;23;11;12/01/2023;4954.92;2.3;3.88;;18.43
1326;135;14;12/01/2023;1869.19;5.0;4.46;2.95;14.26
1327;29;3;12/01/2023;2277.62;3.2;4.42;2.97;16.13
1328;17;15;12/01/2023;751.03;4.7;3.89;3.27;16.02
1329;108;14;12/01/2023;-2462.5;9.8;4.43;2.88;17.32
1331;148;5;12/01/2023;956.34;2.3;3.78;3.12;14.65
1332;241;14;12/01/2023;3383.77;6.0;5.0;3.79;14.2
1336;173;5;12/01/2023;3842.12;6.2;;2.82;17.44
1342;163;4;12/01/2023;3370.66;8.7;4.59;3.79;17.73
1344;13;3;12/01/2023;1829.5;3.4;3.1;3.74;16.37
1345;227;5;12/01/2023;3620.54;9.6;4.57;3.72;15.12
1346;39;17;12/01/2023;612.57;5.7;3.59;3.63;19.51
1351;128;10;12/01/2023;1171.31;5.5;3.05;3.42;17.48
1352;92;6;12/01/2023;1500.62;2.1;4.71;3.62;18.6
1354;27;16;12/01/2023;1319.22;5.8;3.4;2.98;19.31
1356;96;2;12/01/2023;4658.9;3.2;4.89;3.28;16.78
1357;50;20;12/01/2023;940.01;7.8;;3.25;15.56
1361;24;18;12/01/2023;726.73;6.3;5.47;3.8;14.26
1363;86;10;12/01/2023;4739.51;8.2;4.09;3.16;17.66
1366;198;20;12/01/2023;2150.01;4.2;3.24;3.64;
1367;102;1;12/01/2023;4400.88;7.9;4.77;3.22;14.97
1380;182;15;12/01/2023;2980.79;4.1;4.91;3.51;14.38
1381;19;18;12/01/2023;3169.93;2.0;4.14;3.4;18.11
1388;192;12;12/01/2023;203.03;7.8;4.01;3.84;
1389;49;10;12/01/2023;4847.56;2.8;4.41;3.97;19.38
1390;111;16;12/01/2023;2354.36;9.3;4.63;2.99;
1391;78;12;12/01/2023;3228.91;9.1;3.58;3.16;14.79
1395;75;12;12/01/2023;1585.15;6.8;3.82;3.79;
1398;28;18;12/01/2023;953.85;7.1;4.54;3.65;15.95
1399;199;12;12/01/2023;3409.25;3.1;3.25;3.4;17.69
1404;217;18;12/01/2023;379.69;9.1;4.39;3.01;15.18
1406;70;2;12/01/2023;4098.41;2.8;3.27;3.37;19.22
1414;134;4;13/01/2023;807.38;3.0;;3.95;19.12
1423;189;10;13/01/2023;4386.52;5.3;5.44;2.84;17.28
1424;132;5;13/01/2023;-4904.62;5.9;3.34;3.85;15.55
1429;193;2;13/01/2023;4227.89;3.6;4.48;3.88;15.23
1430;215;17;13/01/2023;3329.12;3.8;4.01;3.34;14.57
1434;118;8;13/01/2023;965.89;8.7;3.15;3.54;17.81
1435;150;15;13/01/2023;3803.13;2.2;4.4;3.27;19.6
1444;85;13;13/01/2023;1930.62;2.1;3.54;3.71;18.4
1448;90;6;13/01/2023;2990.92;8.4;4.01;3.14;17.22
1449;194;17;13/01/2023;2499.05;7.4;4.16;3.89;15.62
1458;37;3;13/01/2023;1816.82;9.5;4.37;3.11;14.3
1462;220;20;13/01/2023;2000.3;4.0;4.76;3.32;
1463;119;1;13/01/2023;862.15;8.5;4.35;3.41;17.92
1464;188;1;13/01/2023;3063.02;3.2;3.35;3.4;15.57
1466;156;18;13/01/2023;965.46;9.6;3.83;3.62;17.77
1467;242;1;13/01/2023;4877.85;4.3;3.99;2.87;15.31
1468;206;5;13/01/2023;2160.31;6.5;;3.67;15.05
1469;162;14;13/01/2023;810.33;2.5;3.07;3.94;14.07
1470;196;9;13/01/2023;2289.09;4.5;5.43;3.01;16.64
1472;228;9;13/01/2023;1683.81;3.9;4.05;3.29;19.64
1473;136;15;13/01/2023;3797.38;7.3;;3.27;18.86
1475;49;20;13/01/2023;2651.06;4.3;3.2;2.87;14.09
1476;164;10;13/01/2023;4676.72;6.0;3.75;3.08;18.87
1477;239;13;13/01/2023;1674.75;6.4;3.38;3.56;17.63
1483;149;17;13/01/2023;682.3;5.1;3.51;3.64;16.68
1485;183;4;13/01/2023;3801.02;6.7;4.63;3.74;17.78
1486;68;12;13/01/2023;4651.1;7.5;4.88;3.41;17.89
1490;53;19;13/01/2023;3448.86;7.1;4.2;3.44;
1492;128;1;13/01/2023;4362.23;3.4;5.17;3.72;16.37
1495;101;2;13/01/2023;4727.95;7.9;5.24;;19.57
1498;22;5;13/01/2023;1718.69;2.8;3.94;3.72;19.93
1499;47;8;13/01/2023;2140.54;7.3;5.16;3.46;15.96
1504;197;7;14/01/2023;3099.12;6.6;5.39;3.82;
1508;210;16;14/01/2023;2244.45;2.9;4.95;3.86;15.73
1513;220;15;14/01/2023;1274.61;3.3;4.11;;15.33
1518;142;1;14/01/2023;2821.43;5.3;3.91;3.85;17.27
1519;87;6;14/01/2023;4627.36;6.8;4.93;3.73;19.29
1522;196;2;14/01/2023;1820.69;3.8;4.26;3.47;15.25
1524;29;8;14/01/2023;3754.01;3.0;4.97;2.91;14.35
1528;20;5;14/01/2023;4763.8;7.3;5.29;2.92;18.21
1533;26;1;14/01/2023;725.41;4.4;4.23;3.56;15.19
1534;35;19;14/01/2023;1325.5;9.9;3.24;3.93;16.8
1547;97;9;14/01/2023;3634.0;9.2;5.29;3.01;19.37
1554;59;19;14/01/2023;1536.93;6.8;3.08;3.37;
1556;99;15;14/01/2023;2000.85;8.7;3.88;3.88;14.79
1557;5;3;14/01/2023;3824.09;4.9;4.74;3.78;17.43
1563;72;17;14/01/2023;3462.74;7.5;4.26;3.28;15.89
1566;120;7;14/01/2023;4502.3;9.5;3.44;3.81;19.97
1570;17;13;14/01/2023;2209.02;6.8;3.85;3.03;19.98
1572;27;18;14/01/2023;4145.73;2.9;;3.56;15.63
1575;53;2;14/01/2023;3227.89;3.6;4.35;3.88;14.39
1582;68;8;14/01/2023;4706.18;5.7;3.46;3.48;18.9
1583;124;15;14/01/2023;1399.64;2.0;3.73;2.96;
1587;169;19;14/01/2023;4856.75;2.6;3.78;3.96;18.0
1594;136;19;14/01/2023;4293.95;2.6;3.04;3.49;19.41
1596;48;5;14/01/2023;4561.24;2.4;3.84;3.48;16.56
1599;19;14;14/01/2023;2163.39;6.6;3.38;3.9;18.63
1600;78;10;14/01/2023;232.29;5.9;3.41;2.89;17.96
1601;168;16;14/01/2023;2142.58;5.9;3.42;3.96;16.51
1602;84;2;14/01/2023;3856.62;3.2;4.56;3.52;15.19
1604;47;18;14/01/2023;2568.24;5.3;3.56;3.91;18.15
1608;45;4;14/01/2023;3411.57;;4.23;;15.47
1609;86;10;14/01/2023;260.49;2.9;3.05;3.53;17.28
1612;104;13;14/01/2023;1822.14;4.3;4.5;3.67;16.51
1617;21;7;15/01/2023;1459.0;8.1;3.93;3.52;14.67
1618;24;2;15/01/2023;1096.03;7.0;3.11;3.36;19.69
1624;208;3;15/01/2023;4783.49;5.5;4.59;3.4;16.54
1625;100;5;15/01/2023;2312.18;3.4;3.52;3.17;14.34
1628;25;8;15/01/2023;2064.05;3.6;4.52;3.6;
1629;86;6;15/01/2023;3495.99;9.8;4.74;3.76;15.59
1632;142;15;15/01/2023;986.55;5.0;4.63;3.33;17.73
1634;144;6;15/01/2023;3160.87;6.1;3.53;3.59;17.15
1640;62;2;15/01/2023;3997.21;3.1;3.05;3.32;16.2
1641;48;19;15/01/2023;2376.53;9.4;4.07;3.81;16.43
1644;29;17;15/01/2023;3990.05;5.4;4.55;3.18;17.58
1645;153;14;15/01/2023;1196.18;4.4;4.86;3.11;14.78
1648;9;6;15/01/2023;1660.09;8.6;3.4;3.35;16.95
1649;76;5;15/01/2023;3916.89;3.6;4.37;3.2;19.09
1651;245;9;15/01/2023;2775.1;5.1;3.81;3.33;18.65
1658;58;1;15/01/2023;401.1;9.7;3.11;3.77;19.5
1659;154;11;15/01/2023;2173.82;7.9;4.84;3.98;15.67
1660;121;19;15/01/2023;1491.75;8.2;5.06;3.38;18.93
1664;123;2;15/01/2023;906.27;8.4;3.88;3.97;17.12
1674;137;9;15/01/2023;4925.27;2.6;4.05;3.04;19.93
1676;185;20;15/01/2023;1652.0;8.1;3.42;3.05;17.07
1678;164;11;15/01/2023;3092.61;7.9;5.02;3.91;17.24
1679;51;4;15/01/2023;4267.21;6.1;5.02;3.39;16.33
1685;19;12;15/01/2023;1544.75;9.9;3.26;2.88;19.71
1686;159;8;15/01/2023;3567.49;9.8;5.13;3.44;15.95
1696;34;10;15/01/2023;4477.95;8.7;3.97;3.65;17.37
1702;238;10;15/01/2023;546.4;4.2;;3.0;19.15
1703;1;12;15/01/2023;1659.42;5.5;5.17;2.86;15.48
1704;194;19;15/01/2023;2022.13;8.3;5.26;3.53;17.5
1710;189;14;15/01/2023;1569.99;5.4;3.13;3.25;14.6
1712;204;18;15/01/2023;4737.39;2.6;3.11;3.56;15.81
1714;96;7;15/01/2023;4721.92;;3.46;3.95;16.01
1730;131;4;15/01/2023;3979.17;4.8;5.37;3.27;17.93
1734;128;3;16/01/2023;1473.45;8.9;3.54;3.1;
1737;122;7;16/01/2023;1382.95;4.1;5.34;3.11;14.36
1738;34;16;16/01/2023;558.5;6.5;4.21;3.51;
1740;16;15;16/01/2023;4982.52;;5.43;3.76;14.55
1742;177;14;16/01/2023;1968.81;3.5;4.39;2.85;15.81
1747;2;4;16/01/2023;4909.58;6.7;4.83;3.22;16.41
1749;71;1;16/01/2023;1961.4;5.8;3.21;3.58;
1751;158;18;16/01/2023;4906.23;6.8;5.47;2.92;14.84
1759;36;18;16/01/2023;1041.37;9.4;3.96;3.4;17.85
1762;227;18;16/01/2023;1669.09;8.1;;3.3;
1766;238;16;16/01/2023;1492.9;8.9;5.01;3.44;15.44
1769;102;12;16/01/2023;271.74;5.6;4.91;2.97;18.05
1773;197;5;16/01/2023;223.78;8.6;5.43;3.08;14.27
1778;241;18;16/01/2023;2449.87;8.1;3.94;3.15;14.08
1780;83;6;16/01/2023;2254.45;7.3;4.9;2.83;17.32
1783;37;5;16/01/2023;1907.53;5.0;4.8;3.24;16.99
1791;89;19;16/01/2023;1711.53;3.0;3.82;3.2;
1793;53;9;16/01/2023;1234.45;8.9;4.44;3.84;19.41
1794;49;16;16/01/2023;3979.63;5.7;4.72;3.6;15.72
1801;162;9;16/01/2023;4288.74;6.9;4.09;2.96;16.22
1804;56;2;16/01/2023;3282.95;3.7;4.27;;15.53
1808;130;20;16/01/2023;4577.11;6.2;4.76;2.92;16.19
1815;146;11;16/01/2023;3745.53;3.0;5.36;;17.27
1820;7;14;16/01/2023;2454.33;9.5;4.46;3.25;16.61
1823;42;19;17/01/2023;3991.57;2.2;3.7;3.39;19.73
1827;73;20;17/01/2023;4727.96;7.5;3.58;3.65;16.5
1830;98;3;17/01/2023;553.52;2.3;4.37;3.74;19.17
1834;51;6;17/01/2023;3697.81;5.7;4.48;3.32;18.98
1839;178;12;17/01/2023;4150.23;8.9;3.23;2.9;19.86
1843;23;8;17/01/2023;916.33;8.8;3.53;3.47;
1845;20;10;17/01/2023;2365.92;10.0;3.82;3.63;18.58
1849;230;6;17/01/2023;3343.59;8.8;3.54;3.8;
1850;181;12;17/01/2023;3382.38;;4.27;3.09;17.9
1851;4;9;17/01/2023;3128.4;4.4;4.82;3.63;
1855;228;5;17/01/2023;727.71;7.5;3.75;3.59;14.57
1856;243;15;17/01/2023;1289.48;6.8;4.72;3.79;17.72
1857;123;4;17/01/2023;1786.94;2.9;;3.99;16.15
1860;108;4;17/01/2023;587.94;2.6;5.31;3.23;15.32
1861;13;5;17/01/2023;350.0;5.8;3.27;3.1;14.57
1866;164;7;17/01/2023;679.8;4.2;4.94;;17.01
1871;10;20;17/01/2023;4753.87;3.0;5.4;3.89;14.97
1873;180;15;17/01/2023;4519.48;3.7;4.95;2.83;17.08
1875;12;5;17/01/2023;4082.55;8.2;5.02;3.39;19.32
1878;182;3;17/01/2023;2800.18;9.1;4.66;2.89;15.88
1884;9;4;17/01/2023;230.81;9.1;3.2;3.57;19.61
1885;35;12;17/01/2023;2468.53;4.7;4.5;3.4;16.68
1891;209;9;17/01/2023;1457.27;5.1;5.44;3.41;14.13
1899;57;11;17/01/2023;4299.95;5.3;5.48;2.91;19.89
1900;82;14;17/01/2023;1891.52;2.8;4.52;3.9;14.53
1904;169;6;17/01/2023;470.16;6.8;3.93;3.4;16.53
1909;48;2;17/01/2023;650.32;;4.93;3.28;16.03
1910;28;10;17/01/2023;421.48;4.9;4.35;3.13;17.37
1911;242;4;17/01/2023;3105.69;5.7;5.23;3.93;16.51
1912;212;20;17/01/2023;519.4;5.8;4.13;2.96;15.36
1921;106;13;17/01/2023;1865.48;2.7;5.09;3.45;
1922;100;10;17/01/2023;3181.33;3.0;5.15;3.25;17.07
1928;232;2;17/01/2023;2837.35;8.1;3.85;3.41;19.61
1932;109;11;17/01/2023;-3693.9;2.6;;2.92;15.76
1936;80;5;17/01/2023;796.98;4.6;4.71;3.19;16.94
1937;101;10;17/01/2023;3826.74;6.1;4.57;3.1;17.44
1939;68;13;17/01/2023;878.25;6.8;5.02;2.8;19.52
1944;198;2;17/01/2023;2333.58;6.1;4.39;3.39;18.7
1951;15;19;18/01/2023;4364.55;8.7;4.83;3.0;19.19
1955;184;3;18/01/2023;2208.36;4.8;5.34;3.24;14.71
1960;190;2;18/01/2023;2423.89;8.7;3.25;3.18;15.16
1962;204;10;18/01/2023;1111.08;2.1;3.22;3.87;19.33
1963;105;11;18/01/2023;3146.77;4.6;5.1;3.7;19.93
1965;102;4;18/01/2023;3485.29;2.2;5.29;3.98;
1966;92;17;18/01/2023;4496.82;7.1;3.63;2.95;16.5
1968;130;16;18/01/2023;2739.58;6.6;;3.21;17.97
1973;185;13;18/01/2023;2490.11;7.5;3.85;2.83;17.81
1974;68;13;18/01/2023;3005.23;9.7;3.09;3.2;16.59
1976;63;2;18/01/2023;555.53;5.3;5.32;2.83;14.59
1987;52;6;18/01/2023;2051.7;5.4;3.3;2.94;16.96
1989;34;1;18/01/2023;2248.49;;5.39;3.41;19.01
1990;106;11;18/01/2023;1120.02;6.6;3.39;2.97;18.56
1996;196;14;18/01/2023;2747.43;5.6;4.71;;19.89
1998;10;20;18/01/2023;1075.49;5.0;4.28;3.27;17.66
2000;120;9;18/01/2023;935.25;4.4;4.51;3.05;19.51
2003;189;4;18/01/2023;2777.81;4.7;4.41;3.67;15.59
2005;18;15;18/01/2023;4758.78;5.6;3.72;3.09;19.37
2006;245;12;18/01/2023;2775.49;9.5;4.25;2.92;17.89
2007;209;18;18/01/2023;2541.43;4.6;4.17;3.18;14.87
2008;79;19;18/01/2023;1989.82;8.3;4.21;3.8;17.01
2011;93;16;18/01/2023;4899.55;7.8;4.73;2.95;15.92
2012;108;16;18/01/2023;400.35;9.5;;3.35;18.95
2014;233;20;18/01/2023;360.53;3.4;3.78;3.88;18.5
2015;154;18;18/01/2023;4090.03;8.2;4.06;3.1;18.74
2016;177;12;18/01/2023;1352.73;7.6;3.11;2.95;15.29
2019;146;9;18/01/2023;4136.88;;4.76;;14.31
2020;152;14;18/01/2023;3660.4;8.7;3.38;3.42;16.06
2021;103;16;18/01/2023;3413.06;8.5;4.77;2.97;18.58
2023;179;19;18/01/2023;2012.53;5.9;4.42;3.81;19.19
2029;56;15;18/01/2023;3933.01;;4.43;3.59;14.65
2033;110;1;18/01/2023;3486.49;5.1;4.99;3.96;18.5
2036;220;11;18/01/2023;4526.38;9.6;3.01;3.31;18.54
2038;163;20;18/01/2023;4172.27;;3.91;3.76;16.88
2039;211;12;18/01/2023;1417.86;3.0;4.84;3.89;14.9
2043;173;9;18/01/2023;1347.53;2.9;4.91;3.36;
2044;125;19;18/01/2023;1543.11;8.4;4.59;3.81;16.83
2047;119;12;18/01/2023;4249.75;5.1;5.11;2.86;19.09
2048;203;10;18/01/2023;1927.42;8.4;3.29;3.38;16.84
2049;161;12;18/01/2023;2357.96;5.3;4.28;2.98;17.46
2050;99;1;18/01/2023;1821.7;8.1;4.52;3.62;16.09
2051;213;19;18/01/2023;4245.68;7.8;5.16;3.84;17.12
2056;195;6;19/01/2023;3666.11;3.0;;3.88;18.3
2058;92;3;19/01/2023;2693.09;4.0;3.77;3.29;14.68
2060;34;10;19/01/2023;398.37;4.7;5.35;2.99;18.51
2067;204;4;19/01/2023;553.35;8.8;4.81;3.09;19.82
2072;43;8;19/01/2023;4591.68;8.1;4.77;3.01;15.78
2074;52;8;19/01/2023;3812.88;9.2;4.62;3.54;18.58
2076;60;16;19/01/2023;515.91;3.8;3.72;3.26;18.16
2079;199;11;19/01/2023;1441.4;5.4;;2.88;19.51
2090;98;1;19/01/2023;4143.2;5.9;5.37;3.83;17.53
2091;6;9;19/01/2023;3243.44;3.2;5.04;3.94;14.43
2101;175;14;19/01/2023;4123.04;;;3.51;16.4
2105;89;10;19/01/2023;3279.41;6.9;4.15;3.27;14.21
2106;228;15;19/01/2023;2728.9;5.0;3.84;2.92;
2115;154;13;19/01/2023;1924.29;3.3;4.13;;
2117;24;9;19/01/2023;2906.54;2.8;4.57;3.41;16.02
2118;35;4;19/01/2023;2270.51;8.8;3.32;3.15;
2119;130;14;19/01/2023;2872.99;2.7;3.98;3.46;19.15
2122;124;4;19/01/2023;4098.43;6.8;;2.9;19.58
2123;13;4;19/01/2023;4392.12;8.6;5.01;3.68;16.27
2126;68;4;19/01/2023;1310.99;5.6;3.01;2.85;14.01
2135;178;1;19/01/2023;4481.76;8.0;5.37;3.07;17.44
2143;78;17;20/01/2023;3902.32;2.7;;3.61;14.84
2144;196;13;20/01/2023;2748.11;8.7;4.91;3.87;17.36
2147;234;3;20/01/2023;870.6;6.2;5.05;3.26;17.76
2148;40;14;20/01/2023;4176.66;4.1;4.57;3.31;19.48
2149;70;14;20/01/2023;517.36;4.2;3.37;3.6;18.41
2151;127;20;20/01/2023;2999.23;6.5;3.41;3.02;18.57
2154;39;2;20/01/2023;1722.87;8.2;4.75;3.38;17.66
2157;192;8;20/01/2023;2925.31;7.8;4.99;3.8;19.12
2160;211;7;20/01/2023;3705.36;;3.11;3.1;17.05
2161;90;18;20/01/2023;4827.24;3.1;5.4;3.01;19.33
2164;97;7;20/01/2023;3142.75;7.0;3.39;3.19;
2165;220;2;20/01/2023;4793.58;6.1;4.72;3.65;19.26
2166;85;1;20/01/2023;428.75;10.0;;3.69;14.02
2167;170;9;20/01/2023;3414.39;3.6;5.02;3.98;14.85
2171;238;17;20/01/2023;2181.8;2.0;3.24;;17.66
2174;228;10;20/01/2023;1500.86;6.0;5.35;3.61;14.28
2175;100;6;20/01/2023;755.9;8.5;4.71;3.36;17.31
2180;67;15;20/01/2023;3601.48;5.3;5.19;3.84;
2181;180;12;20/01/2023;2935.94;9.7;;3.71;17.96
2184;71;19;20/01/2023;760.79;6.8;4.44;3.51;17.8
2185;148;8;20/01/2023;3540.47;3.7;4.87;3.61;14.87
2187;32;19;20/01/2023;1365.02;;3.59;3.54;19.1
2188;242;9;20/01/2023;3336.67;4.5;4.61;3.76;
2191;226;19;20/01/2023;4783.06;7.9;4.51;3.96;19.13
2193;9;7;20/01/2023;3450.51;2.5;4.67;3.81;16.33
2194;111;11;20/01/2023;3493.19;7.3;3.01;3.06;14.89
2196;94;5;20/01/2023;1098.98;9.4;3.98;3.35;18.03
2202;59;18;20/01/2023;2053.78;7.6;3.01;3.24;16.04
2204;119;7;20/01/2023;857.11;6.6;3.66;2.84;18.17
2212;7;3;20/01/2023;3787.0;9.8;5.44;3.88;18.22
2216;157;17;20/01/2023;614.77;6.0;5.3;2.99;18.77
2217;49;13;20/01/2023;4023.91;7.5;4.61;;16.05
2220;173;5;20/01/2023;3852.65;6.5;5.46;3.12;18.75
2226;153;16;20/01/2023;3437.99;4.9;4.51;3.35;17.98
2229;27;12;20/01/2023;4717.56;2.7;3.47;3.74;15.38
2232;93;20;20/01/2023;578.44;;5.39;3.4;18.41
2237;65;5;20/01/2023;3351.88;4.8;4.24;2.81;15.78
2239;122;18;20/01/2023;3478.83;4.2;3.01;3.1;14.62
2244;232;3;20/01/2023;2377.66;9.9;3.63;;14.92
2246;83;5;20/01/2023;2861.05;7.6;5.24;;16.51
2248;207;6;21/01/2023;3415.27;8.5;5.17;3.75;15.01
2249;227;14;21/01/2023;4606.23;9.6;5.45;3.33;16.88
2252;184;12;21/01/2023;1865.4;5.8;4.06;3.58;19.11
2256;18;2;21/01/2023;4483.39;4.3;4.19;3.82;18.73
2257;138;15;21/01/2023;3964.84;3.9;4.97;;19.78
2260;242;6;21/01/2023;3451.95;;4.03;3.51;14.51
2261;42;8;21/01/2023;426.55;;3.29;3.41;18.56
2262;73;18;21/01/2023;1274.46;7.0;5.22;2.89;14.1
2263;77;9;21/01/2023;4129.33;8.7;;3.56;14.99
2269;49;2;21/01/2023;914.9;8.3;4.18;3.55;15.21
2271;17;6;21/01/2023;4414.66;6.7;4.09;3.8;17.46
2272;205;18;21/01/2023;4026.64;9.2;5.08;3.37;17.41
2277;20;17;21/01/2023;2890.32;;4.36;2.88;16.47
2279;140;4;21/01/2023;3689.89;5.5;4.9;3.55;19.95
2283;214;5;21/01/2023;2378.15;4.9;4.15;3.79;15.25
2286;125;9;21/01/2023;265.59;5.2;5.09;3.62;18.29
2289;13;18;21/01/2023;1607.13;7.5;4.56;3.09;18.39
2290;102;11;21/01/2023;2565.86;9.3;3.35;3.93;16.14
2292;216;7;21/01/2023;2256.15;6.4;3.99;3.56;
2295;230;1;21/01/2023;1448.71;6.1;4.94;2.9;17.26
2303;60;12;21/01/2023;3101.88;2.3;3.47;3.75;18.52
2305;111;19;21/01/2023;4654.17;4.7;3.76;3.95;17.68
2308;76;10;21/01/2023;1668.96;7.6;3.46;2.94;15.28
2309;21;17;21/01/2023;979.07;6.8;4.72;2.86;14.08
2311;8;10;21/01/2023;3935.29;6.5;5.3;3.55;19.09
2313;217;16;21/01/2023;1924.16;6.6;;2.97;16.27
2316;183;13;21/01/2023;4678.52;7.7;3.26;3.41;17.46
2323;177;17;21/01/2023;423.89;8.2;4.28;3.9;16.61
2326;188;9;21/01/2023;4032.53;8.5;4.1;3.27;14.54
2332;100;7;21/01/2023;4635.92;3.6;3.58;2.96;16.13
2333;151;8;21/01/2023;3911.99;5.7;5.08;3.4;16.02
2338;236;13;21/01/2023;3361.88;4.4;3.89;3.8;16.21
2339;129;20;21/01/2023;2789.02;7.3;3.08;2.97;15.19
2340;41;17;21/01/2023;4847.8;4.9;4.81;3.99;
2348;63;7;21/01/2023;3734.25;5.0;4.71;3.22;18.77
2349;241;7;21/01/2023;3581.49;4.3;3.67;3.98;16.35
2355;133;3;22/01/2023;788.12;5.4;3.29;3.98;17.45
2358;185;1;22/01/2023;2675.0;;4.47;3.38;14.07
2359;187;10;22/01/2023;4444.53;8.5;3.24;3.89;16.31
2360;6;20;22/01/2023;4080.41;6.5;3.47;3.74;19.26
2365;191;3;22/01/2023;4961.73;9.5;3.91;3.26;
2367;106;14;22/01/2023;4184.8;4.5;3.42;3.32;14.38
2371;115;3;22/01/2023;1924.69;2.5;5.11;2.81;18.72
2375;147;18;22/01/2023;2876.01;9.3;4.63;2.97;14.47
2377;177;13;22/01/2023;2761.54;6.8;5.02;2.91;19.8
2381;132;16;22/01/2023;2100.0;8.0;3.74;3.88;16.98
2384;93;8;22/01/2023;3204.5;4.6;3.47;3.13;14.1
2385;162;5;22/01/2023;4180.74;3.9;4.79;3.53;19.53
2388;124;2;22/01/2023;925.43;8.1;3.29;2.98;16.95
2395;235;5;22/01/2023;2602.66;2.4;3.52;3.79;16.34
2397;217;4;22/01/2023;-1463.97;2.1;3.69;2.97;17.59
2403;169;6;22/01/2023;4615.16;3.3;4.51;2.85;14.08
2405;94;12;22/01/2023;2132.91;;5.42;3.66;19.95
2415;108;18;22/01/2023;550.27;2.2;4.36;3.32;14.78
2416;112;16;22/01/2023;3113.27;8.8;;2.89;14.64
2420;222;8;22/01/2023;2947.02;5.1;3.09;2.94;18.57
2422;60;12;22/01/2023;2451.07;4.9;4.55;3.85;14.71
2425;241;16;22/01/2023;4720.47;8.9;5.08;3.06;15.17
2429;129;20;22/01/2023;1358.42;7.2;3.68;3.43;19.27
2432;85;9;22/01/2023;2719.34;;3.55;3.96;
2433;100;9;22/01/2023;4423.57;8.7;3.11;2.97;15.38
2434;179;7;22/01/2023;3231.87;9.1;4.17;3.12;18.73
2437;142;11;22/01/2023;728.84;2.9;4.29;3.35;16.82
2438;49;1;22/01/2023;4980.06;5.4;3.54;3.83;18.23
2460;223;5;23/01/2023;2002.9;9.3;4.23;3.28;14.38
2462;225;20;23/01/2023;3993.47;9.7;3.91;3.02;19.95
2467;48;18;23/01/2023;360.38;3.6;3.27;3.01;
2470;158;14;23/01/2023;2694.72;8.2;3.62;3.86;18.43
2471;3;6;23/01/2023;1635.09;4.4;4.01;3.13;16.48
2473;31;18;23/01/2023;1770.86;5.8;3.76;3.0;16.68
2474;116;20;23/01/2023;4674.87;3.7;4.54;2.91;18.85
2476;210;13;23/01/2023;1487.69;5.1;5.02;3.88;17.23
2478;63;16;23/01/2023;1287.47;7.7;3.13;3.65;16.48
2487;22;16;23/01/2023;4858.61;2.3;3.32;3.12;19.03
2493;192;14;23/01/2023;1907.85;8.1;3.81;3.31;19.37
2506;56;7;23/01/2023;2016.44;4.0;4.22;3.87;17.0
2509;230;11;23/01/2023;259.28;5.4;4.8;3.5;16.46
2516;231;15;23/01/2023;4651.79;8.4;4.96;;16.14
2523;32;16;23/01/2023;2834.53;6.0;4.4;3.83;15.74
2525;41;15;23/01/2023;1372.62;5.0;4.62;3.96;16.97
2528;228;12;23/01/2023;1102.86;5.6;4.04;3.11;14.6
2533;51;3;23/01/2023;4023.56;2.8;4.25;3.16;14.32
2534;57;6;23/01/2023;4892.86;5.1;5.35;3.14;14.02
2538;205;11;23/01/2023;1915.86;3.1;4.91;3.01;14.99
2541;91;11;23/01/2023;4543.0;6.4;4.53;3.67;17.39
2542;227;19;23/01/2023;1052.86;3.4;4.46;3.62;14.96
2547;217;9;23/01/2023;688.55;7.6;5.49;3.03;14.68
2549;71;1;23/01/2023;1591.13;7.8;4.82;3.1;16.36
2550;16;6;23/01/2023;3222.71;2.1;3.62;3.71;15.45
2554;5;7;24/01/2023;3047.22;4.5;4.17;2.81;19.13
2556;173;14;24/01/2023;1863.21;7.6;4.92;3.92;19.47
2557;209;18;24/01/2023;3132.26;4.2;4.87;3.24;14.6
2559;194;14;24/01/2023;4600.31;6.0;4.68;3.77;16.41
2560;154;11;24/01/2023;3105.95;7.9;4.23;3.91;15.42
2561;183;17;24/01/2023;4357.63;8.3;;3.65;18.96
2567;205;5;24/01/2023;413.76;4.4;3.06;2.85;19.84
2569;241;1;24/01/2023;1206.2;4.2;4.66;3.67;
2572;71;15;24/01/2023;3824.1;3.0;3.94;3.65;17.6
2575;228;12;24/01/2023;2487.45;2.9;3.85;3.92;14.51
2576;75;9;24/01/2023;2389.98;2.9;4.71;3.97;18.67
2578;112;5;24/01/2023;1761.39;2.3;5.07;3.72;16.69
2579;191;14;24/01/2023;1717.76;3.8;4.05;2.97;16.81
