id_pedido,id_cliente,data_pedido,status,canal,desconto_pct
561,130,2023-12-19,FATURADO,E-commerce,
562,62,2024-12-04,Entregue,E-commerce,
563,66,2024-05-22,Cancelado,Representante,6.21
564,133,2024-04-25,entregue,E-commerce,5.24
565,33,2023-08-10,Faturado,Direto,9.23
566,52,2023-01-03,Em separação,E-commerce,
567,91,2024-02-09,Faturado,E-COMMERCE,12.96
568,150,19/12/2023,faturado,Representante,12.39
569,94,2023-11-26,Em separação,direto,14.87
570,197,2023-05-17,Entregue,E-Commerce,4.51
571,94,2023-03-26,Cancelado,Representante,
572,101,2023-07-10,Em separação,Representante,10.03
573,57,2023-02-06,Faturado,Direto,13.32
574,129,2023-01-08,Cancelado,Direto,11.29
575,169,2024-06-16,entregue,representante,
576,108,2024-05-14,Cancelado,Direto,
577,48,2023-03-01,FATURADO,E-COMMERCE,5.59
578,27,2023-11-29,Em Separação,REPRESENTANTE,8.88
579,46,2024-01-27,Entregue,Direto,13.16
580,124,2023-06-22,Entregue,e-commerce,0.86
581,75,2024-02-27,Faturado,Representante,13.41
582,132,2023-07-22,Entregue,E-Commerce,1.09
583,182,2023-10-10,Faturado,Representante,4.27
584,85,2024-11-08,Em separação,Direto,1.46
585,31,2024-12-16,Faturado,Direto,
586,124,2024-06-16,Faturado,Representante,5.21
587,63,2024-01-19,Faturado,Representante,0.81
588,70,2024-04-17,Entregue,Representante,
589,103,2023-04-12,Faturado,e-commerce,
590,12,2024-06-14,Em separação,E-Commerce,6.21
591,168,2024-05-16,Entregue,E-Commerce,2.57
592,143,2023-10-30,EM SEPARAÇÃO,E-commerce,6.8
593,36,2023-02-01,Cancelado,Direto,13.68
594,18,2023-02-26,Em Separação,Representante,12.15
595,141,2023-10-31,Cancelado,Representante,2.18
596,189,2023-06-19,Em Separação,Representante,14.94
597,188,2024-09-15,Em separação,E-Commerce,9.49
598,186,2024-05-27,Em separação,Direto,
599,34,2023-05-14,FATURADO,Direto,0.76
600,111,2024-12-12,Em separação,Direto,
601,8,2024-05-27,Entregue,direto,9.87
602,155,2023-02-19,entregue,Direto,
603,138,01/06/2024,Em separação,E-commerce,2.21
604,148,2024-01-21,Faturado,DIRETO,12.19
605,3,2023-02-26,cancelado,Direto,4.82
606,98,2023-08-04,Entregue,Direto,
607,132,2024-11-16,Faturado,Representante,
608,19,2024-01-09,Faturado,E-Commerce,1.01
609,105,2023-08-26,Entregue,Direto,4.62
610,41,2024-02-26,CANCELADO,Representante,
611,148,2024-07-24,Cancelado,E-commerce,6.36
612,158,2024-02-18,em separação,E-commerce,5.37
613,199,2023-11-26,Em separação,Direto,3.67
614,131,2024-10-20,Em separação,E-COMMERCE,6.37
615,35,2024-12-14,Faturado,Direto,8.91
616,193,2023-01-24,CANCELADO,Representante,13.8
617,191,2023-12-26,Em separação,Direto,12.92
618,135,2024-03-16,Cancelado,Direto,
619,34,2024-11-06,Em Separação,Direto,12.57
620,53,2023-06-07,Cancelado,E-commerce,12.49
621,112,2024-08-25,Faturado,E-COMMERCE,8.25
622,103,2024-08-16,Faturado,direto,6.46
623,33,2024-12-14,Entregue,E-commerce,6.02
624,90,2023-02-17,EM SEPARAÇÃO,E-commerce,3.37
625,38,2024-12-25,Faturado,Representante,10.65
626,146,2024-05-13,Em separação,E-commerce,9.97
627,71,2024-01-31,Em separação,Direto,10.1
628,159,2023-05-28,Cancelado,E-commerce,10.41
629,147,2024-08-19,Em separação,Direto,5.95
630,138,2024-02-29,faturado,Representante,1.41
631,88,2023-12-03,Faturado,E-Commerce,
632,140,2024-04-03,Em separação,Direto,
633,110,2024-11-09,Em separação,E-commerce,5.82
634,19,2023-01-18,Entregue,E-commerce,0.91
635,151,2023-11-20,Entregue,E-commerce,9.92
636,147,2023-01-03,Faturado,Representante,2.13
637,63,2023-01-28,Em separação,REPRESENTANTE,3.44
638,40,2024-10-07,Faturado,REPRESENTANTE,10.46
639,34,2023-08-11,em separação,e-commerce,
640,186,2023-09-09,CANCELADO,E-commerce,
641,24,2024-09-06,Faturado,Representante,0.72
642,94,2024-11-24,Entregue,E-commerce,10.05
643,95,2023-03-06,Cancelado,E-commerce,6.28
644,108,2023-05-10,Em separação,E-commerce,4.56
645,168,2024-09-30,Entregue,Representante,8.02
646,152,2023-05-08,EM SEPARAÇÃO,E-COMMERCE,7.64
647,183,2024-07-06,Entregue,E-commerce,1.4
648,141,2023-12-02,Em separação,Direto,
649,150,2024-08-03,Cancelado,Direto,0.4
650,176,2023-04-22,Faturado,Direto,
651,32,2024-08-17,faturado,Direto,12.94
652,110,2024-12-05,Em separação,direto,7.11
653,71,2024-05-05,Faturado,Representante,
654,66,2023-11-12,faturado,Direto,8.21
655,110,2024-10-12,EM SEPARAÇÃO,E-commerce,
656,106,2024-11-30,Em separação,E-commerce,
657,185,2024-12-01,CANCELADO,E-commerce,2.99
658,111,2023-07-12,Em separação,E-commerce,4.29
659,125,2023-12-12,Cancelado,E-COMMERCE,
660,18,2023-04-20,Cancelado,Representante,9.69
661,52,2023-06-10,Em separação,Representante,
662,199,2024-10-06,entregue,Representante,
663,198,2024-06-16,Faturado,e-commerce,11.99
664,181,2023-03-31,Em separação,E-commerce,7.7
665,32,2024-05-23,Entregue,Representante,8.67
666,164,2024-03-24,Em separação,Representante,8.68
667,158,2023-02-24,em separação,REPRESENTANTE,3.03
668,53,2024-08-06,Faturado,Direto,
669,101,2023-05-02,Entregue,Representante,1.16
670,30,2024-01-25,Cancelado,E-commerce,13.68
671,12,2023-05-10,Faturado,E-commerce,
672,115,2024-08-10,Faturado,Direto,1.22
673,32,2023-02-22,Em separação,E-COMMERCE,6.32
674,140,2024-09-07,Em separação,E-commerce,4.78
675,174,2024-10-07,Faturado,direto,9.93
676,28,2023-08-31,Faturado,E-commerce,4.9
677,74,2023-07-07,Em separação,Direto,
678,155,05/10/2023,Em separação,E-commerce,13.08
679,11,2023-04-06,Cancelado,Direto,13.26
680,39,2024-09-28,Entregue,Direto,
681,124,2024-12-28,Faturado,E-commerce,14.87
682,143,2023-01-29,Cancelado,Direto,5.5
683,91,2023-09-10,Cancelado,Direto,
684,37,2023-10-14,Faturado,DIRETO,
685,200,2023-01-01,Em Separação,Representante,5.42
686,130,2023-02-16,Em separação,REPRESENTANTE,6.15
687,132,2023-08-10,Em separação,E-commerce,14.54
688,42,2024-07-23,Cancelado,E-commerce,5.2
689,59,2023-11-01,Entregue,E-commerce,12.39
690,51,2023-08-15,Em Separação,direto,1.27
691,172,2023-02-27,Em separação,REPRESENTANTE,6.55
692,83,2023-09-26,FATURADO,DIRETO,
693,95,2023-10-27,Cancelado,representante,8.26
694,105,2024-11-29,Entregue,direto,14.66
695,74,2024-12-04,Entregue,REPRESENTANTE,
696,112,2023-05-22,entregue,Direto,14.01
697,173,2024-01-21,Faturado,E-Commerce,12.17
698,82,2024-06-19,Em separação,E-commerce,3.35
699,156,2023-12-26,Cancelado,Representante,
700,89,2024-11-14,Faturado,Representante,5.35
701,177,2024-05-21,Cancelado,Direto,4.42
702,112,2024-03-22,Cancelado,E-commerce,
703,154,2023-08-26,Em separação,Representante,9.39
704,16,2024-03-16,Em separação,E-commerce,3.06
705,9,2023-12-29,em separação,e-commerce,2.37
706,111,2023-04-06,CANCELADO,E-COMMERCE,4.7
707,28,2023-07-07,Faturado,E-Commerce,4.64
708,140,2023-03-14,CANCELADO,E-commerce,9.07
709,198,04/06/2024,Entregue,E-Commerce,1.23
710,34,2023-05-03,ENTREGUE,representante,3.49
711,151,2023-11-24,Entregue,E-commerce,8.43
712,161,2024-04-07,Faturado,Representante,
713,158,2024-06-05,faturado,Representante,2.23
714,44,2023-11-26,Cancelado,E-commerce,4.85
715,175,2024-02-22,Faturado,E-Commerce,9.11
716,130,2023-11-15,faturado,DIRETO,1.98
717,109,2023-04-22,Faturado,Representante,
718,133,2023-08-13,Faturado,E-commerce,14.0
719,49,2023-10-08,Entregue,DIRETO,13.26
720,75,2023-09-03,Em separação,Representante,6.18
721,95,2024-06-17,ENTREGUE,E-Commerce,4.23
722,117,2024-06-20,Em separação,Direto,9.51
723,94,2024-02-07,Cancelado,E-commerce,7.45
724,135,2023-11-21,Em Separação,Direto,12.09
725,194,2023-08-03,Cancelado,Direto,
726,142,2023-02-08,Faturado,Representante,2.9
727,52,2023-08-13,Em separação,Direto,
728,92,2023-05-05,em separação,Representante,12.08
729,194,2024-10-20,Em separação,Representante,5.2
730,164,2023-02-26,Faturado,E-commerce,
731,10,2023-06-01,Faturado,Representante,1.38
732,147,2024-02-29,Entregue,E-commerce,11.9
733,112,2024-11-10,em separação,Direto,5.8
734,44,2024-10-14,Em separação,Direto,4.58
735,83,10/08/2023,Faturado,E-commerce,11.26
736,35,2024-03-08,Entregue,DIRETO,11.79
737,26,2023-07-12,Cancelado,Representante,0.46
738,132,2024-07-29,Entregue,E-commerce,14.97
739,53,2023-09-23,ENTREGUE,Representante,11.1
740,89,2023-10-13,Cancelado,Direto,7.76
741,100,2024-09-28,Em separação,Direto,
742,76,2024-12-21,Cancelado,E-commerce,10.67
743,80,2023-04-11,Em separação,E-commerce,13.03
744,191,2024-11-05,Cancelado,Representante,4.73
745,195,2024-06-10,Cancelado,Representante,4.47
746,148,2024-02-07,Entregue,REPRESENTANTE,9.53
747,124,2023-03-21,Faturado,E-commerce,11.78
748,93,2023-08-14,Cancelado,E-commerce,12.86
749,5,2024-09-19,Faturado,Direto,
750,65,2024-05-11,Em separação,Representante,11.4
751,119,2023-04-26,Faturado,representante,6.21
752,114,2024-06-12,Em separação,E-commerce,
753,96,2024-11-25,Em separação,Direto,0.09
754,157,2023-11-15,Cancelado,Representante,9.65
755,70,2023-09-14,Faturado,e-commerce,13.74
756,18,2023-12-14,Entregue,E-commerce,9.3
757,146,2024-08-02,Faturado,Representante,0.93
758,123,2023-04-27,Entregue,E-commerce,
759,115,2023-05-23,Cancelado,Representante,3.56
760,10,2024-08-18,Faturado,Direto,7.7
761,117,2023-06-05,Faturado,E-COMMERCE,2.1
762,77,2023-12-12,Faturado,E-Commerce,7.61
763,155,2024-11-04,Em separação,Direto,10.18
764,159,2024-11-12,Entregue,Direto,10.69
765,40,2023-06-06,Faturado,Direto,1.58
766,19,2023-12-29,Entregue,E-commerce,8.95
767,147,2024-02-18,Cancelado,E-commerce,5.06
768,16,2024-08-04,Entregue,representante,0.5
769,122,2023-09-22,Entregue,Representante,0.94
770,127,2024-05-04,faturado,E-commerce,6.59
771,43,2023-01-21,Em separação,Direto,1.76
772,75,2024-08-17,Cancelado,Representante,7.86
773,153,2023-07-25,Entregue,Representante,13.3
774,127,2023-07-02,Cancelado,DIRETO,
775,146,2024-04-18,Em separação,e-commerce,1.1
776,187,24/09/2023,Cancelado,Representante,4.71
777,184,2024-10-24,Cancelado,E-commerce,0.74
778,140,2024-06-12,Entregue,Representante,6.62
779,32,2023-02-07,Entregue,REPRESENTANTE,11.01
780,94,2024-03-02,Entregue,e-commerce,6.68
781,7,2023-02-24,cancelado,direto,5.52
782,6,2023-06-22,Cancelado,Representante,10.99
783,74,2023-12-18,entregue,E-commerce,7.75
784,77,2024-07-07,Entregue,Direto,10.05
785,175,2024-05-22,ENTREGUE,Representante,14.68
786,99,2024-11-22,Em separação,Direto,11.01
787,133,2024-10-16,Entregue,E-commerce,2.02
788,138,2024-08-13,Faturado,Direto,0.98
789,46,2024-12-03,Entregue,E-commerce,13.59
790,8,2023-11-19,Entregue,Direto,0.58
791,9,2023-09-30,Faturado,Representante,6.5
792,198,2023-04-10,Em separação,Representante,3.04
793,44,2023-03-13,Cancelado,Direto,6.08
794,47,2024-07-10,Faturado,E-commerce,
795,164,2024-03-24,Entregue,Direto,9.25
796,82,2024-10-27,Faturado,Direto,14.2
797,3,2024-08-19,Entregue,DIRETO,13.18
798,62,2023-07-12,Em separação,e-commerce,3.29
799,178,2023-07-08,Faturado,E-commerce,13.86
800,162,20/05/2023,Faturado,Direto,8.2
801,138,2023-11-10,Em separação,Representante,7.67
802,46,2024-07-06,Cancelado,Representante,
803,113,2023-08-08,Entregue,Direto,4.51
804,175,2024-04-10,Entregue,Direto,4.21
805,195,2024-05-12,Cancelado,DIRETO,
806,34,19/06/2024,Em separação,Direto,
807,190,2023-02-14,Em separação,direto,9.95
808,22,10/10/2024,Em separação,representante,
809,107,2023-03-20,cancelado,Direto,
810,187,2024-09-20,cancelado,Representante,11.29
811,2,2024-07-19,ENTREGUE,Representante,0.45
812,29,2023-01-19,Cancelado,Direto,
813,180,2023-01-01,Entregue,Direto,
814,181,2024-08-30,Entregue,E-commerce,5.28
815,104,2023-08-23,Entregue,DIRETO,12.01
816,93,2024-11-22,Em separação,representante,
817,5,2023-04-30,Entregue,Representante,13.3
818,79,2024-03-26,Entregue,representante,
819,192,2023-01-19,Entregue,Representante,8.63
820,88,2023-12-27,Faturado,Representante,8.79
821,154,13/03/2024,Faturado,Direto,7.42
822,99,2023-05-11,Em separação,Representante,13.46
823,29,2024-04-10,Em separação,Direto,10.8
824,118,2023-05-10,CANCELADO,Direto,8.53
825,57,2024-04-27,Entregue,DIRETO,2.95
826,22,2024-07-15,Cancelado,Direto,9.46
827,58,2024-02-28,Faturado,Representante,
828,62,2024-01-27,Faturado,E-commerce,2.75
829,38,2023-07-10,Em separação,Representante,
830,145,2024-01-31,Entregue,Direto,4.49
831,106,2024-07-21,entregue,E-Commerce,11.14
832,188,2023-05-13,Cancelado,Representante,4.45
833,122,2024-06-30,Entregue,Representante,12.72
834,64,2023-07-18,Em Separação,Direto,12.65
835,155,2023-04-14,Em separação,E-Commerce,4.59
836,61,2024-09-23,Cancelado,E-commerce,9.79
837,76,2023-01-31,Faturado,Representante,
838,37,2024-12-26,Faturado,E-COMMERCE,9.31
839,15,2023-01-01,Cancelado,Direto,2.92
840,99,2023-12-29,Cancelado,Direto,5.97
841,15,2023-06-21,Faturado,Direto,
842,46,16/02/2023,Em separação,Representante,3.65
843,135,2023-05-25,Cancelado,Direto,8.68
844,183,2023-05-22,Em separação,Representante,4.23
845,36,2023-12-16,Cancelado,E-commerce,14.83
846,49,2023-02-26,Em Separação,DIRETO,
847,86,2023-07-25,Em separação,Direto,0.92
848,40,2023-05-03,faturado,Representante,9.26
849,57,2024-07-25,Faturado,Direto,13.33
850,41,2024-07-22,Entregue,Direto,10.29
851,90,2024-05-23,Entregue,E-commerce,12.26
852,183,2023-08-08,Cancelado,Direto,11.39
853,4,09/08/2023,Entregue,Direto,8.05
854,74,2023-07-18,Em separação,Representante,4.94
855,95,2023-04-07,Cancelado,Representante,
856,9,2023-11-21,FATURADO,Direto,3.64
857,126,2023-02-05,Entregue,Representante,9.51
858,187,2024-07-11,em separação,Direto,
859,60,11/12/2023,entregue,direto,5.89
860,11,2024-05-03,Em separação,E-commerce,3.34
861,158,2023-12-02,Entregue,Representante,11.2
862,179,2024-01-04,Faturado,Direto,5.79
863,164,2024-07-01,Em separação,E-commerce,
864,170,2023-10-24,FATURADO,E-Commerce,
865,40,05/10/2024,FATURADO,E-commerce,13.98
866,56,2023-05-21,Faturado,E-commerce,14.86
867,86,2024-04-12,ENTREGUE,E-commerce,8.44
868,155,2023-12-18,Em separação,Direto,3.45
869,55,2023-11-17,Cancelado,E-commerce,9.57
870,167,2024-05-07,Cancelado,Representante,3.75
871,68,2024-05-29,Em separação,Representante,6.54
872,28,2024-02-16,Entregue,Representante,6.36
873,100,2023-07-06,Faturado,Direto,6.0
874,13,2023-09-23,Cancelado,Direto,3.59
875,198,2023-05-06,Cancelado,E-commerce,14.33
876,111,2023-03-15,Entregue,DIRETO,3.65
877,20,2023-08-23,Faturado,E-Commerce,14.55
878,147,2024-06-10,Em separação,Representante,4.32
879,39,2023-09-15,EM SEPARAÇÃO,Representante,13.47
880,144,2024-11-27,Cancelado,E-Commerce,7.8
881,89,2023-10-05,Em separação,REPRESENTANTE,3.21
882,36,2023-12-08,Em separação,Representante,10.32
883,102,2023-02-15,Entregue,representante,
884,64,2024-03-25,Entregue,E-commerce,5.78
885,112,2024-09-22,Cancelado,Direto,12.57
886,38,2024-11-01,Cancelado,Representante,12.87
887,59,2024-12-27,Entregue,Direto,3.97
888,125,2024-01-06,Faturado,Representante,11.79
889,15,2023-02-22,Cancelado,Direto,4.74
890,128,2024-09-29,Faturado,E-commerce,
891,27,2023-02-03,Faturado,Representante,2.83
892,76,03/10/2024,Cancelado,Direto,10.01
893,129,2023-06-17,Em separação,Direto,8.35
894,19,2023-04-20,ENTREGUE,E-commerce,
895,180,2024-04-05,Faturado,E-commerce,
896,167,2023-09-01,Faturado,E-commerce,8.55
897,128,2023-10-07,entregue,Representante,
898,165,2023-11-23,Faturado,E-commerce,
899,17,30/09/2024,Em Separação,Direto,6.47
900,104,2023-12-10,Cancelado,Direto,2.79
901,179,2023-05-15,Cancelado,E-commerce,3.89
902,29,2024-01-23,Em separação,DIRETO,13.62
903,178,2023-02-12,FATURADO,Representante,
904,39,2024-12-12,Entregue,E-Commerce,13.61
905,133,2023-03-05,Em Separação,e-commerce,3.65
906,171,2023-10-03,em separação,REPRESENTANTE,14.28
907,200,2024-12-19,Entregue,REPRESENTANTE,
908,70,06/04/2023,Cancelado,Representante,11.68
909,139,2023-10-06,Entregue,E-commerce,
910,196,2023-06-25,faturado,e-commerce,2.25
911,32,2023-06-03,Entregue,Direto,0.79
912,6,2023-08-10,EM SEPARAÇÃO,Direto,12.74
913,9,03/12/2024,FATURADO,E-COMMERCE,9.95
914,190,2024-09-22,Em Separação,Representante,0.53
915,160,2023-09-02,Faturado,Direto,7.2
916,104,2024-02-07,Faturado,E-commerce,14.62
917,22,2024-04-28,Faturado,REPRESENTANTE,
918,23,2023-10-15,Em separação,Direto,
919,52,2023-08-04,Cancelado,Representante,11.27
920,146,2023-06-19,ENTREGUE,E-COMMERCE,3.17
921,187,2023-04-28,em separação,e-commerce,
922,153,2024-10-10,FATURADO,Direto,14.56
923,112,2024-01-27,CANCELADO,E-commerce,3.79
924,98,2023-04-05,Faturado,Representante,2.31
925,80,2024-10-20,Faturado,direto,1.27
926,56,2024-01-19,EM SEPARAÇÃO,E-commerce,
927,157,2024-11-17,Cancelado,Representante,8.76
928,153,2024-04-30,Cancelado,Representante,3.35
929,99,2023-08-20,ENTREGUE,Representante,2.11
930,189,2024-07-05,Faturado,DIRETO,10.16
931,173,2024-01-07,Faturado,direto,8.02
932,178,2023-05-07,Em Separação,Direto,8.96
933,10,2024-06-05,Faturado,Direto,8.28
934,178,2023-06-28,CANCELADO,Representante,1.04
935,107,2023-05-03,ENTREGUE,Direto,
936,22,2024-06-01,Entregue,representante,
937,177,2023-11-27,Em separação,E-Commerce,1.91
938,171,2024-07-26,ENTREGUE,REPRESENTANTE,7.42
939,69,2023-04-16,em separação,DIRETO,0.66
940,184,2023-08-06,faturado,Direto,7.38
941,55,2023-08-23,Entregue,Representante,0.54
942,137,2024-10-01,Entregue,Direto,12.34
943,134,2024-10-14,Entregue,E-commerce,8.19
944,114,2024-02-19,Cancelado,Direto,3.98
945,19,2023-01-26,Cancelado,Direto,9.17
946,170,31/03/2023,Em separação,Direto,13.98
947,32,2024-06-14,ENTREGUE,Representante,13.98
948,86,2024-08-20,Faturado,direto,6.11
949,23,2023-02-10,Entregue,E-commerce,12.93
950,124,2024-04-02,Faturado,E-commerce,14.16
951,117,2024-09-08,Faturado,Direto,13.19
952,70,2024-12-10,Entregue,Direto,10.11
953,180,2024-11-16,Faturado,Representante,8.96
954,157,2023-11-23,faturado,E-commerce,
955,109,2024-07-10,Cancelado,Representante,
956,160,2023-12-08,Faturado,Direto,5.79
957,166,2024-07-11,ENTREGUE,E-commerce,4.56
958,104,2023-04-04,CANCELADO,Direto,13.76
959,159,2024-05-29,Cancelado,Direto,12.21
960,177,2024-11-13,Cancelado,Direto,2.66
961,1,2024-08-08,FATURADO,E-Commerce,
962,172,2023-01-20,faturado,direto,6.23
963,177,2023-01-19,Entregue,E-Commerce,10.42
964,149,2024-12-10,Cancelado,E-Commerce,
965,89,2024-06-20,Em separação,E-commerce,4.72
966,140,2023-11-22,Cancelado,Direto,
967,107,2024-11-29,Em separação,E-commerce,9.65
968,69,2024-08-14,Em Separação,E-commerce,9.75
969,19,2024-04-13,Entregue,REPRESENTANTE,
970,35,2024-05-31,Faturado,E-commerce,0.84
971,44,2024-02-08,Cancelado,Direto,1.91
972,147,2023-01-10,Entregue,Direto,14.62
973,155,2023-01-22,Faturado,Direto,1.55
974,59,2023-02-01,Faturado,E-commerce,2.59
975,166,2024-08-22,Entregue,Representante,13.74
976,181,2023-10-31,Faturado,Representante,11.61
977,66,2023-02-05,Cancelado,Representante,8.93
978,109,2024-05-08,Entregue,E-commerce,6.23
979,53,2023-06-22,CANCELADO,Direto,
980,178,2023-12-20,Cancelado,Direto,8.75
981,85,2023-09-09,Cancelado,Representante,
982,189,2024-12-14,Cancelado,Representante,11.43
983,74,2024-01-01,em separação,DIRETO,4.52
984,154,2024-03-27,entregue,E-commerce,13.99
985,167,2024-05-29,Cancelado,Direto,4.66
986,93,2024-03-26,Entregue,Representante,8.64
987,138,2023-12-15,Entregue,Representante,11.38
988,176,2024-07-07,Cancelado,E-commerce,12.68
989,153,2024-03-13,entregue,E-commerce,0.98
990,37,2024-09-10,cancelado,E-commerce,
991,153,2024-02-03,Faturado,Direto,4.25
992,114,2023-09-19,ENTREGUE,E-commerce,
993,6,2024-07-09,Em separação,Representante,2.85
994,113,2023-09-17,Entregue,E-commerce,
995,18,2023-09-28,Cancelado,DIRETO,0.71
996,9,2024-02-08,Faturado,Representante,2.49
997,36,2023-12-22,Entregue,Representante,8.63
998,180,2023-09-11,Entregue,Representante,11.07
999,99,2023-10-19,Cancelado,Direto,10.36
1000,94,2024-02-16,Entregue,REPRESENTANTE,12.04
1001,197,2023-06-06,Faturado,Representante,8.81
1002,174,2024-05-07,Faturado,Representante,13.42
1003,135,2023-04-27,Em Separação,Direto,4.24
1004,175,2023-04-29,Entregue,Representante,4.55
1005,87,2024-04-12,Faturado,E-commerce,10.92
1006,123,2024-05-09,Em separação,Direto,1.69
1007,143,2023-12-01,Cancelado,Direto,7.65
1008,125,2024-05-22,Entregue,Representante,8.46
1009,122,2023-10-26,cancelado,E-commerce,
1010,169,2024-05-04,Entregue,Direto,11.33
1011,17,2024-05-26,Entregue,e-commerce,0.62
1012,81,2024-09-08,Em separação,Representante,
1013,158,2023-04-30,Faturado,Direto,11.53
1014,159,2024-03-06,Em separação,Direto,11.56
1015,143,2024-01-15,Em separação,E-Commerce,7.77
1016,17,2024-10-16,Entregue,Direto,
1017,101,2024-07-07,Entregue,Direto,13.95
1018,110,2024-05-10,Faturado,Direto,0.72
