id_entrega,id_pedido,id_rota,data_prevista,data_realizada,status_entrega,km_percorrido,custo_frete,ocorrencia
372,2339,12,2024-04-09,2024-04-17,Pendente,233.3,1547.91,Avaria
373,4971,1,2023-04-05,2023-04-12,PENDENTE,143.8,115.96,
374,1641,3,2024-10-17,2024-10-26,devolvido,365.9,662.36,
375,879,19,2024-03-02,2024-03-01,Devolvido,25.1,2376.62,
376,705,14,2023-12-04,2023-12-06,ENTREGUE,118.6,1917.54,
377,3197,11,2024-09-12,2024-09-15,Entregue,412.6,2433.52,
378,2144,18,2024-03-11,2024-03-18,Entregue,157.1,,
379,4006,17,2024-03-18,2024-03-24,Devolvido,,1850.55,Recusa
380,3419,14,2023-08-15,2023-08-23,Devolvido,80.9,329.72,
381,3922,5,2024-04-10,2024-04-13,DEVOLVIDO,188.6,949.95,Sem ocorrência
382,1900,8,2023-04-18,2023-04-26,Devolvido,199.1,1698.6,
383,4070,2,2023-11-06,2023-11-04,Devolvido,274.7,1968.01,
384,2601,19,2023-10-16,2023-10-26,Entregue,366.2,,
385,4070,18,2024-09-01,30/08/2024,Devolvido,89.8,720.99,Sem ocorrência
386,1802,4,14/10/2023,2023-10-19,pendente,157.8,550.86,
387,1450,16,2024-07-16,2024-07-23,Devolvido,58.7,1458.33,
388,4296,19,2023-10-31,2023-10-31,PENDENTE,22.4,198.04,
389,3322,8,2023-10-24,2023-10-26,Entregue,322.0,998.06,
390,4706,10,2023-01-05,2023-01-07,Pendente,236.0,239.92,
391,3314,10,2024-01-20,2024-01-24,PENDENTE,272.6,569.2,Recusa
392,2800,13,2024-12-22,2025-01-01,Pendente,58.9,1054.6,
393,456,1,2024-12-02,,Pendente,,937.37,Avaria
394,1651,8,01/09/2024,2024-09-01,ENTREGUE,157.7,1543.81,
395,3912,16,2023-01-05,2023-01-08,ENTREGUE,348.2,564.74,
396,3524,4,2023-05-06,2023-05-06,Entregue,227.8,509.66,Atraso
397,258,10,2024-05-19,2024-05-23,DEVOLVIDO,172.0,1507.15,
398,520,4,2024-09-12,2024-09-16,Devolvido,353.5,1124.15,
399,4145,6,2024-03-26,2024-03-30,Entregue,161.8,1711.98,
400,2352,6,2024-12-25,2024-12-24,Pendente,241.9,969.23,Recusa
401,4493,5,2024-02-21,2024-02-23,Pendente,125.5,969.51,Sem ocorrência
402,2561,6,2023-05-08,2023-05-16,Devolvido,60.2,1930.76,Recusa
403,207,20,2024-07-13,2024-07-11,Pendente,310.9,756.75,Sem ocorrência
404,3786,4,2024-12-22,2024-12-30,Devolvido,36.0,2490.2,
405,2219,15,18/01/2023,2023-01-21,Pendente,61.8,1376.55,Avaria
406,1235,16,2023-06-18,2023-06-22,Pendente,395.0,2441.63,
407,845,9,2024-05-24,2024-05-28,Entregue,240.0,492.88,
408,492,20,2024-09-01,2024-09-11,Pendente,288.4,282.03,
409,1923,4,2024-02-20,2024-02-29,Devolvido,150.1,1204.28,
410,2414,3,2023-12-25,2023-12-31,ENTREGUE,75.1,96.42,Avaria
411,2697,9,2024-02-19,2024-02-27,pendente,279.4,525.39,Sem ocorrência
412,3459,9,2024-06-13,2024-06-21,Devolvido,414.4,1720.55,Avaria
413,4180,2,2023-04-03,2023-04-10,Devolvido,271.5,323.92,
414,61,20,2023-03-01,2023-03-10,Devolvido,227.8,1067.39,
415,605,2,2023-04-23,2023-04-24,Pendente,418.8,2223.33,
416,1073,5,2023-09-29,2023-10-02,pendente,,1643.43,
417,1223,10,2024-08-28,2024-08-27,Devolvido,274.2,1868.47,Avaria
418,349,6,2023-09-04,2023-09-09,Devolvido,262.0,,
419,4784,13,2024-04-26,2024-04-26,Devolvido,211.4,733.41,
420,4185,4,2023-09-21,2023-09-19,PENDENTE,267.8,181.99,
421,558,19,2023-12-17,2023-12-17,Entregue,253.5,689.47,
422,3583,16,2023-07-03,2023-07-11,Devolvido,183.3,128.4,
423,4699,18,10/03/2024,2024-03-11,ENTREGUE,402.8,2080.95,Atraso
424,2843,3,2023-08-04,2023-08-02,Entregue,368.8,1985.07,
425,3146,2,2024-11-28,2024-12-01,Pendente,399.1,838.1,
426,4965,20,2024-09-01,2024-08-30,DEVOLVIDO,74.9,1784.59,Atraso
427,3427,3,12/11/2024,2024-11-21,entregue,291.3,1654.7,Sem ocorrência
428,4731,7,2024-01-04,2024-01-10,Entregue,188.0,2134.47,Avaria
429,1188,18,2023-10-16,2023-10-23,ENTREGUE,,227.06,
430,1148,5,2023-02-24,2023-02-27,Pendente,343.5,1489.87,Sem ocorrência
431,3341,7,27/06/2024,2024-06-30,PENDENTE,381.2,975.05,
432,1963,1,2024-03-13,2024-03-18,Pendente,390.2,1992.43,
433,4033,10,2024-12-20,2024-12-29,Entregue,304.0,1739.77,Atraso
434,2249,8,2023-08-03,2023-08-05,Entregue,409.8,2070.39,Atraso
435,1795,18,2023-08-13,2023-08-18,Devolvido,275.1,762.44,Sem ocorrência
436,4510,13,2023-07-25,2023-08-04,Pendente,393.7,123.78,
437,2714,18,2024-01-21,2024-01-29,Devolvido,265.5,1368.51,
438,2828,18,2024-05-24,2024-05-26,Devolvido,351.0,1317.74,
439,2062,19,2024-06-04,2024-06-12,Entregue,130.5,404.55,Sem ocorrência
440,2623,3,2023-04-25,2023-04-27,Entregue,198.2,2146.26,
441,3472,18,2023-07-17,2023-07-18,devolvido,267.0,2243.68,Avaria
442,4786,2,2023-04-10,2023-04-08,Devolvido,409.1,721.91,Recusa
443,215,10,2024-01-17,2024-01-24,Pendente,169.7,1915.26,Avaria
444,2729,9,2024-09-06,2024-09-05,Devolvido,379.6,967.85,Recusa
445,3708,19,2024-04-29,2024-05-06,ENTREGUE,379.5,364.75,Avaria
446,4685,18,2024-01-25,2024-01-25,Devolvido,25.8,439.26,
447,1036,16,2024-10-13,2024-10-14,Entregue,393.7,625.21,Sem ocorrência
448,3452,6,2023-10-27,2023-10-30,Pendente,116.1,1261.27,Sem ocorrência
449,488,18,2023-05-08,2023-05-08,devolvido,89.6,1101.13,
450,10,15,2024-02-01,09/02/2024,Entregue,417.9,1366.82,Recusa
451,1647,8,2024-11-24,2024-11-24,Entregue,107.7,844.73,
452,2097,17,02/10/2023,2023-10-07,DEVOLVIDO,389.8,2427.39,
453,2607,17,2023-11-28,2023-12-07,Entregue,338.8,931.96,
454,71,20,2024-02-02,,Pendente,230.5,1297.12,Atraso
455,1891,16,2023-05-18,2023-05-23,Devolvido,382.0,2059.26,
456,1185,9,2023-11-30,2023-12-07,Pendente,397.4,824.17,Sem ocorrência
457,4399,1,2023-07-11,2023-07-09,devolvido,223.4,608.57,Avaria
458,2543,6,2024-08-18,2024-08-19,ENTREGUE,339.7,2296.74,Atraso
459,2974,2,2023-03-31,2023-04-02,Entregue,328.1,1908.87,Recusa
460,1078,11,2023-08-23,2023-08-22,Devolvido,127.3,1245.68,Avaria
461,3271,3,2024-09-28,2024-10-07,Entregue,388.9,,Avaria
462,3182,2,2024-02-07,2024-02-11,Entregue,236.6,813.43,Atraso
463,3936,5,2024-04-19,2024-04-22,Devolvido,336.2,2169.2,Sem ocorrência
464,216,11,2024-09-01,2024-09-11,Devolvido,217.2,131.86,
465,2552,6,2023-09-27,2023-10-02,Pendente,417.0,415.89,Recusa
466,3361,15,2023-10-07,2023-10-13,Entregue,222.1,2470.48,Recusa
467,4301,15,2023-09-23,03/10/2023,entregue,374.7,314.56,
468,4733,17,2023-05-28,,Devolvido,141.3,855.45,Sem ocorrência
469,1774,9,2023-05-22,2023-05-23,Entregue,187.6,1932.51,Atraso
470,2123,20,2024-07-05,2024-07-10,PENDENTE,147.4,1162.33,
471,2031,15,2023-08-14,2023-08-16,Devolvido,198.9,1371.06,
472,1117,14,2024-07-23,2024-07-21,DEVOLVIDO,91.5,222.98,
473,2346,16,2023-12-14,2023-12-19,Entregue,144.2,1847.5,
474,96,13,2023-04-02,2023-04-09,Entregue,351.0,1476.12,
475,2043,4,2024-05-20,2024-05-18,Pendente,64.0,612.24,
476,4129,17,2023-02-12,2023-02-11,Devolvido,212.1,208.49,Avaria
477,4682,8,2024-10-23,2024-10-24,Entregue,81.2,1377.49,
478,2267,20,2024-04-06,2024-04-11,entregue,285.8,1697.85,
479,2607,14,2023-09-03,2023-09-09,Pendente,,2040.39,Avaria
480,1383,9,2024-07-27,2024-07-25,entregue,232.9,1144.83,Recusa
481,471,17,2023-03-10,2023-03-18,Devolvido,89.2,1712.9,
482,3243,10,2023-03-16,2023-03-18,Entregue,289.6,1874.71,Atraso
483,1096,16,2023-11-24,2023-12-04,Devolvido,273.4,1252.75,
484,1675,15,2024-11-20,2024-11-18,Devolvido,,223.9,
485,3997,6,2023-08-06,2023-08-08,Pendente,293.7,676.89,
486,4538,4,15/03/2023,2023-03-19,entregue,201.4,1418.37,
487,116,6,2024-09-24,2024-09-24,Pendente,23.7,235.81,
488,271,5,2024-02-04,04/02/2024,Pendente,,1712.4,Recusa
489,4763,11,2024-02-02,2024-02-06,Devolvido,377.9,1137.05,
490,3342,6,2024-11-16,2024-11-17,Devolvido,59.0,2184.49,
491,244,7,2024-04-02,2024-04-03,devolvido,83.3,1082.0,
492,4920,2,2023-11-08,2023-11-16,Devolvido,99.4,2062.7,
493,3004,7,2023-06-23,2023-06-21,Devolvido,110.8,596.61,Recusa
494,3168,19,2023-01-18,2023-01-25,Entregue,314.1,341.73,
495,3732,4,2024-01-17,2024-01-26,Entregue,393.0,1738.01,Sem ocorrência
496,591,18,2024-08-08,,Entregue,20.4,984.47,
497,3031,2,2024-10-06,,entregue,377.5,1094.48,Sem ocorrência
498,3699,8,2024-07-09,2024-07-14,Devolvido,275.4,1437.25,
499,4425,18,2024-09-12,2024-09-22,Entregue,57.8,604.57,
500,731,8,2023-03-28,2023-03-30,PENDENTE,286.9,182.82,Recusa
501,1401,15,2024-04-25,2024-04-27,Devolvido,317.5,2391.63,
502,2646,10,2023-04-05,2023-04-12,Entregue,55.1,,Atraso
503,1870,19,2024-06-09,2024-06-09,ENTREGUE,87.8,1518.55,Avaria
504,3049,12,2023-03-21,2023-03-23,Pendente,116.0,800.71,
505,3384,1,2024-08-26,2024-08-28,Entregue,,504.29,
506,1959,12,2024-10-07,2024-10-13,Pendente,33.8,1144.5,Avaria
507,1343,7,2023-12-18,2023-12-23,Entregue,73.1,1376.74,Atraso
508,60,1,2024-10-27,2024-10-31,Pendente,161.4,918.22,Atraso
509,3865,11,2023-10-21,2023-10-29,Devolvido,103.9,2298.76,
510,798,7,2024-07-18,2024-07-20,Devolvido,408.7,2068.93,
511,1890,10,2023-06-21,2023-06-21,Entregue,43.2,1091.74,
512,4735,9,2024-06-15,2024-06-14,PENDENTE,416.6,1940.66,Avaria
513,4259,5,2023-03-10,2023-03-12,PENDENTE,412.5,552.32,Atraso
514,564,7,2024-12-18,2024-12-25,Entregue,200.8,,Recusa
515,1795,13,2024-09-05,2024-09-04,Devolvido,362.4,2271.02,Avaria
516,3102,1,2023-11-09,2023-11-15,Entregue,81.5,2269.67,
517,697,4,2023-01-09,19/01/2023,Entregue,396.2,1026.25,
518,2386,8,2024-05-01,2024-05-02,pendente,33.9,1556.72,
519,1630,9,26/09/2024,2024-09-30,Devolvido,97.6,379.84,
520,489,1,2023-12-23,2023-12-25,Devolvido,323.1,1893.99,
521,3997,2,2023-03-11,2023-03-19,Pendente,402.7,1403.62,Avaria
522,3136,14,2024-06-28,2024-07-02,Entregue,365.1,2292.85,Avaria
523,3030,6,2024-04-13,2024-04-11,Pendente,391.2,588.8,
524,795,6,2024-11-04,2024-11-13,ENTREGUE,160.4,2083.2,
525,2923,17,2024-12-19,2024-12-20,DEVOLVIDO,402.2,826.67,
526,3695,18,2024-02-10,2024-02-09,Entregue,203.9,1199.06,Sem ocorrência
527,481,18,2024-08-17,2024-08-24,ENTREGUE,145.2,353.79,
528,3995,10,2023-07-07,2023-07-17,pendente,275.2,309.5,
529,551,14,2023-10-01,2023-10-05,pendente,332.8,231.01,
530,3305,14,2024-02-01,2024-02-06,entregue,78.6,381.42,Avaria
531,733,17,2024-11-17,2024-11-18,Pendente,211.4,785.03,
532,770,12,2023-09-03,2023-09-05,devolvido,210.9,1563.44,Sem ocorrência
533,2074,2,08/06/2024,2024-06-10,Devolvido,204.5,,Atraso
534,4844,20,2023-08-07,2023-08-06,devolvido,101.1,872.32,
535,2854,18,2023-10-02,2023-10-05,entregue,134.1,195.56,
536,2755,11,2024-06-05,2024-06-11,Pendente,347.4,935.46,
537,4792,19,2023-06-03,2023-06-01,Pendente,90.6,1111.15,
538,2762,15,2023-06-02,2023-06-03,Pendente,,510.41,
539,2797,5,2023-05-20,2023-05-27,Devolvido,250.0,1101.29,
540,1186,8,2024-11-23,03/12/2024,Pendente,102.8,1198.62,
541,4548,6,2023-06-25,2023-06-26,pendente,103.2,833.74,
542,2715,20,2024-11-26,,Entregue,376.3,149.51,Sem ocorrência
543,764,1,2024-03-19,2024-03-28,Pendente,293.5,2292.9,
544,3648,9,03/10/2024,2024-10-02,devolvido,305.5,1001.08,
545,3351,8,08/03/2024,2024-03-14,Entregue,236.4,1619.86,
546,2324,9,2024-10-21,2024-10-31,Pendente,206.0,,
547,2888,1,2024-12-26,2024-12-26,Pendente,377.6,1788.7,Avaria
548,4546,8,2023-01-01,2023-01-06,Devolvido,49.6,1822.96,
549,1211,16,2023-07-05,2023-07-13,entregue,51.9,1254.57,Recusa
550,4625,5,2023-06-08,2023-06-12,pendente,288.4,1408.58,Avaria
551,3912,3,2023-10-28,2023-11-03,Devolvido,385.5,948.62,
552,682,12,2023-05-06,2023-05-09,Entregue,,534.69,Sem ocorrência
553,4841,3,2024-07-09,2024-07-07,Entregue,381.2,1304.2,Avaria
554,894,5,2023-07-15,2023-07-14,Devolvido,,457.89,
555,4501,18,22/03/2023,2023-03-31,Pendente,,722.46,
556,2733,18,2023-04-01,2023-03-30,Pendente,279.3,253.09,Sem ocorrência
557,2487,18,2024-01-15,2024-01-18,Devolvido,115.4,2403.06,Avaria
558,2251,9,2024-07-04,2024-07-03,Devolvido,361.6,1084.26,Recusa
559,2337,9,2024-10-18,2024-10-24,Entregue,418.4,859.25,Avaria
560,808,8,2023-10-16,2023-10-14,Devolvido,205.6,1370.39,
561,212,11,2024-02-05,2024-02-03,Entregue,166.2,727.58,
562,3145,1,2024-03-24,2024-03-23,Pendente,128.6,1941.8,Atraso
563,298,12,2023-07-26,2023-07-27,Devolvido,31.9,1394.17,Avaria
564,977,19,2024-01-14,2024-01-13,Pendente,,435.97,
565,1295,5,2023-10-12,2023-10-18,pendente,126.9,114.62,
566,2227,20,2023-01-27,2023-01-30,ENTREGUE,98.1,582.23,
567,4110,8,2024-10-03,2024-10-12,Pendente,80.9,1242.44,
568,2048,8,2024-10-06,2024-10-08,Pendente,53.8,1799.43,Sem ocorrência
569,132,14,2023-12-14,2023-12-16,Entregue,263.1,1021.29,
570,3701,6,2024-01-25,2024-01-25,Devolvido,166.4,1790.85,
571,1800,13,2023-04-29,,Devolvido,216.3,722.24,
572,3404,15,2023-08-30,2023-09-09,pendente,305.9,1608.18,Atraso
573,417,18,2024-08-11,2024-08-20,Entregue,310.8,1187.22,Recusa
574,81,20,2024-09-09,2024-09-12,Entregue,262.7,2131.85,
575,4105,3,2024-06-20,2024-06-29,Pendente,403.3,1028.9,
576,4655,16,2023-03-29,2023-04-03,Pendente,343.2,2357.84,
577,1372,9,2024-04-08,2024-04-13,Devolvido,258.7,480.62,Sem ocorrência
578,4234,3,2024-01-13,2024-01-21,Devolvido,43.5,282.58,
579,4130,10,2023-08-13,,DEVOLVIDO,27.0,2386.3,Recusa
580,4540,6,2024-06-17,,Devolvido,384.5,1247.34,
581,3401,15,2023-10-09,2023-10-10,devolvido,214.7,1633.36,Recusa
582,607,4,2023-03-08,,Entregue,142.0,817.52,
583,221,4,2023-06-30,2023-07-09,Pendente,351.6,408.67,Atraso
584,4126,8,2023-11-02,2023-11-02,Pendente,234.0,1805.04,
585,4038,16,2024-02-09,2024-02-10,Pendente,202.2,693.83,
586,4977,17,20/08/2024,2024-08-27,devolvido,225.2,646.34,
587,583,5,2024-04-20,,PENDENTE,98.5,1519.25,
588,452,3,2024-09-19,2024-09-26,Devolvido,78.9,1465.38,
589,887,10,2024-06-18,2024-06-20,Entregue,396.9,870.06,
590,1610,19,2023-02-25,2023-02-23,Pendente,123.7,270.13,Atraso
591,128,9,2024-08-10,2024-08-12,Entregue,,2050.57,
592,3966,6,24/12/2024,2024-12-23,entregue,298.0,688.07,Atraso
593,3757,7,2023-01-15,2023-01-22,Pendente,325.5,,
594,266,5,2023-08-03,2023-08-03,pendente,265.1,2483.34,Avaria
595,1881,14,2024-05-08,2024-05-10,Devolvido,85.5,278.36,
596,4520,5,2024-04-02,2024-04-08,Entregue,173.8,1410.17,
597,3835,4,2024-08-04,2024-08-06,Pendente,380.3,693.42,
598,3178,19,2024-05-01,2024-04-30,Devolvido,391.6,183.3,
599,4541,7,2024-03-14,2024-03-22,Devolvido,284.2,714.18,
600,71,18,2023-02-02,2023-02-01,Entregue,244.1,405.0,
601,4693,1,2023-08-16,2023-08-26,Entregue,306.6,301.1,Recusa
602,3611,19,2024-03-22,2024-03-29,Entregue,172.7,197.45,Recusa
603,2680,5,2024-07-30,2024-07-30,devolvido,149.4,2444.99,Atraso
604,1926,11,2024-12-08,2024-12-12,entregue,41.3,2360.55,Avaria
605,2199,7,2024-04-08,2024-04-07,Devolvido,283.2,1080.18,
606,266,16,2023-07-15,2023-07-21,Devolvido,347.0,1921.2,
607,1968,12,2024-10-25,2024-11-03,Entregue,,293.33,
608,303,13,2024-11-30,2024-12-08,Devolvido,121.4,1434.0,Sem ocorrência
609,1386,1,2023-03-12,2023-03-13,pendente,42.2,899.47,Atraso
610,141,20,2023-02-13,2023-02-19,Entregue,87.5,722.17,
611,4749,18,2024-05-12,2024-05-13,Entregue,69.6,236.23,Recusa
612,2831,14,2023-12-19,2023-12-21,Entregue,259.8,1571.8,Recusa
613,147,18,2023-07-05,2023-07-06,Devolvido,235.5,2363.12,
614,3322,9,2023-12-26,2023-12-30,Pendente,109.2,1515.39,Atraso
615,3670,17,2023-03-15,2023-03-23,Entregue,45.7,,
616,71,18,2023-01-25,2023-02-03,Devolvido,,82.55,
617,235,8,2023-09-18,2023-09-17,devolvido,210.9,1835.34,
618,1970,16,2024-11-12,2024-11-16,Pendente,396.6,1636.55,
619,1440,7,2023-10-01,,DEVOLVIDO,197.4,853.88,
620,2536,4,2024-03-24,2024-03-23,Devolvido,226.6,1695.67,Recusa
621,2998,1,2023-08-17,2023-08-21,entregue,135.7,883.68,Sem ocorrência
622,1696,19,2024-04-27,2024-05-02,entregue,92.8,980.46,Sem ocorrência
623,2218,14,2023-01-30,2023-02-06,Pendente,190.1,2345.63,Atraso
624,2762,15,2024-11-14,2024-11-19,Pendente,177.7,1652.52,
625,1536,8,2023-05-29,2023-06-08,Entregue,175.8,2345.42,
626,4990,13,2024-05-28,2024-05-26,entregue,,1664.16,
627,4812,9,2024-04-14,,Devolvido,134.6,1863.91,
628,1515,17,2023-01-12,12/01/2023,Entregue,360.1,420.71,
629,3324,4,2023-05-27,2023-05-31,Devolvido,118.3,1489.49,
630,4889,3,2024-04-16,2024-04-25,Pendente,168.4,1447.36,Atraso
631,4865,5,2024-06-11,2024-06-17,Devolvido,173.5,968.08,
632,1719,19,2024-03-31,29/03/2024,Devolvido,115.6,2470.55,
633,58,3,2024-05-03,2024-05-04,Entregue,180.7,1148.74,Avaria
634,2520,5,2023-12-18,2023-12-27,Entregue,399.2,2254.03,
635,3672,16,2024-04-30,2024-05-09,Devolvido,419.8,2314.81,Recusa
636,564,20,2023-03-15,,Entregue,196.8,1937.81,Recusa
637,1086,13,2024-01-17,2024-01-17,PENDENTE,333.3,1915.18,Avaria
638,3128,7,2024-02-17,2024-02-26,Devolvido,,317.92,Avaria
639,3542,8,2023-11-24,2023-12-01,pendente,76.8,1692.92,Avaria
640,524,5,2024-08-20,2024-08-28,Entregue,299.8,861.68,
641,3673,2,2023-07-28,2023-08-02,Devolvido,312.4,1389.71,Sem ocorrência
642,4955,8,2024-02-04,2024-02-08,devolvido,409.7,1181.67,
643,2944,3,2023-04-12,2023-04-11,Pendente,231.0,673.94,
644,2590,10,2023-05-31,2023-05-29,Entregue,52.6,1490.13,
645,4901,5,2023-07-23,2023-07-30,Devolvido,119.5,108.08,
646,4687,9,2024-03-30,2024-04-04,devolvido,247.7,1479.83,Atraso
647,885,3,2023-11-15,2023-11-19,Pendente,371.0,874.84,Recusa
648,4057,5,2024-03-16,2024-03-22,Entregue,101.0,1334.86,
649,3668,18,2023-06-10,2023-06-10,ENTREGUE,270.0,443.46,
650,840,5,2024-06-21,2024-07-01,DEVOLVIDO,,2456.24,
651,534,12,2023-07-01,2023-07-02,Entregue,228.8,1484.48,
652,4186,11,2024-08-14,2024-08-20,Devolvido,171.0,337.19,
653,841,8,2023-12-19,2023-12-27,Pendente,36.6,840.69,
654,919,20,2023-06-30,2023-07-04,Devolvido,148.5,2171.7,Sem ocorrência
655,250,14,2023-09-04,,Entregue,402.6,1472.36,
656,3391,9,2024-08-17,2024-08-17,Devolvido,180.9,1241.72,Sem ocorrência
657,3863,1,2024-05-18,2024-05-19,Devolvido,205.8,227.55,Sem ocorrência
658,1696,18,2024-04-18,2024-04-21,Entregue,112.0,937.73,
659,3998,11,2023-03-01,2023-03-09,DEVOLVIDO,191.3,755.12,
660,4409,17,2024-08-06,2024-08-11,Pendente,356.5,845.76,Sem ocorrência
661,121,17,2023-07-06,2023-07-04,PENDENTE,135.4,2356.3,
662,3879,4,2023-02-24,26/02/2023,Pendente,359.0,2436.52,
663,2101,14,2024-03-05,2024-03-13,Entregue,236.8,1272.43,
664,1266,8,2024-10-20,2024-10-21,Pendente,236.2,,
665,3873,8,2023-03-04,2023-03-06,Entregue,333.9,237.1,
666,241,7,2024-04-03,2024-04-12,Devolvido,354.5,2174.73,
667,2562,16,2024-03-10,2024-03-08,Entregue,214.3,1135.38,
668,2087,16,2023-09-07,2023-09-08,Devolvido,84.5,387.53,
669,3799,11,2024-06-05,2024-06-14,Entregue,228.0,2433.07,
670,3851,11,2024-04-30,2024-05-08,Pendente,38.7,2207.63,
671,3054,10,2023-09-11,2023-09-20,Pendente,173.9,135.68,
672,324,19,2024-10-03,2024-10-13,Devolvido,342.2,1453.31,
673,3038,8,2024-11-18,2024-11-25,DEVOLVIDO,,2448.43,
674,4669,16,2024-03-06,2024-03-16,Pendente,219.4,1482.31,Sem ocorrência
675,1553,10,2024-12-24,2024-12-26,DEVOLVIDO,123.2,1251.2,
676,106,17,2023-09-12,2023-09-12,Pendente,206.1,1855.78,
677,696,14,2024-11-24,2024-12-01,Devolvido,406.6,,
678,349,19,2024-03-09,2024-03-17,Devolvido,249.0,1466.61,Recusa
679,2934,20,2024-04-28,2024-05-03,Pendente,,1706.79,Avaria
680,4473,10,2024-12-02,2024-12-08,Entregue,94.1,2121.65,
681,980,20,2023-05-13,2023-05-11,Entregue,159.8,685.6,
682,2720,18,2024-11-10,2024-11-16,Pendente,181.7,1456.83,
683,2152,9,2023-02-02,2023-02-09,Entregue,278.2,828.6,Atraso
684,668,7,2024-09-21,2024-09-22,Pendente,363.2,2244.26,Recusa
685,2719,12,2024-11-30,2024-12-02,Pendente,373.1,310.5,
686,4503,6,2024-06-17,2024-06-23,devolvido,84.7,1703.73,Avaria
687,778,18,2024-03-15,,Devolvido,148.0,1719.86,Atraso
688,3473,15,2023-12-04,2023-12-13,Entregue,88.5,2400.53,Avaria
689,844,19,2023-08-13,2023-08-22,Pendente,139.7,329.55,Avaria
690,2111,17,2024-11-11,2024-11-17,Devolvido,203.2,258.82,Atraso
691,1504,9,2024-07-03,2024-07-06,DEVOLVIDO,169.4,2162.31,
692,4376,9,2023-11-20,2023-11-25,Entregue,395.5,2247.57,
693,4393,9,2024-02-27,,Pendente,399.1,572.39,Recusa
694,4861,3,2023-08-03,2023-08-07,Devolvido,30.6,2491.09,
695,76,17,2023-12-28,2023-12-26,DEVOLVIDO,,2378.91,Recusa
696,1218,18,2023-06-06,2023-06-07,ENTREGUE,401.6,927.62,Sem ocorrência
697,567,14,2023-03-26,2023-03-28,Pendente,329.8,810.31,Avaria
698,3977,2,2023-02-24,2023-02-22,Entregue,58.9,777.93,Atraso
699,4665,17,2024-06-26,2024-06-30,Devolvido,124.1,1657.63,Atraso
700,1411,8,2023-03-11,2023-03-14,Devolvido,313.2,417.22,Sem ocorrência
701,4661,7,2024-10-26,2024-11-03,PENDENTE,20.0,239.01,
702,4804,16,2023-04-10,2023-04-11,Devolvido,319.1,1510.03,Sem ocorrência
703,3661,3,2024-03-13,2024-03-15,devolvido,23.2,1857.03,Recusa
704,2061,4,2023-08-21,2023-08-30,Devolvido,317.8,431.94,
705,4225,2,2023-01-23,2023-02-01,DEVOLVIDO,300.7,714.11,
706,4663,2,2024-12-22,2024-12-26,Entregue,150.2,1522.66,
707,3558,18,11/06/2023,2023-06-15,devolvido,62.6,1490.42,
708,1957,18,2024-03-27,2024-03-29,Entregue,200.1,621.48,Sem ocorrência
709,527,10,2023-03-21,2023-03-28,pendente,,1358.63,Sem ocorrência
710,3696,20,2024-03-19,2024-03-18,Devolvido,146.1,1460.48,
711,3011,7,2023-07-23,2023-07-22,Entregue,119.9,1655.48,Atraso
712,1176,5,2024-06-01,2024-06-05,Entregue,337.5,2173.63,
713,1417,20,2023-07-10,2023-07-16,Entregue,366.8,540.32,
714,3408,15,2023-09-09,2023-09-07,Entregue,397.5,2189.39,
715,776,19,2023-08-24,2023-09-03,Devolvido,253.4,1705.25,
716,2175,13,2024-02-25,2024-03-04,Entregue,125.9,997.89,
717,4822,18,2023-09-18,2023-09-17,Pendente,28.2,1536.79,
718,2122,11,2024-02-27,2024-02-29,Pendente,380.1,1147.78,
719,1425,9,2023-05-05,2023-05-08,Entregue,31.2,1881.75,
720,4453,17,2024-09-27,2024-10-03,pendente,299.4,,Atraso
721,4957,11,2023-08-23,2023-08-21,Devolvido,326.7,1945.63,Atraso
722,4667,7,2024-11-16,2024-11-26,Pendente,360.4,743.63,Sem ocorrência
723,3013,16,2024-03-09,2024-03-11,Devolvido,68.3,311.61,
724,3098,19,2024-10-03,2024-10-13,Entregue,29.0,94.96,Sem ocorrência
725,280,3,2024-03-05,2024-03-09,Pendente,113.5,685.15,
726,2677,13,2024-02-22,2024-02-20,Pendente,326.5,431.46,
727,4663,15,2023-02-08,2023-02-06,pendente,407.0,1531.86,
728,2712,5,2024-04-13,,Devolvido,259.8,1607.93,
729,945,12,2024-08-08,2024-08-12,devolvido,80.5,2434.64,Atraso
730,1553,14,2023-10-27,2023-11-04,Entregue,20.6,2251.21,
731,2667,18,2023-09-18,2023-09-23,Pendente,121.4,2340.31,
732,2679,1,2024-01-16,2024-01-21,Devolvido,34.8,2429.59,
733,1950,7,2024-08-04,02/08/2024,DEVOLVIDO,203.6,1235.9,
734,4591,18,2023-04-17,2023-04-16,Pendente,213.8,2417.02,
735,1970,12,2023-10-11,2023-10-09,devolvido,380.5,771.85,Avaria
736,3793,16,2023-10-01,2023-10-03,Pendente,321.0,1271.76,Sem ocorrência
737,2386,1,2024-05-12,2024-05-12,Pendente,148.6,800.55,Sem ocorrência
738,64,17,2023-02-16,2023-02-16,Pendente,26.3,997.49,Atraso
739,4845,4,2023-05-09,2023-05-16,DEVOLVIDO,32.6,102.61,Avaria
740,2355,19,2023-11-20,2023-11-20,Entregue,,538.52,
741,4971,16,2024-02-19,2024-02-19,Pendente,388.6,924.33,
742,218,6,2023-04-10,2023-04-13,Devolvido,68.7,983.99,Atraso
743,1512,13,2024-02-15,2024-02-20,Entregue,169.8,2387.48,
