collection_id,farm_id,route_id,collection_date,collected_liters,temperature_c,fat_pct,protein_pct,acidity
1124,26,10,01-10-2023,"3986,37","7,1","3,02","3,42","15,01"
1125,23,17,01-10-2023,"1203,92","3,7","4,77","2,93","19,02"
1127,205,12,01-10-2023,"1178,99","2,2","4,18","2,9","18,72"
1129,245,15,01-10-2023,"4120,01","5,1","3,6","2,86","18,31"
1130,110,15,01-10-2023,"3298,02","7,5","4,97","3,91","19,8"
1131,90,6,01-10-2023,"4645,22","3,2","5,27","3,29","14,6"
1134,152,8,01-10-2023,"975,5","9,5","3,65","3,77","17,67"
1135,7,19,01-10-2023,"1066,21","5,5","3,44","2,87","19,41"
1138,159,15,01-10-2023,"3852,78","6,1","4,42","3,05","18,23"
1139,243,18,01-10-2023,"2668,81","5,2","5,09","4,0","15,21"
1140,45,3,01-10-2023,"1650,1","8,5","4,43","2,88","14,98"
1141,41,3,01-10-2023,"3694,2","2,2","4,44","3,68",
1142,237,17,01-10-2023,"1653,4","3,5",,"3,3","15,26"
1144,133,5,01-10-2023,"2168,54","2,4","4,87","2,94","14,78"
1145,94,15,01-10-2023,"780,59","3,1","4,86","3,33","19,55"
1150,153,12,01-11-2023,"2680,89","5,6","3,08","3,97","16,78"
1154,5,15,01-11-2023,"951,61","9,4","5,22","2,98","14,38"
1158,50,20,01-11-2023,"3965,4",,"4,47","3,52","19,48"
1164,98,12,01-11-2023,"4871,55","7,5","4,43","3,86","16,69"
1166,203,9,01-11-2023,"4858,44","4,4","4,89","3,86","17,08"
1177,146,19,01-11-2023,"1229,37","9,2","3,62","3,98","14,98"
1182,178,9,01-11-2023,"4199,97","2,6","4,29","3,74","17,74"
1185,239,6,01-11-2023,"3145,75","2,5","4,19","3,64","18,17"
1191,37,12,01-11-2023,"828,11","4,1","3,95","3,56","16,02"
1193,49,15,01-11-2023,"1611,74","5,4","4,73","3,28","17,68"
1194,109,4,01-11-2023,"697,55","2,7","5,13","3,1","17,84"
1196,141,12,01-11-2023,"1029,87","5,6","3,03","3,34","16,45"
1202,34,7,01-11-2023,"2304,26","3,9","4,6",,"19,21"
1207,40,18,01-11-2023,"4164,09","9,0","4,19","3,34","14,64"
1211,14,9,01-11-2023,"2794,15","3,4","3,51","3,07","17,13"
1212,220,4,01-11-2023,"4003,27","9,9","4,25","3,78","17,4"
1215,158,13,01-11-2023,"4049,78","3,0","5,04","3,26","14,37"
1217,123,7,01-11-2023,"4309,83","4,5","5,46","3,61","14,02"
1218,60,13,01-11-2023,"4974,01",,"5,04","3,2","16,28"
1220,127,3,01-11-2023,"1635,64","7,6","5,36","2,8","15,94"
1221,72,9,01-11-2023,"4126,14","8,2",,"3,73","16,58"
1222,16,18,01-11-2023,"1612,17","7,8","4,01",,"15,4"
1223,43,19,01-11-2023,"2866,02","2,9","4,71","3,74","14,18"
1228,22,5,01-11-2023,"3121,05","5,5","3,35","3,2","16,7"
1229,111,9,01-11-2023,"4431,88","7,8","5,29","3,46","16,24"
1230,110,17,01-11-2023,"417,78","3,0","3,35","3,24",
1233,106,6,01-11-2023,"4737,54","3,3","4,13","3,99","19,65"
1234,205,1,01-11-2023,"4669,91",,"3,88","3,64","14,55"
1235,191,15,01-11-2023,"4878,68","9,1","5,04","3,02","19,28"
1237,73,3,01-11-2023,"4793,51","9,0","3,78","3,64","17,88"
1240,88,5,01-11-2023,"370,5","4,8","4,53","3,02","15,78"
1241,82,15,01-11-2023,"3961,62","4,0","5,06","3,9","14,36"
1242,188,14,01-11-2023,"4899,27","5,6","3,55","3,1","17,25"
1245,57,2,01-11-2023,"-3700,1","6,3","4,91","3,39","18,38"
1247,9,15,01-11-2023,"4066,12",,"4,76","2,83","16,23"
1248,64,3,01-11-2023,"4124,35","7,5","5,23","3,02","18,71"
1249,167,1,01-11-2023,"1915,25","3,3","5,03","2,89","15,29"
1250,234,19,01-11-2023,"1078,85","4,1",,"3,14","16,95"
1251,225,15,01-11-2023,"3580,09",,"3,88","3,61","19,48"
1254,209,11,01-11-2023,"4567,31","9,0","3,44","3,22","19,46"
1264,156,6,01-11-2023,"1353,29","8,4","3,35","3,42","16,77"
1266,108,20,01-11-2023,"3562,04","7,8","3,88","3,74","19,46"
1267,23,14,01-11-2023,"3494,7","2,9","4,09","3,2","18,38"
1272,180,8,01-12-2023,"1669,61","6,5","3,76","3,0","19,08"
1280,40,12,01-12-2023,"1930,36","6,5","3,68","3,67","16,29"
1285,206,10,01-12-2023,"1644,79","3,7","4,13","3,59","14,63"
1286,233,4,01-12-2023,"4537,6","6,0","3,89","3,92","18,38"
1290,222,2,01-12-2023,"735,08","9,4","3,89","3,33","14,15"
1292,169,14,01-12-2023,"4264,07","2,2","5,42","2,95","18,58"
1293,25,6,01-12-2023,"3212,22","9,3","3,5","3,22","18,65"
1296,44,16,01-12-2023,"1036,67","7,5","4,95","3,22","16,54"
1304,142,9,01-12-2023,"2104,73","2,8","4,21","3,83","18,63"
1308,138,7,01-12-2023,"3660,3","6,7","4,24","2,87",
1313,170,4,01-12-2023,"3551,76","6,8","3,96","2,84","18,35"
1314,234,5,01-12-2023,"1807,38","2,4","3,17","3,73","16,27"
1320,125,17,01-12-2023,"4295,96","7,0","4,42","3,27","16,48"
1323,209,9,01-12-2023,"4428,4","2,1","5,09","3,01","17,56"
1324,188,7,01-12-2023,"815,86","9,9","4,33","3,43","15,62"
1325,34,19,01-12-2023,"-697,33","5,6","3,43","3,71","15,81"
1330,93,8,01-12-2023,"3539,66","2,7","4,36","3,86","15,1"
1334,242,3,01-12-2023,"2539,02","5,7","3,09","3,18","17,22"
1335,3,6,01-12-2023,"1959,74","8,5","3,7","3,02","18,38"
1339,4,6,01-12-2023,"1976,94","9,3","4,39","3,39","15,3"
1341,10,6,01-12-2023,"2380,25","7,3","3,13","3,33","16,48"
1343,54,9,01-12-2023,"4691,43","2,4","4,35","3,9","18,07"
1347,57,3,01-12-2023,"3414,13",,"5,06","2,84","15,35"
1348,189,20,01-12-2023,"697,13","4,0","4,5","3,88","14,61"
1350,113,9,01-12-2023,"3459,81","6,7","5,12","3,03","18,15"
1355,63,5,01-12-2023,"601,83","2,2","4,81","3,51","15,94"
1358,11,4,01-12-2023,"3302,27","3,6","3,56",,"17,44"
1369,213,6,01-12-2023,"4689,52","9,4","4,54","3,48","14,36"
1370,15,15,01-12-2023,"3548,03","8,1","5,14","3,47","19,29"
1371,89,7,01-12-2023,"4486,19","3,7","5,25","3,2","17,79"
1374,117,3,01-12-2023,"2413,22","6,2","5,34","3,64","19,37"
1375,118,12,01-12-2023,"655,87","8,6","4,59","3,43","18,88"
1377,147,10,01-12-2023,"3287,61","4,8",,"3,66","18,21"
1378,221,18,01-12-2023,"3540,47","5,1","5,17","2,91","15,22"
1382,6,17,01-12-2023,"1564,29","3,5","4,26","3,29","19,03"
1386,133,18,01-12-2023,"1262,91","6,6",,"3,38","17,25"
1393,124,12,01-12-2023,"3934,97","6,9","4,19","3,31","19,63"
1400,101,17,01-12-2023,"462,75",,"3,77","3,34","16,83"
1403,32,14,01-12-2023,"1137,13","2,7","4,72","3,57","19,88"
1408,219,13,01-12-2023,"3102,09","7,0","5,43","3,53","18,74"
1411,153,11,01-13-2023,"4204,6","6,6","3,06","3,59","19,06"
1418,44,2,01-13-2023,"1895,5","7,6","4,36","3,97","16,58"
1419,167,8,01-13-2023,"4787,01","2,7","3,96","3,5","16,14"
1420,76,8,01-13-2023,"755,31","5,1","3,11","3,41","16,92"
1421,100,14,01-13-2023,"4305,25","10,0","4,02","3,1","14,49"
1425,199,8,01-13-2023,"757,08","6,7","5,32",,"16,97"
1427,77,11,01-13-2023,"2380,85","8,0","5,14","3,8","18,49"
1431,172,4,01-13-2023,"3104,21","9,5","4,28",,"17,27"
1432,158,2,01-13-2023,"1873,67","9,4","5,12","3,08","14,21"
1433,186,9,01-13-2023,"2361,01","8,1","3,14","3,63","15,63"
1438,237,6,01-13-2023,"2116,91","2,4",,"3,2","16,35"
1440,219,19,01-13-2023,"1368,3",,"4,15","2,91","14,21"
1442,230,9,01-13-2023,"4060,47","7,9","5,5","3,0","19,79"
1443,126,8,01-13-2023,"230,19","5,3","3,36","3,16","19,58"
1445,163,10,01-13-2023,"3706,04","7,9","5,11",,"18,05"
1446,182,8,01-13-2023,"3202,45","9,4","3,2","3,78","14,14"
1450,241,15,01-13-2023,"313,45","8,6","3,22","3,49","17,72"
1452,229,7,01-13-2023,"3705,74","8,3","3,7","3,32","19,7"
1455,152,13,01-13-2023,"2009,14","5,6",,"3,43","17,41"
1456,14,1,01-13-2023,"1410,19","2,2","5,13","3,7","18,92"
1457,46,19,01-13-2023,"2573,47","7,4","4,44",,"14,05"
1460,218,3,01-13-2023,"2712,28","7,3","3,92","3,4","19,78"
1465,138,12,01-13-2023,"852,53","7,1","3,78","3,07","14,1"
1478,116,6,01-13-2023,"985,41","2,1","4,73","3,57","14,74"
1480,192,17,01-13-2023,"3986,98","8,5","4,32","3,76","19,96"
1481,4,4,01-13-2023,"4357,62","8,5","3,45","3,85","17,94"
1482,214,1,01-13-2023,"4050,31","2,9","3,78",,"19,68"
1488,26,6,01-13-2023,"773,02","6,5","5,09","2,8","16,81"
1489,69,14,01-13-2023,"3632,28",,"4,73","3,54","14,93"
1493,41,19,01-13-2023,"4857,33","2,3","4,51","3,46","15,56"
1496,161,17,01-13-2023,"1947,1","8,1","3,39","3,64","17,72"
1497,27,10,01-13-2023,"2973,86","6,0","3,03","3,69","18,86"
1505,40,11,01-14-2023,"1120,89",,"4,18","3,36","16,07"
1506,126,1,01-14-2023,"4282,58","3,9","3,65","3,37","18,5"
1511,202,3,01-14-2023,"2227,05","5,6","4,9","3,77","19,54"
1515,82,15,01-14-2023,"3743,17","7,6","4,23","2,9","14,71"
1516,121,19,01-14-2023,"1870,7",,"5,08","3,34","18,94"
1521,191,5,01-14-2023,"1374,46","8,5","5,01","3,97","19,31"
1525,36,20,01-14-2023,"3806,51","6,8","3,14","3,96","14,45"
1527,198,5,01-14-2023,"4932,72","3,4","4,76","3,25","14,77"
1529,115,8,01-14-2023,"2243,47","2,2","3,4","3,44","19,25"
1532,236,5,01-14-2023,"3758,0","9,8","3,59","3,55","18,2"
1535,60,2,01-14-2023,"1591,21","9,1","4,26","3,68","18,98"
1536,152,14,01-14-2023,"4868,77","7,7","4,01","3,69","16,89"
1537,96,7,01-14-2023,"3938,81","8,9","3,8","3,74","17,33"
1538,223,4,01-14-2023,"-4373,97","6,3","4,99","3,29","19,93"
1541,238,2,01-14-2023,"4189,01","9,7","3,49","3,8","14,11"
1542,212,3,01-14-2023,"559,38","6,6","4,91","3,01","19,02"
1543,88,1,01-14-2023,"4758,26","7,6","3,05","3,35","15,92"
1545,242,8,01-14-2023,"249,55","5,7","4,06","3,31","15,34"
1549,12,11,01-14-2023,"4082,49","2,8","3,05","3,82","17,39"
1550,172,6,01-14-2023,"3547,2","4,3","3,77","2,89","15,31"
1551,154,17,01-14-2023,"3948,34","8,6","4,12","2,81","15,76"
1552,119,5,01-14-2023,"3777,71","5,3","3,7","3,04","18,24"
1555,188,14,01-14-2023,"2545,9","7,9","4,14","3,43","16,74"
1559,76,12,01-14-2023,"298,08","5,3","3,08","3,07","15,6"
1560,75,13,01-14-2023,"2644,14","5,9","3,53","3,37","19,43"
1564,233,10,01-14-2023,"1748,73","6,6","3,29","3,11","16,54"
1569,92,8,01-14-2023,"1325,2","9,7","5,47","2,82","18,65"
1577,129,17,01-14-2023,"292,35","7,3","5,38","3,58","14,53"
1580,201,20,01-14-2023,"1546,93","5,1","4,6","3,43",
1581,189,10,01-14-2023,"1057,48","8,5","3,36","3,85","17,58"
1585,224,9,01-14-2023,"1366,74","8,7","4,37","3,85","19,99"
1586,162,13,01-14-2023,"1973,31","5,3","5,4","2,85","16,78"
1588,56,6,01-14-2023,"3792,77","6,8","3,41",,"16,5"
1589,203,19,01-14-2023,"2377,78","5,3","3,86","3,51","17,6"
1591,230,14,01-14-2023,"3132,39","2,1","3,64","3,43","15,51"
1592,79,20,01-14-2023,"1385,69","6,2","4,91","3,99","14,18"
1595,190,20,01-14-2023,"2456,37","6,3","5,08","2,99","19,64"
1597,174,9,01-14-2023,"4041,92","6,5","3,31","3,93","17,27"
1598,186,12,01-14-2023,"4118,98","5,2","3,01","3,24","14,02"
1605,241,20,01-14-2023,"1742,49","2,6","3,09","3,47","16,14"
1606,13,18,01-14-2023,"1346,68","6,7","3,88","3,11","14,44"
1607,192,18,01-14-2023,"2642,64","7,9","5,02","3,8","18,31"
1611,101,9,01-14-2023,"2862,48","7,0","3,05","3,45","15,93"
1613,38,15,01-14-2023,"4676,19","4,4","4,26","2,86",
1614,116,16,01-14-2023,"3655,2",,"3,42","3,66","17,69"
1615,222,12,01-15-2023,"1345,79","2,4","5,22","3,56","14,05"
1622,234,1,01-15-2023,"1711,51","3,9","3,26","2,97",
1623,38,14,01-15-2023,"2354,77","9,2","3,33","3,99","16,19"
1626,97,7,01-15-2023,"1468,23","2,8","4,74","3,36","18,34"
1635,13,11,01-15-2023,"243,65","8,6","3,82","3,21","14,35"
1638,205,2,01-15-2023,"4456,17","9,6","3,75","3,91","15,24"
1639,103,11,01-15-2023,"1342,59","6,9","4,26","3,56","18,94"
1642,169,13,01-15-2023,"3379,33","9,1","5,36","3,14","15,89"
1646,168,18,01-15-2023,"2830,65","8,4","5,17","3,54","16,04"
1647,104,15,01-15-2023,"219,6","5,5","5,3","3,89","19,83"
1650,117,3,01-15-2023,"2706,35","9,9","4,81","3,24","18,49"
1653,173,13,01-15-2023,"875,4","3,1","3,81","3,68","16,44"
1655,237,17,01-15-2023,"227,46","5,6","5,02","3,83","14,34"
1656,5,4,01-15-2023,"2036,55","3,2","5,15","3,72","16,83"
1657,81,7,01-15-2023,"889,86","3,6","4,34","3,42","15,91"
1662,2,13,01-15-2023,"2427,39","8,0","5,47","2,82","17,84"
1667,183,20,01-15-2023,"3822,15","4,6","5,18","3,77","17,42"
1668,72,14,01-15-2023,"3304,17","2,2","4,81","3,55","16,76"
1670,196,17,01-15-2023,"3470,63","9,4","3,23","2,98","19,32"
1672,179,17,01-15-2023,"2474,03",,"3,38","3,37","14,34"
1673,15,11,01-15-2023,"4023,56","8,6","4,79","3,34","17,31"
1675,199,2,01-15-2023,"2814,3","8,7","4,16","3,5","17,62"
1677,36,1,01-15-2023,"2720,59","7,5","3,38","3,62","19,61"
1682,17,20,01-15-2023,"2555,98","5,3","4,82","3,97",
1683,75,4,01-15-2023,"2536,82","8,1","4,65","2,92","17,79"
1684,235,2,01-15-2023,"3884,63","4,9","4,31","3,61","17,1"
1688,227,9,01-15-2023,"1314,18","4,9","3,66","3,49","19,49"
1691,195,18,01-15-2023,"701,41","8,2","3,09","2,91","19,53"
1693,125,13,01-15-2023,"1387,71","2,2","3,52","3,26","15,53"
1698,47,12,01-15-2023,"337,62","9,8","4,44","3,26","14,7"
1699,64,4,01-15-2023,"2194,96","6,8","4,04","2,89","15,88"
1701,170,15,01-15-2023,"4518,29","9,8","5,23",,"16,85"
1705,60,13,01-15-2023,"1077,0","8,8","3,23","2,83","19,81"
1706,4,6,01-15-2023,"-2828,35","7,9","3,16","3,05","19,81"
1709,240,15,01-15-2023,"1451,43","6,2","5,06","2,96","15,74"
1718,198,1,01-15-2023,"1987,7","2,8",,"2,89","15,54"
1719,56,8,01-15-2023,"1273,41","7,1","4,29","2,94","15,46"
1722,221,8,01-15-2023,"3416,1","4,2","4,59","3,55","16,14"
1723,225,13,01-15-2023,"642,15","9,9","5,04","2,88","19,38"
1724,85,17,01-15-2023,"1974,71","2,5","4,04","3,37","15,32"
1725,14,10,01-15-2023,"2991,7","9,0","5,37","3,27","18,0"
1726,101,14,01-15-2023,"2893,73","3,0","4,91","3,21","15,74"
1729,102,4,01-15-2023,"2973,21","5,1","3,74","3,57","18,51"
1732,63,19,01-16-2023,"2126,49","6,8","3,08","3,03","19,83"
1739,98,3,01-16-2023,"1754,84","8,3","5,19","2,92","19,56"
1741,121,10,01-16-2023,"2761,36","4,5","5,33","3,92","16,62"
1743,43,19,01-16-2023,"3356,58","10,0","4,6",,"18,26"
1744,199,14,01-16-2023,"1810,47","6,8","4,65","3,29","16,07"
1745,213,16,01-16-2023,"1751,24","7,9","3,01","3,14","14,39"
1748,25,5,01-16-2023,"3935,83","8,8","4,6","2,99","18,56"
1750,138,14,01-16-2023,"4128,38","8,9","4,97","3,73","14,03"
1752,109,4,01-16-2023,"1008,8","3,0","4,65","2,97","15,05"
1754,124,20,01-16-2023,"3806,28","8,4","5,22","2,94","18,0"
1755,142,11,01-16-2023,"4739,33","9,7","5,32","3,57",
1757,5,4,01-16-2023,"549,38","7,0","4,78","3,16","19,23"
1758,143,4,01-16-2023,"3858,14","9,4","4,17","3,34","17,77"
1764,240,2,01-16-2023,"3829,5","2,7","4,11","3,07","14,41"
1765,31,8,01-16-2023,"2848,82","7,1","3,49","3,54","17,68"
1771,51,20,01-16-2023,"2288,4","6,8","3,25","2,99","14,79"
1777,114,1,01-16-2023,"4097,1","4,3","4,82","2,96","19,77"
1779,48,12,01-16-2023,"3151,71","3,6","5,28","3,6","16,57"
1781,165,2,01-16-2023,"3310,41","5,3","4,8","2,96","14,68"
1782,72,1,01-16-2023,"2826,05","5,1","4,58","3,1","18,1"
1784,192,7,01-16-2023,"4259,85",,"4,87","3,2","17,42"
1785,149,8,01-16-2023,"4557,75","7,6","3,36","3,52","19,11"
1787,233,17,01-16-2023,"1835,97","3,1","4,95","2,84","16,12"
1790,76,14,01-16-2023,"2318,18","3,3","5,01","3,24","15,84"
1792,104,15,01-16-2023,"2224,17","9,0","3,45","3,69","17,68"
1798,217,1,01-16-2023,"4078,46","2,9","5,21","2,83","14,29"
1799,150,9,01-16-2023,"3444,27","3,0","4,93","3,04","15,28"
1800,151,17,01-16-2023,"3443,34","3,3","4,35","3,67","18,18"
1803,3,1,01-16-2023,"3334,8","2,6","3,73","3,21","18,29"
1806,231,16,01-16-2023,"1517,31","4,5","4,26",,"19,53"
1813,216,14,01-16-2023,"2789,24","5,4",,"3,85","14,91"
1816,179,19,01-16-2023,"-4718,61","9,4",,"3,35","17,33"
1817,23,16,01-16-2023,"1001,2","5,8","5,38","3,85","14,84"
1819,116,10,01-16-2023,"1537,56","5,9","5,41","3,59","18,15"
1821,164,10,01-16-2023,"2132,65","2,3","4,7","3,08",
1822,39,2,01-17-2023,"-816,97","7,5",,,"15,83"
1824,240,7,01-17-2023,"473,7","9,9","4,05","3,06","18,58"
1825,211,2,01-17-2023,"4096,75",,"3,13","3,51","16,66"
1828,36,18,01-17-2023,"3897,51",,"4,97","3,98","16,57"
1831,175,20,01-17-2023,"4663,37","6,0","3,24","2,95","18,0"
1832,183,12,01-17-2023,"2476,98","7,2","3,26","3,31","14,59"
1835,200,15,01-17-2023,"2935,4","7,1","3,99","3,0","17,84"
1838,52,10,01-17-2023,"340,77","3,0","5,23","3,2","15,13"
1840,47,12,01-17-2023,"389,01",,"4,51","3,51","17,14"
1842,241,17,01-17-2023,"1831,5","5,1","4,23",,"17,97"
1844,149,1,01-17-2023,"4770,68","9,5","4,96","3,58","15,56"
1847,67,12,01-17-2023,"3300,52","3,8","3,16","3,31","17,22"
1852,231,2,01-17-2023,"3675,49","4,9","4,49","3,28",
1854,93,12,01-17-2023,"1710,71","7,3","3,01","2,83","16,01"
1858,172,14,01-17-2023,"4122,15","8,7","3,46","2,93","16,18"
1859,219,12,01-17-2023,"1123,71","4,8","3,2",,"17,62"
1862,196,16,01-17-2023,"4260,11","5,0","4,8","3,0","19,3"
1864,86,8,01-17-2023,"602,41","2,2","5,31","3,94",
1865,127,20,01-17-2023,"1810,82","8,6","5,29","3,61","16,64"
1867,151,5,01-17-2023,"634,17","2,5","5,04","3,24","14,87"
1870,85,6,01-17-2023,"4018,62","7,3","4,21",,"14,88"
1872,191,3,01-17-2023,"2251,33","7,9","4,22","2,99","17,3"
1876,18,2,01-17-2023,"1686,46","3,4","4,0","2,86",
1880,207,3,01-17-2023,"2840,83","9,1","4,31","3,56","19,05"
1881,3,3,01-17-2023,"2913,63","7,2","5,48","3,52","17,06"
1886,103,17,01-17-2023,"758,38","6,0","5,12","3,23","18,45"
1888,144,6,01-17-2023,"1575,18","7,8","4,64","3,95","19,77"
1889,147,6,01-17-2023,"3979,8","6,0","3,55","3,62","16,74"
1890,54,4,01-17-2023,"3484,15","5,0","3,57","3,99","15,24"
1892,220,1,01-17-2023,"2881,92","2,2","4,22","3,57","15,36"
1894,87,9,01-17-2023,"2039,85","2,5","3,12","3,62","14,49"
1901,74,19,01-17-2023,"1214,04","7,2","3,13","3,94","14,68"
1902,184,14,01-17-2023,"4151,83","9,9","4,99","2,94","19,9"
1903,129,8,01-17-2023,"4620,43","2,6","4,32","2,84","15,86"
1906,126,11,01-17-2023,"1746,35","2,8","3,17","3,69","19,28"
1907,224,9,01-17-2023,"3747,46","8,7","5,25","2,93","15,09"
1914,121,2,01-17-2023,"3664,85","5,3","3,46","3,18","14,56"
1917,65,14,01-17-2023,"3355,38",,"5,01","3,17","17,73"
1918,99,2,01-17-2023,"511,78","4,6","3,34","3,99","17,74"
1919,208,3,01-17-2023,"4158,33","7,3","3,18","3,18","15,6"
1920,165,6,01-17-2023,"3049,44","3,9","3,95","3,92","15,04"
1923,156,10,01-17-2023,"2168,54","7,4","3,58","3,05","19,63"
1924,62,9,01-17-2023,"2029,99","7,9","4,94","3,15","18,36"
1926,214,17,01-17-2023,"4292,31","8,5","4,52","3,91","19,19"
1927,177,14,01-17-2023,"2249,22","4,3","4,5","3,36","15,55"
1931,105,17,01-17-2023,"4824,19","4,1","4,79","2,92","18,98"
1933,234,10,01-17-2023,"3671,38","7,6","3,92","3,98","15,97"
1934,38,1,01-17-2023,"4962,53","7,2","4,02","3,75",
1941,114,10,01-17-2023,"3787,32","7,4","4,49","3,74","18,43"
1942,76,5,01-17-2023,"703,77","3,6","4,7","3,66","14,29"
1945,213,10,01-17-2023,"4321,71","7,2","5,1","2,97","15,14"
1947,201,15,01-17-2023,"4799,83","4,8","4,11","2,91","16,83"
1948,16,12,01-18-2023,"3753,8","5,2",,"3,57","18,31"
1949,160,6,01-18-2023,"-3519,95","6,6","4,06","2,82","16,89"
1950,151,5,01-18-2023,"2768,14",,"3,17","3,44","15,85"
1952,202,9,01-18-2023,"212,78",,"5,24","3,0","18,7"
1953,9,3,01-18-2023,"1283,17","6,3","4,75","3,3","19,19"
1954,165,7,01-18-2023,"658,46","9,3",,"3,23","15,61"
1956,12,20,01-18-2023,"1773,77","2,5","3,76","3,75","15,02"
1957,147,17,01-18-2023,"4900,19","8,7","3,28","3,71","17,23"
1969,39,12,01-18-2023,"4627,92","5,9","4,38","3,64","14,18"
1971,191,2,01-18-2023,"624,19","4,6","5,21","2,83","19,48"
1977,135,9,01-18-2023,"1128,94","5,9","4,66","3,86","17,69"
1979,86,4,01-18-2023,"1678,59","4,1","4,83","3,08","17,36"
1983,94,7,01-18-2023,"1248,0","2,3","4,29","3,67","18,99"
1984,217,1,01-18-2023,"2165,62","6,9","3,81","3,38","15,68"
1994,175,5,01-18-2023,"275,71",,"5,23","3,12","19,94"
1997,4,7,01-18-2023,"4756,41","6,5","4,68","3,85","14,54"
2001,8,8,01-18-2023,"1053,65","6,1","4,66","3,33","16,28"
2002,236,12,01-18-2023,"4509,87","4,6","3,66","3,05","15,34"
2009,150,17,01-18-2023,"2131,77","8,2","4,6","3,29","18,45"
2010,171,1,01-18-2023,"4819,18","4,4","3,63","4,0","18,3"
2017,178,12,01-18-2023,"4841,79","8,6","4,53","3,03","19,46"
2018,129,20,01-18-2023,"2563,99","3,8","4,68","3,38","17,41"
2024,23,9,01-18-2023,"3839,47","7,0","5,29","3,02","15,9"
2025,141,18,01-18-2023,"566,77","7,3","4,74","3,26",
2030,115,20,01-18-2023,"3922,3","5,0","4,64","2,88","19,75"
2034,180,4,01-18-2023,"1301,45","7,6","4,71","2,88","17,35"
2037,121,9,01-18-2023,"2648,21","6,1","5,11","3,04","17,27"
2052,38,20,01-18-2023,"3952,58","8,1","4,1","3,52","18,54"
2053,5,5,01-18-2023,"2912,0","5,0","4,47","3,77","14,42"
2057,62,7,01-19-2023,"2126,16","9,6","4,65","3,37","16,9"
2061,142,12,01-19-2023,"4459,75","9,6","3,69","2,96","14,41"
2062,153,15,01-19-2023,"1491,49","4,6","4,95","3,29","16,68"
2064,45,16,01-19-2023,"4844,46","3,1","4,39",,"14,29"
2065,48,20,01-19-2023,"1446,16","3,2","4,21","3,6","18,22"
2068,9,7,01-19-2023,"218,0","8,0","4,26","2,92","19,63"
2069,105,3,01-19-2023,"4589,53","5,4","4,51","3,14","14,12"
2077,50,2,01-19-2023,"1956,64","3,8","3,58","2,9","19,54"
2078,176,11,01-19-2023,"481,51","3,2","5,36","3,35","16,38"
2080,242,17,01-19-2023,"1243,65","9,9","5,0","3,49","19,0"
2081,14,14,01-19-2023,"3307,43","7,5","4,2","3,92","15,5"
2082,202,6,01-19-2023,"3990,29","7,9","4,95","2,81","14,86"
2083,37,2,01-19-2023,"2958,32","5,5","4,02","3,57","16,71"
2084,56,11,01-19-2023,"4241,77","4,1","4,79","3,57","17,72"
2087,59,7,01-19-2023,"3530,78","4,0","4,28","3,1","15,39"
2092,217,3,01-19-2023,"950,09","3,1",,"3,38","17,52"
2099,205,2,01-19-2023,"2204,47","7,9","4,21","3,4",
2100,212,4,01-19-2023,"4036,39","5,1","4,31","3,41","18,4"
2103,206,10,01-19-2023,"3431,5","5,6","4,15","3,14","15,34"
2104,157,8,01-19-2023,"3949,13","2,4","4,11","3,71","19,93"
2109,88,7,01-19-2023,"4014,09","2,8","4,39","3,74","14,65"
2110,244,4,01-19-2023,"2506,34","3,1","3,35","3,78",
2111,138,2,01-19-2023,"1842,09","6,1","3,09","3,9","17,41"
2112,101,17,01-19-2023,"3229,27","5,8","3,24","3,04","15,69"
2113,83,1,01-19-2023,"3907,75","6,6","3,78","3,54","14,11"
2114,36,19,01-19-2023,"3626,57","6,5","3,79","3,71","17,72"
2116,79,2,01-19-2023,"1277,38","5,0","4,13","3,94","14,47"
2120,190,9,01-19-2023,"945,41","7,6","4,34","3,03","19,21"
2121,63,8,01-19-2023,"568,69","9,5","5,18","2,84","18,07"
2124,231,16,01-19-2023,"3076,39","5,3","4,94","3,96","14,47"
2129,143,7,01-19-2023,"3683,09","8,9","3,66","3,5",
2130,87,4,01-19-2023,"4724,33","7,7","5,42","2,91","16,43"
2133,123,1,01-19-2023,"379,77","2,5","5,38","3,52","16,27"
2134,179,9,01-19-2023,"3002,62","6,1","4,17","3,1",
2138,149,17,01-19-2023,"1291,76","4,4","4,02","3,21","15,37"
2139,134,7,01-19-2023,"2504,22","7,8","5,27","3,71","18,17"
2146,178,12,01-20-2023,"3215,02","9,8","3,18","3,99","17,18"
2150,130,18,01-20-2023,"4892,05","3,2","5,01","3,89","19,33"
2152,184,8,01-20-2023,"3482,21","8,4","4,07","3,45","19,23"
2153,186,8,01-20-2023,"557,05","3,8","3,06","2,83","16,87"
2155,51,5,01-20-2023,"1910,39","2,1","5,39","3,36","15,07"
2159,144,14,01-20-2023,"256,88","3,2","5,39","3,32","16,19"
2163,135,15,01-20-2023,"841,92","8,8","3,34","3,8","18,09"
2168,63,14,01-20-2023,"344,65","7,7","4,06","3,31","17,35"
2169,214,1,01-20-2023,"1666,63","4,0","3,63","3,27","15,58"
2173,169,18,01-20-2023,"980,69","9,5","5,09","3,35","15,82"
2176,142,15,01-20-2023,"393,81","4,2",,"3,89","19,41"
2178,219,11,01-20-2023,"4959,94","9,7","4,65",,"18,42"
2179,24,16,01-20-2023,"2152,47","6,8","3,22","3,74","18,78"
