id_item,id_pedido,id_produto,quantidade,preco_unitario,valor_total
830,227,13,287,64.08,18390.96
831,228,2,461,71.66,33035.26
832,229,24,327,28.76,
833,229,26,330,51.43,16971.9
834,229,5,43,66.34,2852.62
835,229,13,22,70.97,1561.34
836,229,9,83,36.17,3002.11
837,230,12,41,15.85,649.85
838,230,9,169,26.91,4547.79
839,230,17,315,71.82,22623.3
840,230,10,133,76.84,10219.72
841,230,11,153,16.44,2515.32
842,230,8,271,43.73,11850.83
843,231,24,4,42.72,170.88
844,231,22,110,18.72,2059.2
845,232,12,167,32.24,5384.08
846,233,21,295,34.91,10298.45
847,233,30,273,39.89,10889.97
848,233,17,157,16.16,2537.12
849,233,26,241,-44.85,10808.85
850,233,19,206,13.47,2774.82
851,233,14,225,14.63,3291.75
852,234,29,256,23.78,6087.68
853,234,19,91,15.38,1399.58
854,234,21,470,67.51,31729.7
855,234,12,303,69.64,21100.92
856,234,20,216,8.98,1939.68
857,234,9,490,7.75,3797.5
858,235,18,82,12.51,1025.82
859,235,17,498,19.35,9636.3
860,236,21,343,60.74,20833.82
861,236,1,393,21.72,8535.96
862,236,25,40,6.38,255.2
863,237,3,486,33.51,16285.86
864,237,16,446,65.72,29311.12
865,237,14,122,64.45,7862.9
866,237,28,148,42.78,6331.44
867,237,9,366,76.29,27922.14
868,237,17,385,78.18,30099.3
869,238,22,310,78.61,24369.1
870,238,18,172,36.26,6236.72
871,238,30,53,25.75,1364.75
872,238,10,136,34.36,4672.96
873,239,16,450,9.96,4482.0
874,239,6,256,-26.12,6686.72
875,240,8,161,49.38,7950.18
876,240,28,171,30.38,5194.98
877,241,12,374,74.35,27806.9
878,241,17,421,31.6,13303.6
879,241,10,216,68.5,14796.0
880,241,25,55,75.11,4131.05
881,241,29,184,59.17,10887.28
882,241,15,414,49.22,20377.08
883,242,8,432,23.54,10169.28
884,242,6,33,4.18,137.94
885,242,9,186,75.54,14050.44
886,242,2,173,34.27,5928.71
887,242,21,244,8.65,2110.6
888,242,23,392,31.99,12540.08
889,243,16,270,41.52,11210.4
890,243,27,222,58.96,13089.12
891,243,4,385,12.74,4904.9
892,243,26,187,63.73,11917.51
893,244,11,365,28.25,10311.25
894,244,1,294,51.57,15161.58
895,244,7,284,10.18,2891.12
896,245,20,6,67.04,402.24
897,246,21,163,24.85,4050.55
898,246,16,36,42.57,1532.52
899,246,3,214,65.65,14049.1
900,246,15,425,61.05,25946.25
901,247,2,327,4.6,1504.2
902,248,30,406,25.42,10320.52
903,248,25,34,19.25,654.5
904,248,27,375,64.45,24168.75
905,248,22,377,58.98,22235.46
906,248,6,45,33.7,1516.5
907,249,21,432,43.07,18606.24
908,249,9,4,77.2,308.8
909,249,22,34,8.19,278.46
910,249,25,498,60.89,30323.22
911,249,18,466,72.14,33617.24
912,250,26,338,29.26,9889.88
913,250,9,249,38.32,9541.68
914,251,29,182,20.81,3787.42
915,251,2,220,7.19,1581.8
916,251,21,267,6.87,1834.29
917,251,1,196,54.83,10746.68
918,251,26,194,35.93,6970.42
919,251,27,302,4.59,1386.18
920,252,15,339,40.66,
921,252,9,337,79.84,
922,253,19,62,69.08,4282.96
923,253,28,322,15.7,5055.4
924,253,16,397,55.1,21874.7
925,253,15,79,49.76,3931.04
926,254,6,442,6.19,2735.98
927,254,26,60,47.85,2871.0
928,254,29,124,52.6,6522.4
929,255,12,30,66.68,2000.4
930,255,26,441,39.25,17309.25
931,255,15,298,50.17,14950.66
932,256,17,261,6.43,1678.23
933,256,29,177,34.16,6046.32
934,256,20,150,29.31,4396.5
935,256,10,373,20.47,7635.31
936,257,18,306,3.87,1184.22
937,257,9,405,75.49,30573.45
938,257,14,182,44.58,8113.56
939,257,22,363,28.63,10392.69
940,257,8,93,12.74,1184.82
941,257,20,481,26.04,12525.24
942,258,13,60,50.59,3035.4
943,258,17,491,69.79,34266.89
944,259,4,427,76.59,32703.93
945,260,26,370,62.55,23143.5
946,260,13,332,78.73,26138.36
947,260,20,262,17.41,4561.42
948,260,4,392,72.49,28416.08
949,261,17,103,26.47,2726.41
950,261,8,91,7.74,704.34
951,261,16,37,11.71,433.27
952,261,24,1,39.67,39.67
953,262,13,35,5.69,199.15
954,262,4,28,6.47,181.16
955,262,1,177,71.72,12694.44
956,262,7,239,76.62,18312.18
957,262,15,144,55.35,7970.4
958,262,23,21,74.17,1557.57
959,263,14,140,56.59,7922.6
960,263,11,392,28.11,11019.12
961,263,23,436,19.72,8597.92
962,263,22,85,71.13,6046.05
963,263,2,370,46.57,17230.9
964,263,25,309,20.56,6353.04
965,264,30,113,72.68,8212.84
966,264,3,363,62.81,22800.03
967,265,16,400,23.76,9504.0
968,265,3,115,5.11,587.65
969,265,11,296,8.17,2418.32
970,265,9,93,46.83,4355.19
971,265,19,9,17.5,157.5
972,265,17,347,77.23,26798.81
973,266,19,488,72.16,35214.08
974,266,12,318,39.14,12446.52
975,266,23,401,68.28,27380.28
976,267,14,489,12.05,5892.45
977,267,9,273,63.85,17431.05
978,267,8,486,6.71,3261.06
979,267,1,393,69.94,27486.42
980,268,19,484,51.66,25003.44
981,269,7,177,72.2,12779.4
982,269,29,39,49.26,1921.14
983,269,19,325,16.48,5356.0
984,269,9,300,3.27,981.0
985,270,23,5,42.24,211.2
986,270,21,465,34.88,16219.2
987,270,6,322,24.96,8037.12
988,270,7,367,67.69,24842.23
989,270,13,69,62.96,4344.24
990,271,11,179,31.67,5668.93
991,271,25,406,79.79,32394.74
992,271,29,237,47.39,11231.43
993,271,30,13,27.54,358.02
994,272,17,73,68.41,4993.93
995,272,22,342,34.95,11952.9
996,272,28,316,3.69,1166.04
997,273,7,109,16.1,
998,273,12,360,55.35,19926.0
999,273,18,17,43.85,
1000,273,8,2,53.84,107.68
1001,274,26,270,37.28,10065.6
1002,274,17,197,29.82,5874.54
1003,275,22,269,70.37,18929.53
1004,275,13,155,30.96,4798.8
1005,275,12,384,72.17,27713.28
1006,275,18,293,62.43,18291.99
1007,276,23,476,64.68,30787.68
1008,276,2,401,38.24,15334.24
1009,276,30,218,8.71,1898.78
1010,276,24,198,24.52,4854.96
1011,277,7,72,5.19,373.68
1012,277,6,261,63.03,16450.83
1013,278,18,305,28.92,8820.6
1014,278,4,133,38.5,5120.5
1015,278,24,15,40.06,600.9
1016,278,16,111,30.78,3416.58
1017,278,25,35,60.41,2114.35
1018,279,22,111,11.34,1258.74
1019,279,18,301,39.26,11817.26
1020,279,20,481,14.95,7190.95
1021,279,7,344,61.67,21214.48
1022,279,10,210,32.0,6720.0
1023,280,10,146,44.31,6469.26
1024,280,24,54,27.04,1460.16
1025,280,14,377,16.73,6307.21
1026,280,3,60,79.29,4757.4
1027,280,16,103,56.11,5779.33
1028,281,13,42,13.24,556.08
1029,282,11,399,44.0,17556.0
1030,282,8,67,50.83,3405.61
1031,282,12,229,47.54,10886.66
1032,282,10,345,6.21,2142.45
1033,283,2,302,27.89,8422.78
1034,283,16,50,65.01,
1035,283,19,456,73.63,33575.28
1036,284,1,326,3.88,1264.88
1037,284,19,330,34.13,11262.9
1038,284,11,264,12.13,3202.32
1039,284,22,177,18.78,3324.06
1040,285,13,406,73.79,29958.74
1041,285,14,456,62.76,28618.56
1042,285,10,338,71.0,23998.0
1043,285,11,378,26.38,9971.64
1044,285,25,284,76.92,21845.28
1045,285,1,323,21.8,7041.4
1046,286,6,211,78.62,16588.82
1047,286,29,495,5.3,2623.5
1048,286,4,61,21.57,1315.77
1049,287,1,302,3.49,1053.98
1050,287,6,131,39.03,5112.93
1051,288,5,240,14.0,3360.0
1052,288,11,434,12.12,5260.08
1053,288,1,311,62.46,19425.06
1054,288,25,99,29.59,2929.41
1055,288,10,103,17.39,1791.17
1056,289,25,378,40.6,15346.8
1057,289,5,234,44.21,10345.14
1058,289,18,86,46.2,3973.2
1059,289,15,22,17.55,386.1
1060,289,1,447,62.93,28129.71
1061,289,17,346,37.05,12819.3
1062,290,19,115,35.01,4026.15
1063,290,17,81,20.71,1677.51
1064,290,20,30,49.6,1488.0
1065,290,6,298,68.99,20559.02
1066,290,15,287,26.95,7734.65
1067,291,5,187,67.2,12566.4
1068,292,19,226,8.45,1909.7
1069,292,14,352,76.0,26752.0
1070,292,27,356,12.45,4432.2
1071,292,24,82,39.07,3203.74
1072,293,23,109,21.97,2394.73
1073,293,5,191,25.79,4925.89
1074,293,4,465,60.18,27983.7
1075,293,10,482,37.61,18128.02
1076,293,9,475,68.76,32661.0
1077,293,20,152,46.19,7020.88
1078,294,22,224,24.08,5393.92
1079,294,12,108,4.95,534.6
1080,295,1,151,44.08,6656.08
1081,295,10,301,71.27,21452.27
1082,295,11,252,69.65,17551.8
1083,296,19,421,77.28,32534.88
1084,296,20,213,13.19,2809.47
1085,297,4,68,37.75,2567.0
1086,297,30,196,32.77,6422.92
1087,297,22,45,65.98,2969.1
1088,297,18,59,69.97,4128.23
1089,297,3,61,53.34,3253.74
1090,298,13,26,13.4,348.4
1091,299,8,57,27.46,1565.22
1092,299,26,188,77.12,14498.56
1093,299,27,3,58.89,176.67
1094,299,1,381,49.01,18672.81
1095,299,30,407,44.38,18062.66
1096,299,11,496,44.15,21898.4
1097,300,26,74,24.21,1791.54
1098,300,24,335,27.81,9316.35
1099,301,5,227,25.38,5761.26
1100,301,24,207,78.17,16181.19
1101,301,22,324,66.54,21558.96
1102,302,14,477,64.03,30542.31
1103,302,28,186,64.59,12013.74
1104,303,27,95,19.62,1863.9
1105,303,21,45,69.6,3132.0
1106,303,10,205,45.84,9397.2
1107,303,14,5,3.44,17.2
1108,304,30,154,38.3,5898.2
1109,304,15,351,73.48,25791.48
1110,304,24,261,12.95,3379.95
1111,305,29,126,53.04,6683.04
1112,305,28,399,54.61,21789.39
1113,305,18,167,27.19,4540.73
1114,305,24,126,12.65,1593.9
1115,305,30,161,4.74,763.14
1116,306,26,53,32.44,1719.32
1117,307,20,280,7.69,2153.2
1118,307,24,116,13.19,1530.04
1119,308,11,355,30.03,10660.65
1120,308,30,262,17.96,4705.52
1121,308,9,175,19.96,3493.0
1122,308,28,483,16.59,8012.97
1123,309,12,317,4.72,1496.24
1124,309,14,381,53.75,20478.75
1125,309,19,294,68.71,20200.74
1126,309,7,297,25.41,7546.77
1127,309,17,32,37.18,1189.76
1128,310,30,132,56.75,7491.0
1129,310,19,192,69.16,13278.72
1130,310,24,47,32.89,1545.83
1131,311,9,83,5.25,435.75
1132,312,8,168,42.12,7076.16
1133,312,5,78,55.12,4299.36
1134,312,13,126,33.75,4252.5
1135,313,9,34,49.93,1697.62
1136,314,1,492,46.06,22661.52
1137,314,18,34,30.13,1024.42
1138,314,16,499,23.49,11721.51
1139,314,10,477,79.26,37807.02
1140,315,24,54,9.7,523.8
1141,315,11,479,7.63,3654.77
1142,315,19,472,49.37,23302.64
1143,315,28,191,7.13,1361.83
1144,316,13,277,16.11,4462.47
1145,317,28,225,25.0,5625.0
1146,317,9,339,59.52,20177.28
1147,318,24,457,54.14,24741.98
1148,318,1,436,16.04,6993.44
1149,319,4,155,75.15,11648.25
1150,319,13,452,24.58,11110.16
1151,320,5,164,3.87,634.68
1152,320,13,362,29.99,10856.38
1153,320,28,53,71.66,3797.98
1154,320,15,134,31.05,4160.7
1155,320,19,316,9.52,3008.32
1156,321,2,490,11.04,
1157,321,30,194,9.53,1848.82
1158,321,28,30,17.99,539.7
1159,321,6,38,17.23,654.74
1160,322,21,225,26.55,5973.75
1161,322,27,85,78.97,6712.45
1162,322,10,435,29.67,12906.45
1163,323,15,211,33.04,6971.44
1164,324,1,93,54.05,5026.65
1165,325,12,442,61.99,27399.58
1166,325,2,193,23.17,4471.81
1167,325,4,62,36.31,2251.22
1168,325,13,107,47.46,5078.22
1169,326,5,127,64.71,8218.17
1170,326,8,337,69.0,23253.0
1171,327,13,448,57.19,25621.12
1172,327,26,482,36.4,17544.8
1173,327,7,422,44.43,18749.46
1174,327,10,98,9.95,
1175,327,15,204,55.57,11336.28
1176,327,25,257,59.87,15386.59
1177,328,13,4,47.17,188.68
1178,328,29,479,16.54,7922.66
1179,328,3,108,17.75,1917.0
1180,328,11,330,23.6,7788.0
1181,329,21,89,36.79,3274.31
1182,329,23,410,65.97,27047.7
1183,329,6,147,54.77,8051.19
1184,329,19,339,17.4,5898.6
1185,329,3,199,27.62,5496.38
1186,329,8,131,13.9,1820.9
1187,330,14,347,38.07,13210.29
1188,330,13,333,34.74,11568.42
1189,331,15,246,18.82,4629.72
1190,331,9,27,52.89,1428.03
1191,332,8,474,52.99,25117.26
1192,332,20,29,48.23,1398.67
1193,332,1,243,54.34,13204.62
1194,332,14,269,22.72,6111.68
1195,332,22,51,17.96,915.96
1196,332,13,333,69.92,23283.36
1197,333,21,216,42.69,9221.04
1198,333,4,47,51.12,2402.64
1199,334,14,149,51.63,7692.87
1200,334,22,86,41.64,3581.04
1201,334,21,360,34.97,12589.2
1202,335,19,398,43.48,17305.04
1203,336,12,263,28.76,7563.88
1204,336,15,112,14.44,1617.28
1205,336,7,279,26.14,7293.06
1206,336,27,168,13.81,2320.08
1207,336,19,339,67.35,22831.65
1208,337,26,363,66.09,23990.67
1209,337,4,395,36.23,14310.85
1210,337,2,141,69.45,9792.45
1211,337,9,314,79.04,24818.56
1212,338,24,240,17.47,4192.8
1213,338,27,65,63.12,4102.8
1214,338,15,304,58.52,17790.08
1215,338,26,384,66.93,25701.12
1216,338,30,3,71.08,213.24
1217,338,19,126,76.18,9598.68
1218,339,11,290,79.99,23197.1
1219,339,3,187,21.89,4093.43
1220,340,7,167,75.56,12618.52
1221,341,15,353,58.66,20706.98
1222,341,4,136,43.77,5952.72
1223,341,6,83,59.73,4957.59
1224,342,8,113,7.67,866.71
1225,342,13,452,19.28,8714.56
1226,342,16,439,49.33,21655.87
1227,342,28,322,51.1,16454.2
1228,342,25,380,23.53,8941.4
1229,343,24,444,36.17,16059.48
1230,344,30,60,6.01,360.6
1231,344,21,10,43.71,
1232,344,3,132,73.08,9646.56
1233,345,26,412,59.09,24345.08
1234,346,21,236,25.22,5951.92
1235,346,6,375,79.75,29906.25
1236,346,18,51,56.99,2906.49
1237,347,5,258,36.94,9530.52
1238,347,3,451,34.12,15388.12
1239,347,6,329,20.89,6872.81
1240,347,13,353,29.89,10551.17
1241,347,16,185,8.76,1620.6
1242,348,21,298,44.75,13335.5
1243,348,15,1,26.52,26.52
1244,349,25,429,64.45,
1245,349,7,63,7.07,445.41
1246,349,3,452,3.41,1541.32
1247,349,12,375,74.73,28023.75
1248,349,23,367,55.03,20196.01
1249,349,10,275,52.69,14489.75
1250,350,12,419,60.39,25303.41
1251,350,16,169,26.19,4426.11
1252,351,13,482,15.49,7466.18
1253,351,5,247,6.98,1724.06
1254,351,1,25,59.55,1488.75
1255,351,23,231,34.49,7967.19
1256,351,27,379,34.19,12958.01
1257,351,14,145,26.39,3826.55
1258,352,8,202,73.09,14764.18
1259,352,29,286,78.85,22551.1
1260,352,24,303,62.95,19073.85
1261,352,23,287,57.46,16491.02
1262,352,2,436,43.37,18909.32
1263,352,16,205,25.17,5159.85
1264,353,19,398,72.82,28982.36
1265,354,3,269,3.07,825.83
1266,354,12,287,-17.09,4904.83
1267,354,25,55,50.02,2751.1
1268,355,13,442,5.26,2324.92
1269,355,17,498,69.05,34386.9
1270,355,9,468,18.78,8789.04
1271,355,4,395,44.87,17723.65
1272,356,8,102,7.79,794.58
1273,356,2,118,7.78,918.04
1274,356,14,307,13.36,
1275,356,25,60,36.05,2163.0
1276,356,26,411,6.71,2757.81
1277,357,1,342,48.36,16539.12
1278,357,9,219,10.45,2288.55
1279,357,5,87,68.61,5969.07
1280,357,6,371,38.93,14443.03
1281,357,8,186,22.96,4270.56
1282,357,22,102,74.14,7562.28
1283,358,17,433,24.47,10595.51
1284,358,3,38,75.21,2857.98
1285,359,15,117,16.96,1984.32
1286,359,9,301,60.38,18174.38
1287,359,21,499,65.24,32554.76
1288,360,24,353,43.46,
1289,360,2,152,3.84,583.68
1290,360,27,46,51.05,2348.3
1291,360,19,250,60.98,15245.0
1292,360,22,24,30.07,721.68
1293,361,21,357,61.14,21826.98
1294,361,5,442,20.35,8994.7
1295,362,5,344,13.89,4778.16
1296,362,17,375,76.75,28781.25
1297,362,24,346,70.14,24268.44
1298,362,1,50,24.28,1214.0
1299,362,15,372,28.03,10427.16
1300,363,12,203,73.24,14867.72
1301,364,14,477,67.8,32340.6
1302,364,24,256,75.98,19450.88
1303,364,26,191,55.26,10554.66
1304,365,10,339,45.11,15292.29
1305,365,21,425,28.12,11951.0
1306,365,23,297,70.73,21006.81
1307,365,25,34,57.01,1938.34
1308,365,4,177,4.48,792.96
1309,365,29,366,20.66,7561.56
1310,366,16,276,13.5,3726.0
1311,366,30,494,46.54,22990.76
1312,366,21,88,15.92,1400.96
1313,366,12,217,13.05,
1314,367,16,404,44.31,17901.24
1315,367,9,410,78.99,32385.9
1316,367,5,323,9.32,3010.36
1317,367,22,487,41.27,20098.49
1318,368,29,55,24.36,1339.8
1319,368,10,309,77.35,23901.15
1320,368,9,459,41.35,18979.65
1321,368,4,470,53.89,25328.3
1322,368,13,145,35.44,5138.8
1323,368,6,404,51.25,20705.0
1324,369,22,64,57.7,3692.8
1325,370,1,190,76.77,14586.3
1326,370,2,50,58.97,2948.5
1327,370,28,137,5.84,800.08
1328,371,14,449,5.79,2599.71
1329,371,20,85,7.25,616.25
1330,371,28,93,21.93,2039.49
1331,371,5,410,32.41,13288.1
1332,372,12,286,72.03,20600.58
1333,372,3,472,35.65,16826.8
1334,372,16,365,-21.32,7781.8
1335,373,11,149,40.8,6079.2
1336,373,3,41,44.78,1835.98
1337,374,13,360,35.95,12942.0
1338,374,15,230,31.57,
1339,374,11,116,10.96,1271.36
1340,374,14,156,48.85,7620.6
1341,374,8,22,15.96,351.12
1342,375,19,255,36.03,9187.65
1343,375,16,495,63.2,31284.0
1344,375,13,96,77.24,7415.04
1345,376,1,491,28.57,14027.87
1346,376,9,35,5.82,203.7
1347,376,16,103,42.71,4399.13
1348,377,18,22,61.64,1356.08
1349,377,11,143,65.78,9406.54
1350,377,6,465,58.07,27002.55
1351,377,7,55,56.55,3110.25
1352,378,3,177,14.13,2501.01
1353,378,10,411,72.24,29690.64
1354,378,21,53,65.49,3470.97
1355,378,4,138,29.51,4072.38
1356,378,13,290,16.03,4648.7
1357,379,20,179,55.6,9952.4
1358,379,3,192,6.34,1217.28
1359,379,14,116,77.17,8951.72
1360,379,4,301,11.46,3449.46
1361,379,25,397,26.33,10453.01
1362,379,21,117,48.5,5674.5
1363,380,7,197,19.8,3900.6
1364,380,2,379,55.03,20856.37
1365,381,6,262,31.96,8373.52
1366,381,29,461,70.99,32726.39
1367,381,14,143,46.73,6682.39
1368,382,18,155,62.36,9665.8
1369,382,27,198,73.21,14495.58
1370,383,19,138,35.89,4952.82
1371,384,5,225,10.74,2416.5
1372,384,7,218,73.26,15970.68
1373,385,29,197,43.89,8646.33
1374,385,13,46,20.83,958.18
1375,385,11,101,53.65,5418.65
1376,385,27,313,76.58,23969.54
1377,385,5,250,46.79,
1378,386,7,196,44.59,8739.64
1379,386,6,467,11.01,5141.67
1380,386,13,73,45.68,3334.64
1381,386,15,244,14.17,3457.48
1382,387,5,215,58.38,12551.7
1383,387,25,394,51.18,20164.92
1384,388,26,322,73.08,23531.76
1385,389,29,477,20.04,9559.08
1386,389,12,318,62.31,19814.58
1387,390,22,49,49.28,2414.72
1388,391,16,472,43.19,20385.68
1389,391,23,309,6.02,1860.18
1390,392,24,187,40.65,7601.55
1391,392,26,76,11.78,895.28
1392,393,15,361,58.25,21028.25
1393,393,30,107,23.9,2557.3
1394,393,12,252,28.47,7174.44
1395,393,25,492,-50.01,24604.92
1396,393,4,118,11.31,1334.58
1397,393,9,171,61.28,10478.88
1398,394,25,190,11.32,2150.8
1399,394,30,498,6.41,3192.18
1400,394,23,222,31.76,
1401,395,6,459,32.61,14967.99
1402,395,16,414,70.8,29311.2
1403,395,17,352,68.24,24020.48
1404,396,1,319,58.48,18655.12
1405,396,22,301,24.33,7323.33
1406,396,29,203,66.18,13434.54
1407,396,28,84,75.84,6370.56
1408,396,4,465,16.89,7853.85
1409,397,29,14,34.0,476.0
1410,397,6,360,58.04,20894.4
1411,397,13,229,61.29,14035.41
1412,397,9,303,61.58,18658.74
1413,397,24,349,7.15,2495.35
1414,397,20,92,14.46,1330.32
1415,398,28,227,18.16,4122.32
1416,398,10,105,42.91,4505.55
1417,399,15,408,36.45,14871.6
1418,399,24,158,24.64,3893.12
1419,400,7,263,72.72,19125.36
1420,400,17,325,53.08,17251.0
1421,400,24,3,69.34,208.02
1422,400,12,27,55.87,1508.49
1423,401,5,45,10.79,485.55
1424,401,18,483,43.95,21227.85
1425,401,30,170,12.54,2131.8
1426,401,4,96,42.32,4062.72
1427,402,11,41,63.1,2587.1
1428,402,18,271,27.69,7503.99
1429,402,25,304,50.88,15467.52
1430,402,27,203,8.52,1729.56
1431,402,28,448,40.4,18099.2
1432,402,13,416,62.94,26183.04
1433,403,28,29,25.93,751.97
1434,404,5,499,51.91,25903.09
1435,405,20,67,55.19,3697.73
1436,405,16,458,30.43,13936.94
1437,405,25,271,70.17,19016.07
1438,405,27,23,72.57,1669.11
1439,405,26,351,75.79,26602.29
1440,405,10,315,37.85,11922.75
1441,406,14,491,32.39,15903.49
1442,406,19,487,76.52,37265.24
1443,406,16,332,11.47,3808.04
1444,406,24,214,79.9,17098.6
1445,406,7,462,71.11,32852.82
1446,406,6,273,76.22,20808.06
1447,407,22,412,6.75,2781.0
1448,407,30,251,72.48,18192.48
1449,407,24,410,74.91,30713.1
1450,407,20,246,52.73,12971.58
1451,408,6,12,29.19,350.28
1452,408,21,224,4.82,1079.68
1453,408,12,276,53.59,14790.84
1454,408,16,21,25.88,543.48
1455,409,28,379,43.97,16664.63
1456,409,15,57,15.52,884.64
1457,409,19,105,66.56,6988.8
1458,409,26,118,56.51,6668.18
1459,409,30,3,20.18,60.54
1460,409,6,89,60.17,5355.13
1461,410,27,7,37.99,265.93
1462,410,3,7,64.14,448.98
1463,410,8,419,39.29,16462.51
1464,411,3,160,11.91,1905.6
1465,412,20,237,37.9,8982.3
1466,412,19,413,22.15,9147.95
1467,412,7,168,69.19,11623.92
1468,413,18,176,47.69,8393.44
1469,413,21,167,22.92,3827.64
1470,413,5,482,73.03,35200.46
1471,413,17,378,76.51,28920.78
1472,413,19,221,11.66,2576.86
1473,414,11,149,14.06,2094.94
1474,414,7,201,12.04,2420.04
1475,414,23,418,39.88,16669.84
1476,414,20,418,34.18,14287.24
1477,415,27,366,75.49,27629.34
1478,415,16,272,41.18,11200.96
1479,416,8,36,29.22,1051.92
1480,416,7,150,62.06,9309.0
1481,416,17,378,71.69,27098.82
1482,416,23,18,19.42,349.56
1483,417,20,42,55.76,2341.92
1484,417,19,204,62.19,12686.76
1485,417,13,289,40.45,11690.05
1486,417,3,59,45.78,2701.02
1487,417,4,88,57.04,5019.52
1488,417,21,485,34.5,16732.5
1489,418,24,403,75.81,30551.43
1490,418,14,231,10.32,2383.92
1491,418,9,12,74.59,895.08
1492,418,21,280,34.53,9668.4
1493,419,7,229,8.71,1994.59
1494,419,19,390,63.41,24729.9
1495,419,23,31,21.8,675.8
1496,419,27,451,18.44,8316.44
1497,419,22,452,3.63,1640.76
1498,420,29,64,68.94,4412.16
1499,420,14,480,11.66,5596.8
1500,420,3,197,42.98,8467.06
1501,420,17,70,39.53,2767.1
1502,421,22,27,37.77,1019.79
1503,421,28,444,4.37,1940.28
1504,421,10,297,68.86,20451.42
1505,421,29,472,60.32,28471.04
1506,421,6,169,48.17,8140.73
1507,422,19,234,8.31,1944.54
1508,422,14,136,26.09,3548.24
1509,422,12,254,26.07,6621.78
1510,422,7,153,53.74,8222.22
1511,422,13,168,9.61,1614.48
1512,422,30,273,30.65,8367.45
1513,423,14,4,76.12,304.48
1514,423,20,227,66.3,15050.1
1515,423,16,406,57.23,23235.38
1516,424,7,227,27.19,6172.13
1517,424,8,413,76.59,31631.67
1518,425,17,169,72.11,12186.59
1519,425,10,295,7.49,2209.55
1520,426,8,69,36.48,2517.12
1521,426,5,231,65.96,15236.76
1522,426,27,461,62.94,29015.34
1523,426,25,156,31.34,4889.04
1524,427,20,173,5.9,1020.7
1525,428,27,164,18.32,3004.48
1526,428,11,427,13.4,5721.8
1527,428,17,479,53.97,25851.63
1528,428,12,297,18.21,5408.37
1529,429,25,24,22.89,549.36
1530,429,20,356,44.4,15806.4
1531,429,23,64,20.13,1288.32
1532,430,3,488,13.71,6690.48
1533,430,6,1,53.16,53.16
1534,430,30,267,72.75,19424.25
1535,431,12,237,53.84,12760.08
1536,431,2,114,76.28,8695.92
1537,431,25,255,48.07,12257.85
1538,431,1,197,57.17,11262.49
1539,431,7,253,58.3,14749.9
1540,431,30,281,16.07,4515.67
1541,432,27,234,42.5,9945.0
1542,432,12,90,78.77,7089.3
1543,432,25,309,63.16,19516.44
1544,433,1,488,63.1,30792.8
1545,433,13,311,19.3,6002.3
1546,433,15,405,29.19,11821.95
1547,433,21,185,12.16,2249.6
1548,434,16,62,64.4,3992.8
1549,435,27,80,47.31,3784.8
1550,435,21,422,18.26,7705.72
1551,435,2,5,53.12,265.6
1552,435,7,491,25.9,12716.9
1553,436,15,161,72.31,
1554,436,11,380,56.33,21405.4
1555,436,26,97,66.07,6408.79
1556,436,20,356,26.58,9462.48
1557,436,17,400,18.42,7368.0
1558,437,8,364,32.55,11848.2
1559,437,30,306,56.69,17347.14
1560,437,11,162,20.24,3278.88
1561,438,11,330,34.97,11540.1
1562,438,20,342,43.91,15017.22
1563,438,17,348,12.12,4217.76
1564,438,5,475,20.96,9956.0
1565,438,27,459,23.09,10598.31
1566,439,10,353,75.09,26506.77
1567,439,20,34,64.27,2185.18
1568,440,27,83,9.45,784.35
1569,440,21,433,63.77,27612.41
1570,440,14,427,61.21,26136.67
1571,440,1,361,63.9,23067.9
1572,440,3,77,74.18,5711.86
1573,440,2,272,60.77,16529.44
1574,441,2,299,6.78,2027.22
1575,441,29,179,11.68,2090.72
1576,441,4,58,41.52,2408.16
1577,442,7,345,36.91,12733.95
1578,442,11,391,9.75,3812.25
1579,443,22,285,73.54,20958.9
1580,443,13,11,70.31,773.41
1581,443,28,218,61.71,13452.78
1582,443,17,264,25.31,6681.84
1583,443,14,394,48.11,18955.34
1584,444,2,189,33.05,6246.45
1585,444,12,99,31.26,3094.74
1586,444,19,497,4.37,2171.89
1587,445,27,230,39.22,9020.6
1588,445,2,72,35.47,2553.84
1589,445,9,423,10.22,4323.06
1590,445,6,63,27.92,1758.96
1591,445,3,291,6.58,1914.78
1592,445,7,476,59.4,28274.4
1593,446,21,463,31.99,14811.37
1594,446,14,367,78.14,28677.38
