id_coleta,id_fazenda,id_rota,data_coleta,volume_litros,temperatura_c,gordura_pct,proteina_pct,acidez
420,218,13,2023-01-05,2425.53,5.8,4.79,,19.17
421,45,14,2023-01-05,1996.44,9.8,4.22,3.51,14.23
422,107,7,2023-01-05,2047.16,9.7,4.88,3.65,
423,64,8,2023-01-05,2049.6,2.3,4.58,3.64,15.57
424,46,20,2023-01-05,3469.12,7.3,3.29,3.65,18.24
425,159,14,2023-01-05,585.67,5.4,4.25,3.86,18.4
426,188,4,2023-01-05,4636.74,8.2,3.36,3.92,15.85
427,111,3,2023-01-05,-4118.67,5.3,3.72,3.01,14.81
428,118,19,2023-01-05,2612.55,,3.46,3.11,16.45
429,99,6,2023-01-05,3197.22,2.7,,3.08,
430,169,19,2023-01-05,1477.19,2.3,4.98,3.42,15.6
431,47,11,2023-01-05,3833.18,9.1,5.04,3.6,14.34
432,179,15,2023-01-05,1785.23,5.2,,2.95,19.71
433,146,16,2023-01-05,1392.98,,4.6,3.19,19.24
434,25,8,2023-01-05,3731.9,5.2,3.2,3.92,19.92
435,234,10,2023-01-05,4544.97,7.7,5.19,,16.99
436,230,15,2023-01-05,4195.3,5.6,4.66,3.05,17.96
437,12,6,2023-01-05,2287.49,4.6,3.7,3.6,18.02
438,62,16,2023-01-05,4629.13,7.5,5.33,3.52,16.26
439,41,18,2023-01-05,3732.81,5.5,3.65,2.93,17.55
440,71,5,2023-01-05,4721.64,9.6,3.0,3.44,19.88
441,161,5,2023-01-05,1952.11,6.8,3.99,3.35,19.66
442,138,20,2023-01-05,2599.2,8.0,,3.18,18.13
443,75,7,2023-01-05,4268.81,7.6,5.45,3.79,18.4
444,171,6,2023-01-05,3561.96,7.8,5.04,,16.35
445,18,13,2023-01-05,2472.42,6.2,4.74,3.83,14.79
446,214,10,2023-01-05,2985.84,3.3,4.74,2.97,18.49
447,186,19,2023-01-05,243.84,8.3,3.94,3.62,14.34
448,185,4,2023-01-05,2474.6,7.2,5.42,,15.45
449,56,13,2023-01-05,3502.32,9.9,3.22,3.78,17.79
450,127,4,2023-01-05,255.69,7.4,3.06,3.49,18.47
451,106,14,2023-01-05,1069.26,3.0,4.78,3.45,18.2
452,196,17,2023-01-05,4123.82,6.2,4.78,2.95,19.79
453,142,6,05/01/2023,1067.19,5.6,3.1,3.58,15.54
454,32,10,2023-01-05,606.13,6.4,,3.16,17.12
455,95,19,2023-01-05,3363.96,4.5,5.49,3.41,
456,20,7,2023-01-05,376.32,6.8,3.9,3.55,15.53
457,27,3,2023-01-05,4537.57,7.4,3.36,3.56,17.8
458,130,17,2023-01-05,3629.34,5.4,5.48,2.83,14.47
459,84,3,2023-01-05,727.95,2.7,4.95,3.76,14.59
460,105,4,2023-01-05,1266.68,7.8,5.05,3.43,19.19
461,116,6,2023-01-05,3115.84,8.0,5.02,3.75,19.29
462,43,17,2023-01-05,3043.09,7.3,4.42,3.9,16.22
463,65,15,2023-01-05,3455.43,9.9,4.26,3.31,19.29
464,54,10,2023-01-05,1664.9,4.5,3.2,3.93,14.34
465,192,1,2023-01-05,2859.97,5.4,4.83,3.42,19.33
466,213,1,2023-01-05,2146.26,7.6,3.61,3.94,19.28
467,119,6,2023-01-05,3124.13,9.1,3.56,3.81,19.71
468,7,4,2023-01-05,2019.65,7.4,5.13,3.15,
469,19,10,2023-01-05,3229.65,9.7,5.23,3.87,
470,164,4,05/01/2023,2409.7,9.1,3.89,3.39,17.09
471,178,5,2023-01-05,794.44,4.0,3.94,3.87,15.62
472,173,5,2023-01-05,3350.14,5.5,5.18,,16.37
473,237,7,2023-01-05,4524.79,9.7,3.3,3.39,14.76
474,98,13,2023-01-05,3945.62,9.7,3.32,2.82,14.31
475,88,1,2023-01-05,2262.39,4.3,4.9,2.98,15.5
476,103,8,2023-01-05,4348.0,5.4,4.96,3.68,15.13
477,50,4,2023-01-05,3218.76,2.3,5.32,3.54,14.31
478,102,8,2023-01-05,1670.94,5.4,4.07,2.93,19.66
479,10,6,2023-01-05,1385.45,2.4,3.53,3.89,15.11
480,3,4,2023-01-05,1945.19,7.5,3.33,3.77,17.53
481,187,19,2023-01-05,1343.61,9.1,4.86,3.5,17.93
482,30,3,2023-01-05,3582.37,7.0,4.19,3.44,14.77
483,35,18,2023-01-05,3615.7,9.2,4.79,2.88,19.59
484,191,5,2023-01-05,305.0,9.6,5.43,3.78,17.19
485,177,17,2023-01-05,559.93,8.2,3.68,2.99,18.18
486,125,17,2023-01-05,3995.11,8.8,3.67,3.07,15.75
487,165,5,2023-01-05,4721.82,8.3,3.62,,16.08
488,205,18,2023-01-05,1971.73,3.1,3.74,,16.13
489,22,1,2023-01-05,1542.51,9.8,4.95,3.69,17.92
490,141,15,2023-01-05,3244.67,4.2,5.02,2.99,18.36
491,63,6,2023-01-05,4530.41,8.5,4.42,3.02,15.86
492,113,7,2023-01-05,4124.0,2.6,5.27,2.92,18.36
493,36,1,2023-01-05,3095.81,2.1,5.34,3.72,19.63
494,121,4,2023-01-05,-4003.52,8.5,3.21,3.71,18.89
495,72,18,2023-01-05,2498.76,7.0,5.06,3.16,19.02
496,7,5,2023-01-06,1939.51,2.5,5.12,3.78,14.86
497,59,8,2023-01-06,4864.73,3.8,3.29,2.97,18.18
498,110,19,2023-01-06,459.6,8.7,3.08,2.89,17.42
499,99,5,2023-01-06,918.64,7.6,4.03,3.74,15.72
500,38,6,2023-01-06,4429.55,2.1,4.7,3.46,19.51
501,91,6,2023-01-06,3604.89,2.7,5.38,3.28,16.35
502,168,3,2023-01-06,4884.74,5.7,4.6,3.0,17.88
503,74,20,2023-01-06,720.32,4.7,3.41,,19.46
504,58,8,2023-01-06,1168.28,9.8,4.41,2.85,
505,236,13,2023-01-06,1911.92,4.5,3.89,3.61,19.38
506,226,1,2023-01-06,2610.45,5.1,5.13,2.98,19.31
507,176,5,2023-01-06,3648.62,3.3,4.29,3.58,16.05
508,242,14,2023-01-06,1827.3,7.7,3.6,3.53,17.4
509,234,10,2023-01-06,667.55,9.8,3.22,3.18,14.97
510,227,6,2023-01-06,1943.98,5.7,5.45,3.33,19.64
511,184,10,2023-01-06,2543.64,8.9,3.32,3.81,16.24
512,211,2,2023-01-06,2628.52,7.2,3.61,2.81,15.74
513,29,13,2023-01-06,2116.55,7.4,4.17,3.78,15.08
514,126,14,2023-01-06,4805.83,4.6,5.49,3.64,
515,44,7,2023-01-06,947.56,2.3,3.95,3.23,
516,228,14,2023-01-06,4366.5,7.1,3.17,3.16,19.23
517,237,2,2023-01-06,3414.29,9.2,4.88,3.22,16.85
518,27,12,2023-01-06,971.31,6.6,4.4,3.04,17.47
519,73,11,06/01/2023,3387.5,9.2,4.25,3.75,15.58
520,92,5,2023-01-06,4943.55,7.1,3.09,3.03,18.65
521,20,7,2023-01-06,1237.46,,,3.88,19.21
522,158,14,2023-01-06,3314.78,8.6,5.44,3.91,16.24
523,86,10,2023-01-06,980.75,7.5,3.71,3.91,19.97
524,31,20,2023-01-06,698.3,2.8,4.56,3.56,18.84
525,93,15,2023-01-06,4288.19,2.9,5.38,3.75,19.45
526,22,12,2023-01-06,3966.25,6.1,4.65,3.88,
527,12,1,2023-01-06,4563.48,5.0,5.05,3.2,19.96
528,155,13,2023-01-06,4872.75,8.4,3.32,3.97,19.43
529,39,5,2023-01-06,2299.53,7.1,5.11,3.11,19.69
530,46,19,2023-01-06,647.67,6.9,5.43,2.83,19.9
531,243,8,2023-01-06,3932.43,6.3,4.95,3.72,15.65
532,136,19,2023-01-06,3211.7,2.9,3.31,3.11,14.46
533,218,4,2023-01-06,4581.05,2.2,5.4,3.62,15.88
534,154,1,2023-01-06,4081.04,7.3,5.14,3.21,19.97
535,47,9,2023-01-06,224.07,,3.06,2.98,14.69
536,174,5,2023-01-06,1772.19,5.9,3.87,3.15,16.97
537,109,6,2023-01-06,2119.72,8.8,5.4,3.75,14.99
538,212,15,2023-01-06,3665.89,8.0,4.56,3.32,16.24
539,171,2,2023-01-06,508.48,4.0,4.51,3.94,16.39
540,232,6,2023-01-06,4083.39,2.6,3.93,2.95,14.07
541,78,8,2023-01-06,2433.81,5.1,4.32,3.13,19.3
542,160,14,2023-01-06,559.16,5.5,,,15.65
543,238,19,2023-01-06,2373.37,6.6,4.61,3.99,15.71
544,90,17,06/01/2023,2133.49,7.2,3.24,3.67,18.52
545,223,20,2023-01-06,2870.96,4.4,4.23,3.89,19.63
546,70,5,2023-01-06,1275.27,4.6,4.09,3.03,16.21
547,128,2,2023-01-06,4949.91,8.3,5.37,3.2,18.87
548,170,15,2023-01-06,1017.63,4.6,4.46,3.87,18.01
549,95,16,2023-01-06,1354.51,4.6,3.56,3.16,17.35
550,68,7,2023-01-06,3365.51,2.6,3.53,3.36,16.93
551,183,17,2023-01-06,4107.18,8.1,4.14,3.41,15.31
552,220,17,2023-01-06,4880.31,5.2,4.06,3.94,14.61
553,1,1,2023-01-06,714.43,,4.65,3.12,14.5
554,203,17,2023-01-06,922.98,5.5,3.12,3.91,15.14
555,239,17,2023-01-06,1524.44,7.4,5.4,,15.6
556,241,20,2023-01-06,684.95,5.2,3.55,3.63,15.03
557,82,10,2023-01-06,3257.12,2.8,4.75,3.17,15.43
558,185,15,2023-01-06,533.38,2.1,3.84,3.12,18.08
559,100,19,06/01/2023,3051.22,9.0,,3.62,15.37
560,115,4,2023-01-06,3823.96,7.9,4.84,3.11,
561,123,17,2023-01-06,1892.61,8.9,4.49,3.62,14.12
562,18,5,2023-01-06,4310.07,2.2,4.74,3.05,19.52
563,225,18,2023-01-06,718.07,5.6,4.32,3.61,16.35
564,148,2,2023-01-06,4970.93,7.6,3.31,3.48,16.08
565,210,5,2023-01-06,240.01,3.2,4.56,3.16,
566,72,19,2023-01-06,396.57,,3.88,2.86,19.27
567,190,18,2023-01-06,2609.57,2.7,5.49,3.5,15.31
568,24,13,2023-01-06,1902.23,9.7,3.65,3.17,18.07
569,83,7,2023-01-06,2975.2,5.3,3.76,3.91,15.1
570,33,17,2023-01-06,4202.49,4.5,4.78,3.31,
571,206,14,2023-01-06,2882.76,3.1,4.97,3.25,19.4
572,233,5,2023-01-06,456.97,2.0,5.19,2.87,18.98
573,240,10,2023-01-06,1800.72,7.5,3.3,3.41,18.21
574,230,5,2023-01-06,2897.84,7.4,3.75,,16.91
575,127,20,2023-01-06,-750.6,6.2,,3.41,19.56
576,204,8,2023-01-06,2521.85,6.4,4.7,3.54,17.82
577,124,6,2023-01-06,4129.04,7.6,4.2,2.92,16.2
578,106,15,2023-01-06,2051.94,,4.14,2.81,17.87
579,213,12,2023-01-06,3175.41,5.7,3.69,3.23,17.02
580,208,3,2023-01-06,3589.88,3.2,4.41,3.83,18.71
581,36,16,2023-01-06,4632.69,5.8,4.44,3.73,14.78
582,63,20,2023-01-06,4784.93,,4.83,3.6,18.08
583,169,8,2023-01-06,1311.37,9.0,3.96,3.91,
584,108,12,2023-01-06,3799.69,8.7,3.8,3.25,17.44
585,141,10,2023-01-06,1411.98,7.9,4.32,,19.76
586,194,1,2023-01-06,359.55,5.3,3.18,3.68,17.85
587,138,16,2023-01-06,4195.53,4.9,5.13,3.33,19.24
588,137,4,2023-01-06,810.52,3.8,3.83,3.93,15.51
589,166,10,2023-01-06,526.17,6.6,5.33,3.28,18.19
590,153,9,2023-01-06,2460.7,2.3,3.5,2.87,18.9
591,207,2,2023-01-06,3835.25,2.6,5.26,,19.89
592,244,3,2023-01-06,3071.11,5.8,4.81,3.4,16.1
593,219,8,06/01/2023,3951.4,2.4,5.03,3.83,18.43
594,215,5,2023-01-06,450.27,5.4,4.09,3.98,15.16
595,157,19,06/01/2023,478.03,5.3,5.02,2.85,19.24
596,135,15,2023-01-06,473.04,2.3,4.64,3.15,16.87
597,57,18,2023-01-06,568.66,7.6,5.24,3.33,16.2
598,23,9,2023-01-06,4371.06,6.3,3.87,3.94,14.47
599,61,10,2023-01-06,4238.84,3.7,5.04,3.97,17.9
600,216,2,2023-01-06,748.35,6.7,5.41,3.83,14.11
601,188,13,2023-01-06,2331.29,,3.76,,17.65
602,53,19,2023-01-06,4628.95,2.2,4.55,3.74,18.51
603,5,10,2023-01-06,2855.81,9.5,4.43,3.42,16.29
604,34,14,2023-01-07,3113.44,5.0,,3.24,14.9
605,233,11,2023-01-07,709.91,8.2,4.45,3.06,14.2
606,4,3,2023-01-07,2029.23,9.7,4.41,3.56,17.23
607,72,20,2023-01-07,4416.7,6.2,3.67,3.15,15.46
608,205,4,2023-01-07,1937.43,5.6,4.02,3.47,16.17
609,175,8,2023-01-07,1305.68,8.6,4.34,3.29,14.83
610,71,3,2023-01-07,1577.05,6.0,4.24,3.04,16.72
611,22,16,2023-01-07,2209.4,,4.08,3.99,19.2
612,64,13,2023-01-07,4540.45,3.9,3.84,3.2,14.65
613,198,15,2023-01-07,554.01,7.0,4.09,3.64,18.34
614,139,5,2023-01-07,4136.51,6.7,4.62,3.33,17.53
615,76,11,2023-01-07,665.11,6.1,4.27,3.14,18.54
616,87,7,2023-01-07,401.29,4.2,3.79,3.0,16.92
617,147,9,2023-01-07,1012.74,8.0,4.67,3.05,
618,102,18,2023-01-07,4532.2,3.6,5.06,3.14,16.56
619,10,4,2023-01-07,805.66,9.4,5.22,2.9,15.67
620,158,8,2023-01-07,4848.51,4.6,3.69,3.42,18.24
621,239,17,2023-01-07,4638.7,8.7,,,14.82
622,93,9,2023-01-07,4727.18,5.9,4.24,3.56,17.1
623,69,16,2023-01-07,1228.11,3.7,4.05,3.26,17.83
624,169,10,2023-01-07,3353.32,9.0,4.23,3.52,15.77
625,65,10,2023-01-07,4822.01,5.6,4.06,3.95,16.09
626,201,16,2023-01-07,814.68,,3.67,3.82,17.37
627,168,15,2023-01-07,3439.95,,4.21,,16.69
628,208,4,2023-01-07,4402.99,6.9,,3.67,14.54
629,236,18,2023-01-07,4578.7,2.4,4.34,3.81,18.31
630,156,14,2023-01-07,974.74,7.9,,3.93,16.39
631,243,8,2023-01-07,953.34,,4.87,3.25,18.91
632,32,17,2023-01-07,4337.52,8.1,3.04,3.53,18.42
633,79,10,2023-01-07,1132.56,5.4,3.76,2.92,17.46
634,146,14,2023-01-07,2261.77,5.9,4.33,2.82,16.36
635,170,8,2023-01-07,2823.59,2.2,4.12,2.93,14.86
636,83,7,2023-01-07,601.45,5.9,3.35,3.37,17.4
637,68,10,2023-01-07,3883.56,,4.72,3.85,15.26
638,46,8,2023-01-07,2545.89,7.7,5.15,2.9,18.2
639,114,4,2023-01-07,3833.06,5.5,3.1,3.0,16.92
640,119,10,2023-01-07,2826.01,10.0,5.2,3.19,17.38
641,5,20,2023-01-07,1592.94,5.0,4.18,3.2,19.98
642,113,16,07/01/2023,988.34,5.3,3.17,3.17,18.16
643,3,15,2023-01-07,1788.97,2.5,5.21,2.82,15.71
644,120,12,2023-01-07,2245.6,5.2,4.35,2.89,18.38
645,230,17,2023-01-07,1462.1,8.1,4.93,3.13,19.23
646,92,8,2023-01-07,2472.35,2.7,3.37,3.85,
647,123,16,2023-01-07,2656.19,6.0,4.4,3.26,15.87
648,164,7,2023-01-07,2747.29,9.6,4.78,3.47,18.73
649,143,12,2023-01-07,2877.94,8.9,4.93,3.31,19.26
650,56,1,2023-01-07,1116.72,4.9,4.47,3.89,
651,105,16,2023-01-07,1510.53,10.0,3.69,,18.31
652,15,6,2023-01-07,3116.22,9.0,,2.83,14.92
653,149,14,2023-01-07,4380.38,3.0,4.78,3.83,19.12
654,21,11,2023-01-07,3739.78,3.4,4.81,2.82,16.5
655,228,17,2023-01-07,495.12,4.1,3.11,3.63,17.81
656,157,18,2023-01-07,4717.23,4.7,4.74,3.36,14.54
657,142,1,2023-01-07,1091.16,8.3,3.94,3.67,19.02
658,81,5,2023-01-07,4527.1,5.0,3.7,3.3,15.64
659,17,15,2023-01-07,4900.54,5.9,3.87,3.34,
660,207,18,2023-01-07,4206.68,10.0,4.62,3.15,19.81
661,47,17,2023-01-07,3767.03,4.1,3.08,3.59,14.84
662,67,19,2023-01-07,1986.96,4.6,3.9,2.99,16.02
663,194,6,2023-01-07,1098.14,,5.02,3.49,16.4
664,187,11,2023-01-07,1412.36,,5.32,3.92,14.65
665,127,19,07/01/2023,1492.93,6.1,5.22,3.93,19.83
666,33,2,2023-01-07,823.48,4.5,5.0,,14.88
667,59,8,2023-01-07,1646.16,5.5,3.39,,14.96
668,162,7,2023-01-07,2839.18,7.3,4.77,2.91,18.58
669,45,14,2023-01-07,3911.65,6.3,4.67,2.83,15.07
670,38,1,2023-01-07,1938.95,8.0,4.61,3.03,16.61
671,159,10,2023-01-07,3339.42,7.4,3.65,3.02,17.1
672,222,4,2023-01-07,4069.9,5.2,3.4,3.41,14.07
673,13,2,2023-01-07,3416.94,4.1,4.51,3.34,16.84
674,60,6,2023-01-07,2768.12,6.3,4.69,3.2,17.54
675,30,15,2023-01-07,4101.61,,5.17,2.86,16.22
676,177,1,2023-01-07,3439.98,3.4,3.04,3.56,
677,204,3,2023-01-07,3745.67,3.0,4.23,3.21,17.7
678,48,17,2023-01-07,4537.19,2.3,3.1,3.67,14.61
679,130,10,2023-01-07,3681.92,2.2,3.64,3.86,16.6
680,189,10,2023-01-07,1119.89,6.3,,3.49,19.61
681,196,17,2023-01-07,3506.54,6.8,4.7,,16.49
682,82,11,2023-01-07,1481.86,3.8,3.55,3.67,16.76
683,11,16,2023-01-07,3057.11,2.1,3.87,3.35,15.26
684,192,2,2023-01-07,3430.33,6.6,4.22,2.9,17.18
685,182,15,07/01/2023,3804.12,7.0,3.88,,19.84
686,16,18,2023-01-07,2555.63,6.9,3.24,3.99,15.07
687,185,13,2023-01-07,3932.12,4.8,5.25,3.72,17.99
688,66,17,2023-01-07,3238.99,5.1,4.24,3.79,19.54
689,221,11,2023-01-07,1584.36,7.2,3.25,3.3,
690,91,17,2023-01-07,1276.12,6.8,5.36,3.1,16.83
691,235,13,2023-01-07,1977.42,8.9,3.4,3.85,19.62
692,12,1,2023-01-07,1749.08,5.7,4.51,3.76,17.0
693,154,6,2023-01-07,3099.23,7.8,4.87,3.29,16.82
694,61,18,2023-01-07,3958.61,8.2,,3.38,15.76
695,90,12,2023-01-07,4147.12,9.4,4.1,2.92,18.55
696,28,12,2023-01-07,3999.77,4.7,4.99,2.92,14.44
697,20,9,2023-01-07,2559.57,7.5,4.13,,14.84
698,214,19,2023-01-07,324.51,4.3,3.4,3.37,15.77
699,210,10,2023-01-07,3536.4,4.1,5.13,,16.18
700,29,16,2023-01-07,4377.12,3.4,3.39,3.18,19.19
701,131,6,2023-01-07,1011.78,5.0,3.16,3.05,17.65
702,152,16,2023-01-07,774.04,9.3,5.1,3.74,15.37
703,155,4,2023-01-07,3388.37,6.1,5.4,3.45,18.79
704,53,6,2023-01-07,2710.15,7.2,4.72,2.85,17.31
705,84,3,2023-01-07,1112.07,3.1,3.52,3.71,14.59
706,96,3,2023-01-07,445.2,2.9,3.49,3.06,17.42
707,107,15,2023-01-07,4333.47,3.6,4.54,2.8,17.61
708,19,17,2023-01-07,1047.35,7.2,4.33,3.61,17.76
709,110,1,2023-01-07,3831.74,9.8,3.41,3.32,19.55
710,73,6,2023-01-07,3261.84,2.9,3.77,3.72,18.11
711,37,11,2023-01-07,1209.4,8.1,5.13,2.99,19.89
712,7,9,2023-01-07,3985.99,4.1,5.09,3.17,18.98
713,144,14,07/01/2023,1678.48,,4.02,2.97,15.65
714,54,17,2023-01-08,4192.04,6.5,5.4,3.19,15.7
715,170,3,2023-01-08,522.13,8.2,5.0,2.91,17.66
716,184,14,2023-01-08,3809.16,5.7,5.49,3.2,17.45
717,66,14,2023-01-08,3949.34,5.2,4.56,2.81,14.9
718,76,18,2023-01-08,3005.01,7.3,4.44,3.86,14.92
719,214,1,2023-01-08,1189.49,,3.32,2.88,19.57
720,96,9,2023-01-08,1168.17,9.4,3.07,3.93,
721,7,7,2023-01-08,4364.16,5.6,3.51,3.78,15.05
722,83,7,2023-01-08,3677.69,5.9,4.87,3.03,18.8
723,110,15,08/01/2023,1425.37,5.0,5.4,3.23,14.39
724,203,3,2023-01-08,3329.61,8.5,3.04,3.68,14.27
725,98,17,2023-01-08,-1051.32,7.6,3.15,3.84,16.23
726,84,17,2023-01-08,955.92,7.9,3.45,2.93,16.99
727,143,9,2023-01-08,3201.5,,3.07,3.68,16.45
728,144,6,2023-01-08,3860.01,2.1,3.23,2.93,19.9
729,190,20,2023-01-08,2776.29,2.0,5.25,3.19,19.74
730,52,19,2023-01-08,662.71,3.8,5.36,2.9,16.42
731,205,6,2023-01-08,705.1,4.4,4.16,3.42,15.6
732,56,5,2023-01-08,1774.13,,5.27,2.86,15.09
733,159,6,2023-01-08,363.75,2.1,5.14,3.84,16.43
734,129,15,2023-01-08,2375.33,4.2,5.31,3.87,18.84
735,113,11,2023-01-08,2834.72,4.1,,3.45,19.85
736,220,5,2023-01-08,777.33,4.5,5.46,3.84,16.39
737,71,8,2023-01-08,4993.02,3.6,4.31,3.48,14.28
738,28,17,2023-01-08,2789.39,3.3,4.59,3.07,18.3
739,20,7,2023-01-08,4784.63,9.7,3.74,3.97,16.81
740,63,9,2023-01-08,-4703.09,7.3,4.83,2.88,14.84
741,42,8,2023-01-08,969.21,3.3,4.48,3.22,19.69
742,233,19,2023-01-08,2126.91,3.2,4.68,2.81,15.87
743,186,15,2023-01-08,3217.02,3.0,4.14,3.97,16.05
744,123,9,2023-01-08,4942.21,5.7,5.19,3.75,15.35
745,185,20,2023-01-08,4988.51,3.9,4.24,3.32,14.63
746,152,9,2023-01-08,4243.16,4.6,3.63,2.82,16.91
747,121,9,2023-01-08,1262.66,8.2,4.4,3.25,19.55
748,12,4,2023-01-08,3087.98,2.9,3.9,3.88,16.36
749,200,15,2023-01-08,1867.06,6.2,5.03,3.73,14.15
750,169,4,2023-01-08,315.89,,4.14,3.23,16.11
751,100,11,2023-01-08,1527.84,9.9,4.98,3.72,15.93
752,177,16,2023-01-08,1872.99,4.7,4.85,3.07,14.61
753,181,16,2023-01-08,3269.37,8.1,5.14,3.2,16.17
754,125,7,2023-01-08,1009.01,9.3,4.4,3.45,18.17
755,64,13,2023-01-08,634.6,3.2,3.88,3.26,18.42
756,72,3,2023-01-08,4032.74,3.8,3.61,,15.35
757,156,15,2023-01-08,1251.08,,,3.53,16.49
758,151,17,2023-01-08,2926.81,7.0,5.45,3.65,18.82
759,97,8,2023-01-08,1977.1,4.9,3.34,3.98,17.23
760,16,17,2023-01-08,4908.85,6.3,5.07,3.22,19.86
761,26,2,2023-01-08,1275.03,5.5,3.16,2.83,17.9
762,15,3,2023-01-08,2487.81,2.5,4.42,3.67,16.94
763,164,7,2023-01-08,4725.19,4.5,3.76,3.76,16.44
764,88,1,2023-01-08,4904.86,2.4,4.47,2.89,16.48
765,222,6,2023-01-08,1134.17,2.2,4.82,2.91,18.21
766,138,16,2023-01-08,4063.59,4.7,3.89,3.85,15.11
767,95,3,2023-01-08,1287.87,8.0,3.05,3.98,16.24
768,224,1,2023-01-08,4825.28,4.5,4.42,2.88,17.82
769,73,4,2023-01-08,2769.03,9.3,4.43,3.65,15.06
770,29,2,2023-01-08,4131.18,9.1,3.3,3.92,18.1
771,212,7,2023-01-08,1003.45,10.0,5.34,3.46,16.69
772,35,12,2023-01-08,2861.42,9.7,,2.87,16.88
773,19,19,2023-01-08,3366.37,6.2,3.8,3.49,16.37
774,217,15,2023-01-08,1164.47,4.3,4.01,3.39,15.93
775,106,10,2023-01-08,2066.28,7.6,3.1,3.17,19.4
776,39,18,08/01/2023,3276.48,9.7,3.88,3.79,16.6
777,183,2,2023-01-08,4276.26,2.8,5.23,2.89,15.24
778,201,7,2023-01-08,274.85,2.9,5.26,3.9,15.06
779,77,13,2023-01-08,1296.18,3.1,4.67,3.31,19.18
780,147,9,2023-01-08,1183.41,2.1,3.94,3.03,
781,229,15,2023-01-08,3524.11,7.5,3.29,3.75,17.22
782,231,13,2023-01-08,3752.45,4.3,3.65,3.27,15.21
783,23,17,2023-01-08,4262.98,5.8,3.57,3.02,18.84
784,191,5,2023-01-08,3153.54,8.2,4.26,3.72,
785,219,9,2023-01-08,933.01,4.8,4.61,2.98,14.38
786,240,15,08/01/2023,1132.83,5.5,4.5,2.99,15.91
787,179,1,2023-01-08,512.63,3.4,3.93,2.92,16.29
788,140,4,2023-01-08,4105.79,,,3.79,17.43
789,244,8,2023-01-08,3490.93,6.9,5.47,3.9,17.22
790,67,6,2023-01-08,893.16,5.1,3.4,3.32,14.26
791,232,13,2023-01-08,4423.06,7.0,4.01,3.35,19.71
792,136,5,2023-01-08,1821.45,3.6,3.48,3.85,17.71
793,75,14,2023-01-08,2831.39,4.5,4.18,3.34,19.73
794,6,11,2023-01-08,2178.17,3.3,4.29,3.33,16.32
795,36,19,2023-01-08,1511.94,7.1,5.0,3.18,18.43
796,18,20,2023-01-08,2536.09,,3.24,2.83,19.22
797,81,12,2023-01-08,631.75,3.2,5.1,3.89,18.97
798,93,4,2023-01-08,3577.3,3.3,3.41,3.89,17.37
799,115,8,2023-01-08,3559.34,7.3,4.11,2.96,16.28
800,55,12,2023-01-08,295.78,6.7,5.23,3.94,19.31
801,48,5,2023-01-08,4455.16,7.4,3.28,3.95,17.81
802,237,12,2023-01-08,4005.35,,5.23,3.0,15.15
803,120,16,2023-01-08,2698.07,3.3,4.75,4.0,15.64
804,59,11,2023-01-08,3352.13,3.0,4.56,2.82,19.43
805,118,13,2023-01-08,372.72,8.4,4.96,3.21,18.31
806,161,15,2023-01-08,2546.39,2.7,3.8,2.94,18.84
807,86,5,2023-01-08,557.19,3.9,3.19,3.68,19.45
808,51,15,2023-01-08,2997.22,4.6,4.53,2.97,19.56
809,209,14,2023-01-08,3647.62,,3.2,3.44,15.18
810,242,10,2023-01-08,3106.2,6.7,4.11,2.9,15.58
811,165,4,2023-01-08,2962.08,2.6,3.8,2.99,17.55
812,196,14,2023-01-08,2631.94,4.8,3.02,3.62,14.97
813,31,2,2023-01-08,2570.83,8.5,4.91,2.81,14.53
814,243,20,2023-01-08,4598.4,2.5,5.1,3.69,17.0
815,236,7,2023-01-08,1704.68,3.4,4.02,3.19,19.67
816,102,5,2023-01-08,4369.68,8.0,3.06,3.18,17.79
817,228,6,2023-01-08,266.96,9.6,3.04,3.13,16.98
818,13,9,2023-01-08,4182.94,5.9,4.08,2.99,14.36
819,244,9,2023-01-09,3931.68,4.9,4.18,2.8,17.72
820,83,16,2023-01-09,3961.68,6.8,5.06,3.95,14.72
821,181,17,2023-01-09,3730.38,8.3,,3.11,14.15
822,123,15,2023-01-09,3859.39,9.9,3.96,3.33,19.62
823,156,10,2023-01-09,1149.35,3.0,3.31,3.46,15.89
824,75,11,2023-01-09,2840.61,4.6,3.09,3.48,
825,37,3,2023-01-09,3642.9,3.1,3.41,2.91,16.14
826,61,13,2023-01-09,1849.15,6.2,3.99,3.79,16.69
827,133,8,2023-01-09,4574.84,,4.61,,18.55
828,127,11,2023-01-09,4781.22,8.0,3.05,3.39,18.18
829,206,7,2023-01-09,392.62,5.9,3.2,3.41,16.38
830,56,20,2023-01-09,235.28,6.5,3.4,3.53,15.96
831,107,1,2023-01-09,772.0,9.7,4.93,2.94,14.64
832,126,10,2023-01-09,1186.8,7.4,5.04,2.87,17.4
833,4,10,09/01/2023,1411.2,8.6,3.52,3.27,19.91
834,79,18,2023-01-09,993.23,8.4,5.34,,
835,162,1,2023-01-09,253.82,5.1,3.4,3.06,16.54
836,41,1,2023-01-09,565.28,2.3,3.35,3.92,19.49
837,87,1,2023-01-09,3256.21,9.5,3.28,3.35,18.17
838,229,3,2023-01-09,308.28,3.2,,3.4,16.47
839,80,3,2023-01-09,2968.45,9.0,4.8,3.12,19.78
840,176,2,2023-01-09,3510.44,8.7,5.38,3.08,14.28
